mona_lisa;Mona Lisa;;;;;;;;;;;;;x
mona_lisa_desc;This ancient painting depicts a woman with an enigmatic smile. Many men have wondered who she is, but all answers have been lost in the Event. For the Novelist, the painting might depict some lady of tales, and often claim her true name to be that of Beatrice from the Divine Comedy or Lucia from The Betrothed.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;;
#Darken's little library;;;;;;;;;;;;;;;
divine_comedy_1;The Divine Comedy: Inferno;;;;;;;;;;;;;x
divine_comedy_1_desc;This text describes the adventures of Italian poet Dante Alighieri through the Nine Circles of Hell. Accompanied by ancient poet Virgil, Dante experiences many eye-opening encounters that tell us about the time before the Event.;;;;;;;;;;;;;x
divine_comedy_2;The Divine Comedy: Purgatorio;;;;;;;;;;;;;x
divine_comedy_2_desc;This text describes the adventures of Italian poet Dante Alighieri through the Nine Circles of Purgatory. Accompanied by ancient poet Virgil, Dante experiences many eye-opening encounters that tell us about the time before the Event.;;;;;;;;;;;;;x
divine_comedy_3;The Divine Comedy: Paradiso;;;;;;;;;;;;;x
divine_comedy_3_desc;This text describes the adventures of Italian poet Dante Alighieri through the Heavenly Skies of Paradise. Accompanied by his lost beloved Beatrice, Dante experiences many eye-opening encounters and comes face to face with the Almighty Christian God. Novelists believe this actually represents Eru, the Author, and the few Italian Novelists often depict Eru with eagle-like wings.;;;;;;;;;;;;;x
promessi_sposi;I Promessi Sposi (The Betrothed);;;;;;;;;;;;;x
promessi_sposi_desc;This text describes the tale of Italian betrothed Lorenzo Tramaglino and Lucia Mondella. The two try to marry despite the opposition of the dreadful Don Rodrigo, with the help of the wise Fra Cristoforo (identified by the Novelists as Gandalf the Grey).;;;;;;;;;;;;;x
il_principe;Il Principe (The Prince);;;;;;;;;;;;;x
il_principe_desc;Written by Italian writer Niccolò Machiavelli, The Prince is a detailed guide for any noble that wishes to become a great ruler. Despite it's age, the book still enjoys great popularity.;;;;;;;;;;;;;x
lotr_fellowship_ruined;The Fellowship of the Ring;;;;;;;;;;;;;x
lotr_fellowship_ruined_desc;This ancient has managed to survive the test of time, despite being only partially readable. After the Event, the Novelist faith acknowledged the journey of the Hobbit to destroy the One Ring as a central part of the past history of the world.;;;;;;;;;;;;;x
lotr_towers_ruined;The Two Towers;;;;;;;;;;;;;x
lotr_towers_ruined_desc;This ancient has managed to survive the test of time, despite being only partially readable. After the Event, the Novelist faith acknowledged the journey of the Hobbit to destroy the One Ring as a central part of the past history of the world.;;;;;;;;;;;;;x
lotr_return_ruined;The Return of the King;;;;;;;;;;;;;x
lotr_return_ruined_desc;This ancient has managed to survive the test of time, despite being only partially readable. After the Event, the Novelist faith considers the return of King Aragorn as a key event in the history of the world, as important as the destruction of the One Ring.;;;;;;;;;;;;;x
lotr_fellowship_novelist;The Fellowship of the Ring;;;;;;;;;;;;;x
lotr_fellowship_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book details the departure of Tintin the Ringbearer along with his companions, his meeting with Kuhjung Luke the Lucky, his encounter with Aragorn Napoleon Bonaparte, the formation of the Fellowship with Edmond Dantés, Asterix and the Pevensie Siblings. And the death of Edmond Dantés after his corruption from the power of the One Ring, the Fellowship breaking as a result.;;;;;;;;;;;;;x
lotr_towers_novelist;The Two Towers;;;;;;;;;;;;;x
lotr_towers_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book details the quest of Tintin and Samsagace Haddock to bring the Ring to Mount Vesuvius guided by Sméagol, as well as the tales of the rest of the Fellowship, traveling to try and save Meriadoc and Peppin from the forces of the Witcher King of Angmar, and their return in glory to Paris with the help of Gandalf the White.;;;;;;;;;;;;;x
lotr_return_novelist;The Return of the King;;;;;;;;;;;;;x
lotr_return_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book details the final days of the Third Age, following the battles Aragorn Napoleon and his companions against the forces of Mordor, his captivity on Elba, his meeting with the Fox of the Child of the Stars, and his return to power. As well as the last leg of Tintin's journey to throw the One Ring in the fires of Mount Vesuvius.;;;;;;;;;;;;;x
hobbit_ruined;The Hobbit;;;;;;;;;;;;;x
hobbit_ruined_desc;This ancient has managed to survive the test of time, despite being only partially readable. After the Event, the Novelist faith acknowledged the journey of the Dwarves and the lone Hobbit as a turning point for the past history of the world.;;;;;;;;;;;;;x
hobbit_novelist;The Hobbit;;;;;;;;;;;;;x
hobbit_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book tells the adventure of Hobbit Bilbo and the company of the Dwarves led by Thorin Écu-de-chêne to Erebor, in pursuit of their ancient home stolen by the dragon Fafnir. On the way, the Hobbit happens to find the One Ring in the hands of Sméagol.;;;;;;;;;;;;;x
silmarillion_ruined;The Silmarillion;;;;;;;;;;;;;x
silmarillion_ruined_desc;This ancient text survived, ruined but still partially readable, the test of time. After the Event, the Novelist faith integrated what was left of it in their faith, making it a key component of their faith.;;;;;;;;;;;;;x
silmarillion_novelist;The Silmarillion;;;;;;;;;;;;;x
silmarillion_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book tells the tale of the writing of the world from Eru l'Auteur and the Valar and the betrayal of Sauron and the White Witch. It later covers the ensuing war between the traitors and Aslan alongside the loyal Valar, and many more ancient legends of the time.;;;;;;;;;;;;;x
lion_witch_wardrobe;The Lion, the Witch and the Wardrobe;;;;;;;;;;;;;x
lion_witch_wardrobe_desc;This ancient text tells an adventure of the Novelist heroes known as the Pevensies siblings in the land of Narnia, known to many as Ireland. Here they help the Novelist god Aslan fight the White Witch. Novelist scholars debate if the events of this book take place before or after the events of the main plot of the Novel.;;;;;;;;;;;;;x
prince_caspian;Prince Caspian;;;;;;;;;;;;;x
prince_caspian_desc;The tale of a warrior named Caspian that, with the help of the Pevensie brothers, conquers the throne of Narnia. Novelist scholars claim the Prince might be a far lost descendant of the Caspian of the First Age, son of Lancelot and grandson of Charlemagne.;;;;;;;;;;;;;x
dawn_treader;The Voyage of the Dawn Treader;;;;;;;;;;;;;x
dawn_treader_desc;In this book King Caspian, as well as some of the Pevensies, travel to find mysterious islands in the name of Narnia aboard the ship Dawn Treader. The Novelists identify some of the islands to be the same as the ones mentioned in Gulliver's Travel or Sindbad the Mariner's journeys.;;;;;;;;;;;;;x
silver_chair;The Silver Chair;;;;;;;;;;;;;x
silver_chair_desc;In this book Edmund, cousin of the Pevensie siblings, along with his squire Jill Pole, travels to Narnia to help find King Caspian's son and his encounter with the treacherous White Witch.;;;;;;;;;;;;;x
horse_and_boy;The Horse and His Boy;;;;;;;;;;;;;x
horse_and_boy_desc;A book telling of the escape of a Narnian boy named Shasta and his talking horse from the rulers of Calormen, that the Novelists identify as Britain. In his return to Ireland, Shasta is aided by Aravis, descendant of the great hero Aramis, as well as her talking horse.;;;;;;;;;;;;;x
magician_nephew;The Magician's Nephew;;;;;;;;;;;;;x
magician_nephew_desc;A book detailing the birth of Narnia at the hands of Aslan and the arrival of the White Witch. Christians believe the book is an allegory to explain their Genesis to children, but Novelists claim the book is an actual retelling of the events of the creation of Ireland.;;;;;;;;;;;;;x
last_battle;The Last Battle;;;;;;;;;;;;;x
last_battle_desc;This book tells the tale of the final days of Narnia. While Christians scholars believe it to be a retelling for children of the Apocalypse, Novelists scholars debate whether it's a prophecy of the end of the world or a retelling of the days of the Event.;;;;;;;;;;;;;x
hunchback_notredame;Notre-Dame de Paris (The Hunchback of Notre-Dame);;;;;;;;;;;;;x
hunchback_notredame_desc;The remaining fragments of this book, carefully pieced back together by Novelist scholars, detail the story of Quasimodo, the Hunchback bell-ringer of Notre-Dame, his love for the gypsie woman Esmeralda, and his saving of Gandalf from the hands of Bishop Frollo. Novelist scholars still hunt for integral copies that might better explain the history and ultimate fate of Esmeralda.;;;;;;;;;;;;;x
three_musketeers;Les Trois Mousquetaires (The Three Musketeers);;;;;;;;;;;;;x
three_musketeers_desc;This story set during the First Age, before the fall of the Southern Continent, tells the tale of the Three Musketeers of his majesty Charlemagne and their friendship with a young warrior, the Valar D'Artagnan in disguise. Together, the four experience many adventures until ultimately D'Artagnan leaves, not before gifting to a young Roland the sword Durlindana, a copy of his own Durendal.;;;;;;;;;;;;;x
les_miserables;Les Misérables;;;;;;;;;;;;;x
les_miserables_desc;A story that details the past of the Maiar Valjean and Javert. This story of redemption, hardship and faith is beloved by all Novelists, and the Jacobinist believe it emphasizes the glory of the Revolution and therefore of Madame Guillotine.;;;;;;;;;;;;;x
le_petite_prince;Le Petite Prince (The Little Prince);;;;;;;;;;;;;x
le_petite_prince_desc;The story of a meeting during the Fourth Age between a man that drives a machine called 'avion' and the Child of the Stars, a Valar disguised as a young child. The story ends with the Valar's return to the stars. The book is most beloved among the Librarians.;;;;;;;;;;;;;x
20000_leagues;20.000 Lieues sous les Mers (20.000 Leagues under the Seas);;;;;;;;;;;;;x
20000_leagues_desc;A tale about the Valar Nemo, his magical vessel Nautilus and his meeting with many men of all kinds, who he introduces to the wonders and dangers of the deep sea. The riches and beauty described in it make it a particularly beloved book among city dwellers.;;;;;;;;;;;;;x
dracula_stoker;Dracula;;;;;;;;;;;;;x
dracula_stoker_desc;The history of the battle against a descendant of the evil Maiar Dracula by the British hero Jonathan Harker and Dutch hero Abraham van Helsing. The tale ends with the noble sacrifice of Quincey Morris and the death of Dracula. It's considered unholy by the French, although many other people love it.;;;;;;;;;;;;;x
frankenstein_prometheus;Frankenstein; or, the modern Prometheus;;;;;;;;;;;;;x
frankenstein_prometheus_desc;The tale of the Monster of Frankenstein, a horrible creation that acts horrible vengeance upon his equally terrible creator, a servant of Sauron, as retold by the creator himself. The story is considered a cautionary tale by the Novelists, who consider reading it for pleasure a grave insult to the Valar themselves.;;;;;;;;;;;;;x
phantom_of_opera;Le Fantôme de l'Opéra (The Phantom of the Opera);;;;;;;;;;;;;x
phantom_of_opera_desc;The history of the assassin known as the Phantom of the Opera. This tale is a forbidden text among the Novelists, who consider the Phantom the killer of the courageous Prince Caspian. However, many French rulers have read it and appreciated it in secret, and Novelist assassins often wear a mask fashioned like the one in the book to celebrate the Phantom.;;;;;;;;;;;;;x
rime_of_ancient_mariner;The Rime of the Ancient Mariner;;;;;;;;;;;;;x
rime_of_ancient_mariner_desc;A tale of a sailor and his terrifying adventure in the southern seas. The story is a cautionary tale for all seafarers, and many ocean goers believe that not showing respect to the creatures of the sea will incur the punishment of the ghost ship of Night-Mare Life-in-Death. As such, Albatross are considered holy birds among the sailors, and slaying one a bad omen.;;;;;;;;;;;;;x
don_quijote;Don Quijote de la Mancha;;;;;;;;;;;;;x
don_quijote_desc;The adventure of the Hidalgo Don Quijote, who travels the land fighting against imagined threats with his companion and squire Sancho Panza on the back of his horse Rocinante. Don Quijote's amusing lunacy makes the story very entertaining. The Novelists, however, claim Don Quijote was actually seeing visions of the past, and so remember him as a tragic hero.;;;;;;;;;;;;;x
jekyll_and_hyde;Doctor Jekyll and Mister Hyde;;;;;;;;;;;;;x
jekyll_and_hyde_desc;The horrifying story of Doctor Jekyll and his transformation in the cruel Mister Hyde. The tale is well known among the British, even the peasantry, but the full book is still a rare finding that many British ruler would keep in high regard. The Novelists believe it to be a true story, and some of their more mystically inclined members have been known to search for the elixir created by Doctor Jekyll.;;;;;;;;;;;;;x
the_metamorphosis;Die Verwandlung (The Metamorphosis);;;;;;;;;;;;;x
the_metamorphosis_desc;The terrifying tale of the transformation of merchant Gregor Samsa into a monstrous bug and the breaking of his relation with his family is considered one of the scariest events of the old world among the Novelists, who fear the idea of waking one day as one such creature. It is said many of them have grown more considerate to others after reading this book.;;;;;;;;;;;;;x
cinderella;Aschenputtel (Cinderella);;;;;;;;;;;;;x
cinderella_desc;A tale of an orphan oppressed by her stepmother and siblings who, with the help of her fairy godmother, manages to marry a prince. This tale serves as an inspiration to many lowborn women.;;;;;;;;;;;;;x
frog_prince;Der Froschkönig (The Frog Prince);;;;;;;;;;;;;x
frog_prince_desc;A tale of an orphan oppressed by her stepmother and siblings who, with the help of her fairy godmother, manages to marry a prince. This tale serves as an inspiration to many lowborn women.;;;;;;;;;;;;;x
hansel_and_gretel;Hänsel und Gretel (Hansel and Gretel);;;;;;;;;;;;;x
hansel_and_gretel_desc;A tale of a brother and a sister who, being abandoned by their parents, stumble accross a witch's house.;;;;;;;;;;;;;x
red_riding_hood;Rotkäppchen (Little Red Riding Hood);;;;;;;;;;;;;x
red_riding_hood_desc;A tale of a little girl who foolishly confides to a demonic beast about her family. This tale serves as a cautionary lesson to never reveal vital information to stangers.;;;;;;;;;;;;;x
rapunzel;Rapunzel;;;;;;;;;;;;;x
rapunzel_desc;A tale of a princess trapped in a tower.;;;;;;;;;;;;;x
rumpelstiltskin;Rumpelstilzchen (Rumpelstiltskin);;;;;;;;;;;;;x
rumpelstiltskin_desc;A tale of Rumpelstiltskin.;;;;;;;;;;;;;x
sleeping_beauty;Dornröschen (Sleeping Beauty);;;;;;;;;;;;;x
sleeping_beauty_desc;A tale of a sleeping beauty.;;;;;;;;;;;;;x
snow_white;Schneewittchen (Snow White);;;;;;;;;;;;;x
snow_white_desc;A tale of a princess.;;;;;;;;;;;;;x
alice_in_wonderland;Alice in Wonderland;;;;;;;;;;;;;x
alice_in_wonderland_desc;A tale of a girl named Alice who stumbles upon the mythical realm of the Wonderland.;;;;;;;;;;;;;x
vietindec;Proclamation of Independence;;;;;;;;;;;;;x
vietindec_desc;This handwritten scroll contain all the words uttered by Ho Chi Minh when he banished the invaders from Vietnam, it was copied onto parchment long before the Event occurred. They are highly sought after by Governor and Ruler alike.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;;
morin_andorra;Atanamir Morin's Artwork of an Andorran Monestary;;;;;;;;;;;;;x
morin_andorra_desc;Created a few years into Atanamir Morin's artistic career, it is a sketch of one of the many Andorran Monestaries circa 2502.;;;;;;;;;;;;;x
morin_bhutan;Atanamir Morin's Artwork of Dechencholing Palace;;;;;;;;;;;;;x
morin_bhutan_desc;Created near the end of Atanamir Morin's life, it is a sketch of the Dechencholing Palace, the seat of the Bhutanese Emperors, circa 2545.;;;;;;;;;;;;;x
morin_paris;Atanamir Morin's Artwork of Paris;;;;;;;;;;;;;x
morin_paris_desc;Created at the beginning of Atanamir Morin's artistic career when he was 20 years old, it is a sketch of his home city of Paris and the surrounding tells circa 2500.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;;
behelit;Behelit;;;;;;;;;;;;;;
behelit_desc;The egg of the king. He who possesses it shall conquer the world in exchange for his flesh and blood.;;;;;;;;;;;;;;
dragonslayer;Dragonslayer;;;;;;;;;;;;;;
dragonslayer_desc;It was too big to be called a sword. Massive, thick, heavy, and far too rough. Indeed, it was a heap of raw iron.;;;;;;;;;;;;;;
lance_blaiddyd_bongpoker;Ahreadbar;;;;;;;;;;;;;x
lance_blaiddyd_bongpoker_desc;The Legendary Lance of Armor. Said to have been created by the Old God Loog, the Lance whispers cries for blood at user. It has been in the hands of Powerful lords in Bretagne for centuries, and always has it been pointed at the heads of hated Overlords and reviled Conquerors.;;;;;;;;;;;;;x
sword_of_misunderstanded_lightning;L'Épée d'Éclaires;;;;;;;;;;;;;x
sword_of_misunderstanded_lightning_desc;While the Blade is mundane in every sense a series of misunderstandings and mistranslations has led to rumors that this sword forged in the small Hamlet of Éclaires is actually made of Lightning... Such is the Placebo effect.;;;;;;;;;;;;;x
hope_armor;Holy Knight Armor;;;;;;;;;;;;;x
hope_armor_desc;A Simple set of protective gear worn by Catholic Knights across Europe. The Unique flair of this set are the words engraved on the left gauntlet reading: Rien ne peut être fait sans espoir. On the Belt Buckle it simply reads "SERMENT".;;;;;;;;;;;;;x
stone_mask;Stone Mask;;;;;;;;;;;;;x
stone_mask_desc;A curious artifact said to have originated from a faraway land. According to the legends, it is believed to grant its wearer eternal life at the cost of one's humanity.;;;;;;;;;;;;;x
fist_of_the_north_star;The Fist of the North Star;;;;;;;;;;;;;x
fist_of_the_north_star_desc;A mace forged in a rock sent from the sky.;;;;;;;;;;;;;x
the_malachite_box;The Malachite Box;;;;;;;;;;;;;x
the_malachite_box_desc;A collection of Folklorist legends and myths from varied time periods. Folklorists see the Malachite Box as a valuable treasure to own, since it allows the faithful to know more about the spirits and monsters that haunt the world. Novelists also show interest in the knowledge contained in the book.;;;;;;;;;;;;;x
the_witcher_king;The Rule of the Witcher King;;;;;;;;;;;;;x
the_witcher_king_desc;An historical treaty relating the history of the Witcher King, the man that unified the Folklorist tribes and spread the faith in Western Russia. The book recounts the entirety of his reign, from his humble beginnings as the chief of a small tribe on the coast of the White Sea, to his conquest of Pietrograd, to the failure of the Finnish Invasion, ending on the Invasion of Denmark and his death in battle.;;;;;;;;;;;;;x
the_white_wolf_book;The White Wolf;;;;;;;;;;;;;x
the_white_wolf_book_desc;A collection of stories on the legendary Witcher known as the White Wolf, founder of the society that goes by the same name. The book details how to fight several different creatures, and Witchers all over Russia collect excerpts and copies of it to ensure that they are prepared to face them.;;;;;;;;;;;;;x
alexander_nevsky;Alexander Nevsky;;;;;;;;;;;;;x
alexander_nevsky_desc;A book telling the legend of the ruler of the Kievan Rus, the Folklorist deity Alexander Nevsky. As a mortal man, he faced Swedish and German forces numerous times, defeating the latter in a grand battle over a frozen lake and ensuring the continuous survival of the Rus.;;;;;;;;;;;;;x
warship_potemkin;Warship Potemkin;;;;;;;;;;;;;x
warship_potemkin_desc;The retelling of the story of the legendary Warship Potemkin, and its crew that revolted against the tyranny of an unjust Tsar. The book is well liked by Folklorists and Stalinists, but is not as well liked by the Zarists, who call the book a vicious mockery of the chosen of the Holy Spirit.;;;;;;;;;;;;;x
night_on_bald_mountain;Night on Bald Mountain;;;;;;;;;;;;;x
night_on_bald_mountain_desc;The story of a man that finds himself to observe a vicious rite lead by Chernobog, god of Night, and his legion of demons. The tale of this book is often retold as music by bards all across ancient Russia, the composition of the song dating allegedly to long before the Event.;;;;;;;;;;;;;x
ear_of_isukiri;Ear of Isukiri;;;;;;;;;;;;;x
ear_of_isukiri_desc;The severed ear of Isukiri, the brother of Jesus. Jesus took his ear with him when escaping to Japan after Isukiri switched places with him and got crucified.;;;;;;;;;;;;;x
sword_of_victory;Sword of Victory;;;;;;;;;;;;;x
sword_of_victory_desc;The Sword of Victory is an ancient regelia of Siam wielded by monarch since the reign of King Hao. Despite its name, it has not seen much use in warfare for a millenia, only used during the conoration and oath of allegiance ceremonies.;;;;;;;;;;;;;x
buddha_statue;Buddharupa;;;;;;;;;;;;;x
buddha_statue_desc;The models of Buddha is venerated by followers of Lord Buddha to ensure that prayers are said in the proper order. This particular statue is made of pure gold.;;;;;;;;;;;;;x
yata_no_kagami;Yata no Kagami;;;;;;;;;;;;;x
yata_no_kagami_desc;A precious ancient mirror part of the Imperial Regalia of Japan, forged by the kami Ishikori-dome no Mikoto. Considered the most precious of the three sacred treasures, it represents wisdom and honesty.;;;;;;;;;;;;;x
yasakani_no_magatama;Yasakani no Magatama;;;;;;;;;;;;;x
yasakani_no_magatama_desc;A magatama part of the Imperial Regalia of Japan, created originally to lure Amaterasu out of her self-imposed exile in a cave. One of the most precious artifacts in Japanese culture, it represents benevolence.;;;;;;;;;;;;;x
kusanagi_no_tsurugi;Kusanagi no Tsurugi;;;;;;;;;;;;;x
kusanagi_no_tsurugi_desc;A unique sword part of the Imperial Regalia of Japan, found by Susanoo within the body of the eight-headed serpent Yamata no Orochi. One of the most precious artifacts in Japanese culture, it represents valor.;;;;;;;;;;;;;x
otenta;Otenta;;;;;;;;;;;;;x
otenta_desc;One of the Five Swords Under Heaven, the Otenta is a legendary blade, considered one of the regalia swords of pre-Event Shoguns. After the Event, the Otenta was wielded by several Imperial generals, before becoming the sword symbol of the Shogunate.;;;;;;;;;;;;;x
onimaru;Onimaru;;;;;;;;;;;;;x
onimaru_desc;One of the Five Swords Under Heaven, the Onimaru is a legendary blade, considered one of the regalia swords of pre-Event Shoguns. After the Event, the Onimaru was wielded by several Imperial generals. After the fall of the Asakura Shogunate, the sword was taken by the Asakura Clan, a last symbol of their glorious past.;;;;;;;;;;;;;x
dojigiri;Dojigiri;;;;;;;;;;;;;x
dojigiri_desc;One of the Five Swords Under Heaven, the Dojigiri is a legendary blade also known as the Yokozuna of all Japanese swords, used by Minamoto no Yorimitsu to kill the Demon lord Shuten-Doji. Wielders of the Dojigiri are often praised as the most skilled warriors of Japans.;;;;;;;;;;;;;x
juzumaru;Juzumaru;;;;;;;;;;;;;x
juzumaru_desc;One of the Five Swords Under Heaven, the Juzumaru is a legendary blade used to cleanse evil spirits through the power of the juzu placed on it by the legendary priest Nichiren. The sword is particularly dear to the followers of Buddha.;;;;;;;;;;;;;x
mikazuki;Mikazuki;;;;;;;;;;;;;x
mikazuki_desc;One of the Five Swords Under Heaven, the Mikazuki is a legendary blade graced by the kami Inari. The sword disappeared during the Event, until it was found by the founder of the Umemura Clan in Hakodate.;;;;;;;;;;;;;x
wado_ichimonji;Wado Ichimonji;;;;;;;;;;;;;x
wado_ichimonji_desc;A sword wielded by several warriors and pirates of renown since the Event. It is said its wielder can cut steel and hear the breathing of all things.;;;;;;;;;;;;;x
sandai_kitetsu;Sandai Kitetsu;;;;;;;;;;;;;x
sandai_kitetsu_desc;A cursed sword that is said to have brought each of its wielder to their doom. Only the bravest men are willing to take it into battle.;;;;;;;;;;;;;x
yubashiri;Yubashiri;;;;;;;;;;;;;x
yubashiri_desc;A sword of renown, wielded by many pirates since the Event. It is said to be a very loyal sword that will never betray its wielder.;;;;;;;;;;;;;x
kubikiribocho;Kubikiribocho;;;;;;;;;;;;;x
kubikiribocho_desc;A massive blade once wielded by the Assassin of the Mist, a ninja serving under a cruel ruler of Shikoku. The Assassin was eventually killed in the Battle of the Red Tide, and the sword taken as a trophy by the then ruler of Hiroshima. It is said that if the blade is broken, it will repair itself by absorbing the blood of its victims.;;;;;;;;;;;;;x
wazamono;Wazamono;;;;;;;;;;;;;x
wazamono_desc;Before the Event, exceptional Japanese swords were ranked in a system of four categories. The fourth of those ranks was that of Wazamono. Blades acknowledged as Wazamono are considered superior to normal swords.;;;;;;;;;;;;;x
yoki_wazamono;Yoki Wazamono;;;;;;;;;;;;;x
yoki_wazamono_desc;Before the Event, exceptional Japanese swords were ranked in a system of four categories. The third of those ranks was that of Yoki Wazamono, also known as Ryo Wazamono. Blades acknowledged as Yoki Wazamono are considered superior to both normal swords and already precious Wazamono.;;;;;;;;;;;;;x
o_wazamono;O Wazamono;;;;;;;;;;;;;x
o_wazamono_desc;Before the Event, exceptional Japanese swords were ranked in a system of four categories. The second of those ranks was that of O Wazamono. Blades acknowledged as O Wazamono are considered inferior only to the famed Saijo O Wazamono in terms of quality.;;;;;;;;;;;;;x
saijo_o_wazamono;Saijo O Wazamono;;;;;;;;;;;;;x
saijo_o_wazamono_desc;Before the Event, exceptional Japanese swords were ranked in a system of four categories. The first of those ranks was that of Saijo O Wazamono. Blades acknowledged as Saijo O Wazamono are considered without peers in Japan, and owning one is a sign of immense prestige.;;;;;;;;;;;;;x
