b_bunto_adj;Buntian;;bunter;;;;;;;;;;;x
b_buun;Buun;Buun;Buun;;Buun;;;;;;;;;x
b_buun_adj;Buunian;;buuner;;;;;;;;;;;x
b_byeongpo;Byeongpo;Byeongpo;Byeongpo;;Byeongpo;;;;;;;;;x
b_byeongpo_adj;Byeongpian;;byeongper;;;;;;;;;;;x
b_byeongpo_2;Byeongpo;Byeongpo;Byeongpo;;Byeongpo;;;;;;;;;x
b_byeongpo_2_adj;Byeongpian;;byeongper;;;;;;;;;;;x
b_cha_ho;Cha Ho;Cha Ho;Cha Ho;;Cha Ho;;;;;;;;;x
b_cha_ho_adj;Cha Hian;;Cha Her;;;;;;;;;;;x
b_cha_kham_sen;Cha Kham Sen;Cha Kham Sen;Cha Kham Sen;;Cha Kham Sen;;;;;;;;;x
b_cha_kham_sen_adj;Cha Kham Senian;;Cha Kham Sener;;;;;;;;;;;x
b_chaegung;Chaegung;Chaegung;Chaegung;;Chaegung;;;;;;;;;x
b_chaegung_adj;Chaegungian;;chaegunger;;;;;;;;;;;x
b_chaehyon;Chaehyon;Chaehyon;Chaehyon;;Chaehyon;;;;;;;;;x
b_chaehyon_adj;Chaehyonian;;chaehyoner;;;;;;;;;;;x
b_chagun;Chagun;Chagun;Chagun;;Chagun;;;;;;;;;x
b_chagun_adj;Chagunian;;chaguner;;;;;;;;;;;x
b_chaho;Chaho;Chaho;Chaho;;Chaho;;;;;;;;;x
b_chaho_adj;Chahian;;chaher;;;;;;;;;;;x
b_chakchik;Chakchik;Chakchik;Chakchik;;Chakchik;;;;;;;;;x
b_chakchik_adj;Chakchikian;;chakchiker;;;;;;;;;;;x
b_chando;Chando;Chando;Chando;;Chando;;;;;;;;;x
b_chando_adj;Chandian;;chander;;;;;;;;;;;x
b_chang;Chang;Chang;Chang;;Chang;;;;;;;;;x
b_chang_adj;Changian;;changer;;;;;;;;;;;x
b_changan;Changan;Changan;Changan;;Changan;;;;;;;;;x
b_changan_adj;Changanian;;changaner;;;;;;;;;;;x
b_changdae;Changdae;Changdae;Changdae;;Changdae;;;;;;;;;x
b_changdae_adj;Changdaean;;changder;;;;;;;;;;;x
b_changdok;Changdok;Changdok;Changdok;;Changdok;;;;;;;;;x
b_changdok_adj;Changdokian;;changdoker;;;;;;;;;;;x
b_changdong;Changdong;Changdong;Changdong;;Changdong;;;;;;;;;x
b_changdong_adj;Changdongian;;changdonger;;;;;;;;;;;x
b_changhang;Changhang;Changhang;Changhang;;Changhang;;;;;;;;;x
b_changhang_adj;Changhangian;;changhanger;;;;;;;;;;;x
b_changhang_2;Changhang;Changhang;Changhang;;Changhang;;;;;;;;;x
b_changhang_2_adj;Changhangian;;changhanger;;;;;;;;;;;x
b_changhung;Changhung;Changhung;Changhung;;Changhung;;;;;;;;;x
b_changhung_adj;Changhungian;;changhunger;;;;;;;;;;;x
b_changhung_2;Changhung;Changhung;Changhung;;Changhung;;;;;;;;;x
b_changhung_2_adj;Changhungian;;changhunger;;;;;;;;;;;x
b_changsu;Changsu;Changsu;Changsu;;Changsu;;;;;;;;;x
b_changsu_adj;Changsian;;changser;;;;;;;;;;;x
b_changya;Changya;Changya;Changya;;Changya;;;;;;;;;x
b_changya_adj;Changyan;;changer;;;;;;;;;;;x
b_charyong;Charyong;Charyong;Charyong;;Charyong;;;;;;;;;x
b_charyong_adj;Charyongian;;charyonger;;;;;;;;;;;x
b_chasong;Chasong;Chasong;Chasong;;Chasong;;;;;;;;;x
b_chasong_adj;Chasongian;;chasonger;;;;;;;;;;;x
b_chayang;Chayang;Chayang;Chayang;;Chayang;;;;;;;;;x
b_chayang_adj;Chayangian;;chayanger;;;;;;;;;;;x
b_chejung;Chejung;Chejung;Chejung;;Chejung;;;;;;;;;x
b_chejung_adj;Chejungian;;chejunger;;;;;;;;;;;x
b_cheogsan;Cheogsan;Cheogsan;Cheogsan;;Cheogsan;;;;;;;;;x
b_cheogsan_adj;Cheogsanian;;cheogsaner;;;;;;;;;;;x
b_cheongcheon;Cheongcheon;Cheongcheon;Cheongcheon;;Cheongcheon;;;;;;;;;x
b_cheongcheon_adj;Cheongcheonian;;cheongcheoner;;;;;;;;;;;x
b_cheongju;Cheongju;Cheongju;Cheongju;;Cheongju;;;;;;;;;x
b_cheongju_adj;Cheongjian;;cheongjer;;;;;;;;;;;x
b_cheongyong;Cheongyong;Cheongyong;Cheongyong;;Cheongyong;;;;;;;;;x
b_cheongyong_adj;Cheongyongian;;cheongyonger;;;;;;;;;;;x
b_chido;Chido;Chido;Chido;;Chido;;;;;;;;;x
b_chido_adj;Chidian;;chider;;;;;;;;;;;x
b_chidong;Chidong;Chidong;Chidong;;Chidong;;;;;;;;;x
b_chidong_adj;Chidongian;;chidonger;;;;;;;;;;;x
b_chigyong;Chigyong;Chigyong;Chigyong;;Chigyong;;;;;;;;;x
b_chigyong_adj;Chigyongian;;chigyonger;;;;;;;;;;;x
b_chik;Chik;Chik;Chik;;Chik;;;;;;;;;x
b_chik_adj;Chikian;;chiker;;;;;;;;;;;x
b_chik_2;Chik;Chik;Chik;;Chik;;;;;;;;;x
b_chik_2_adj;Chikian;;chiker;;;;;;;;;;;x
b_chilbong;Chilbong;Chilbong;Chilbong;;Chilbong;;;;;;;;;x
b_chilbong_adj;Chilbongian;;chilbonger;;;;;;;;;;;x
b_chilgol;Chilgol;Chilgol;Chilgol;;Chilgol;;;;;;;;;x
b_chilgol_adj;Chilgolian;;chilgoler;;;;;;;;;;;x
b_chilsongdae;Chilsongdae;Chilsongdae;Chilsongdae;;Chilsongdae;;;;;;;;;x
b_chilsongdae_adj;Chilsongdaean;;chilsongder;;;;;;;;;;;x
b_chinpyong;Chinpyong;Chinpyong;Chinpyong;;Chinpyong;;;;;;;;;x
b_chinpyong_adj;Chinpyongian;;chinpyonger;;;;;;;;;;;x
b_chinsadorigi;Chinsadorigi;Chinsadorigi;Chinsadorigi;;Chinsadorigi;;;;;;;;;x
b_chinsadorigi_adj;Chinsadorigian;;chinsadoriger;;;;;;;;;;;x
b_chinsong;Chinsong;Chinsong;Chinsong;;Chinsong;;;;;;;;;x
b_chinsong_adj;Chinsongian;;chinsonger;;;;;;;;;;;x
b_choam_dong;Choam-dong;Choam-dong;Choam-dong;;Choam-dong;;;;;;;;;x
b_choam_dong_adj;Choam-dongian;;choam-donger;;;;;;;;;;;x
b_chogok;Chogok;Chogok;Chogok;;Chogok;;;;;;;;;x
b_chogok_adj;Chogokian;;chogoker;;;;;;;;;;;x
b_chohung;Chohung;Chohung;Chohung;;Chohung;;;;;;;;;x
b_chohung_adj;Chohungian;;chohunger;;;;;;;;;;;x
b_choiavieng;Choiavieng;Choiavieng;Choiavieng;;Choiavieng;;;;;;;;;x
b_choiavieng_adj;Choiaviengian;;choiavienger;;;;;;;;;;;x
b_cholsan;Cholsan;Cholsan;Cholsan;;Cholsan;;;;;;;;;x
b_cholsan_adj;Cholsanian;;cholsaner;;;;;;;;;;;x
b_chondan;Chondan;Chondan;Chondan;;Chondan;;;;;;;;;x
b_chondan_adj;Chondanian;;chondaner;;;;;;;;;;;x
b_chongdong;Chongdong;Chongdong;Chongdong;;Chongdong;;;;;;;;;x
b_chongdong_adj;Chongdongian;;chongdonger;;;;;;;;;;;x
b_chongge;Chongge;Chongge;Chongge;;Chongge;;;;;;;;;x
b_chongge_adj;Chonggean;;chongger;;;;;;;;;;;x
b_chongjin;Chongjin;Chongjin;Chongjin;;Chongjin;;;;;;;;;x
b_chongjin_adj;Chongjinian;;chongjiner;;;;;;;;;;;x
b_chosan;Chosan;Chosan;Chosan;;Chosan;;;;;;;;;x
b_chosan_adj;Chosanian;;chosaner;;;;;;;;;;;x
b_choui;Choui;Choui;Choui;;Choui;;;;;;;;;x
b_choui_adj;Chian;;cher;;;;;;;;;;;x
b_chuhak;Chuhak;Chuhak;Chuhak;;Chuhak;;;;;;;;;x
b_chuhak_adj;Chuhakian;;chuhaker;;;;;;;;;;;x
b_chukchon;Chukchon;Chukchon;Chukchon;;Chukchon;;;;;;;;;x
b_chukchon_adj;Chukchonian;;chukchoner;;;;;;;;;;;x
b_chuncheon;Chuncheon;Chuncheon;Chuncheon;;Chuncheon;;;;;;;;;x
b_chuncheon_adj;Chuncheonian;;chuncheoner;;;;;;;;;;;x
b_chungdo;Chungdo;Chungdo;Chungdo;;Chungdo;;;;;;;;;x
b_chungdo_adj;Chungdian;;chungder;;;;;;;;;;;x
b_chungga;Chungga;Chungga;Chungga;;Chungga;;;;;;;;;x
b_chungga_adj;Chunggan;;chungger;;;;;;;;;;;x
b_chungmyo;Chungmyo;Chungmyo;Chungmyo;;Chungmyo;;;;;;;;;x
b_chungmyo_adj;Chungmian;;chungmer;;;;;;;;;;;x
b_chungsal;Chungsal;Chungsal;Chungsal;;Chungsal;;;;;;;;;x
b_chungsal_adj;Chungsalian;;chungsaler;;;;;;;;;;;x
b_chwibyeong;Chwibyeong;Chwibyeong;Chwibyeong;;Chwibyeong;;;;;;;;;x
b_chwibyeong_adj;Chwibyeongian;;chwibyeonger;;;;;;;;;;;x
b_daebok;Daebok;Daebok;Daebok;;Daebok;;;;;;;;;x
b_daebok_adj;Daebokian;;daeboker;;;;;;;;;;;x
b_daebul;Daebul;Daebul;Daebul;;Daebul;;;;;;;;;x
b_daebul_adj;Daebulian;;daebuler;;;;;;;;;;;x
b_daedeok;Daedeok;Daedeok;Daedeok;;Daedeok;;;;;;;;;x
b_daedeok_adj;Daedeokian;;daedeoker;;;;;;;;;;;x
b_daega;Daega;Daega;Daega;;Daega;;;;;;;;;x
b_daega_adj;Daegan;;daeger;;;;;;;;;;;x
b_daegok;Daegok;Daegok;Daegok;;Daegok;;;;;;;;;x
b_daegok_adj;Daegokian;;daegoker;;;;;;;;;;;x
b_daehwa;Daehwa;Daehwa;Daehwa;;Daehwa;;;;;;;;;x
b_daehwa_adj;Daehwan;;daehwer;;;;;;;;;;;x
b_daehwa_2;Daehwa;Daehwa;Daehwa;;Daehwa;;;;;;;;;x
b_daehwa_2_adj;Daehwan;;daehwer;;;;;;;;;;;x
b_daehwang;Daehwang;Daehwang;Daehwang;;Daehwang;;;;;;;;;x
b_daehwang_adj;Daehwangian;;daehwanger;;;;;;;;;;;x
b_daejeong;Daejeong;Daejeong;Daejeong;;Daejeong;;;;;;;;;x
b_daejeong_adj;Daejeongian;;daejeonger;;;;;;;;;;;x
b_daejeong_2;Daejeong;Daejeong;Daejeong;;Daejeong;;;;;;;;;x
b_daejeong_2_adj;Daejeongian;;daejeonger;;;;;;;;;;;x
b_daejo;Daejo;Daejo;Daejo;;Daejo;;;;;;;;;x
b_daejo_adj;Daejian;;daejer;;;;;;;;;;;x
b_daepo;Daepo;Daepo;Daepo;;Daepo;;;;;;;;;x
b_daepo_adj;Daepian;;daeper;;;;;;;;;;;x
b_sekong;Sekong;Sekong;Sekong;;Sekong;;;;;;;;;x
b_sekong_adj;Sekongian;;Sekonger;;;;;;;;;;;x
b_danyang;Danyang;Danyang;Danyang;;Danyang;;;;;;;;;x
b_danyang_adj;Danyangian;;danyanger;;;;;;;;;;;x
b_deokduwon;Deokduwon;Deokduwon;Deokduwon;;Deokduwon;;;;;;;;;x
b_deokduwon_adj;Deokduwonian;;deokduwoner;;;;;;;;;;;x
b_deokgbyeong;Deokgbyeong;Deokgbyeong;Deokgbyeong;;Deokgbyeong;;;;;;;;;x
b_deokgbyeong_adj;Deokgbyeongian;;deokgbyeonger;;;;;;;;;;;x
b_deokgyo;Deokgyo;Deokgyo;Deokgyo;;Deokgyo;;;;;;;;;x
b_deokgyo_adj;Deokgian;;deokger;;;;;;;;;;;x
b_deokha;Deokha;Deokha;Deokha;;Deokha;;;;;;;;;x
b_deokha_adj;Deokhan;;deokher;;;;;;;;;;;x
b_deokjeongnam;Deokjeongnam;Deokjeongnam;Deokjeongnam;;Deokjeongnam;;;;;;;;;x
b_deokjeongnam_adj;Deokjeongnamian;;deokjeongnamer;;;;;;;;;;;x
b_deoksan;Deoksan;Deoksan;Deoksan;;Deoksan;;;;;;;;;x
b_deoksan_adj;Deoksanian;;deoksaner;;;;;;;;;;;x
b_deokwon;Deokwon;Deokwon;Deokwon;;Deokwon;;;;;;;;;x
b_deokwon_adj;Deokwonian;;deokwoner;;;;;;;;;;;x
b_dochang;Dochang;Dochang;Dochang;;Dochang;;;;;;;;;x
b_dochang_adj;Dochangian;;dochanger;;;;;;;;;;;x
b_dongdang;Dongdang;Dongdang;Dongdang;;Dongdang;;;;;;;;;x
b_dongdang_adj;Dongdangian;;dongdanger;;;;;;;;;;;x
b_dongeum;Dongeum;Dongeum;Dongeum;;Dongeum;;;;;;;;;x
b_dongeum_adj;Dongeumian;;dongeumer;;;;;;;;;;;x
b_dongjang;Dongjang;Dongjang;Dongjang;;Dongjang;;;;;;;;;x
b_dongjang_adj;Dongjangian;;dongjanger;;;;;;;;;;;x
b_dongsariwon;Dongsariwon;Dongsariwon;Dongsariwon;;Dongsariwon;;;;;;;;;x
b_dongsariwon_adj;Dongsariwonian;;dongsariwoner;;;;;;;;;;;x
b_dotong;Dotong;Dotong;Dotong;;Dotong;;;;;;;;;x
b_dotong_adj;Dotongian;;dotonger;;;;;;;;;;;x
b_dugok;Dugok;Dugok;Dugok;;Dugok;;;;;;;;;x
b_dugok_adj;Dugokian;;dugoker;;;;;;;;;;;x
b_eoeuigok;Eoeuigok;Eoeuigok;Eoeuigok;;Eoeuigok;;;;;;;;;x
b_eoeuigok_adj;Eoeuigokian;;eoeuigoker;;;;;;;;;;;x
b_eungam;Eungam;Eungam;Eungam;;Eungam;;;;;;;;;x
b_eungam_adj;Eungamian;;eungamer;;;;;;;;;;;x
b_fong_sali;Fong Sali;Fong Sali;Fong Sali;;Fong Sali;;;;;;;;;x
b_fong_sali_adj;Fong Salian;;Fong Saler;;;;;;;;;;;x
b_gacheon;Gacheon;Gacheon;Gacheon;;Gacheon;;;;;;;;;x
b_gacheon_adj;Gacheonian;;gacheoner;;;;;;;;;;;x
b_gaepung;Gaepung;Gaepung;Gaepung;;Gaepung;;;;;;;;;x
b_gaepung_adj;Gaepungian;;gaepunger;;;;;;;;;;;x
b_galsan;Galsan;Galsan;Galsan;;Galsan;;;;;;;;;x
b_galsan_adj;Galsanian;;galsaner;;;;;;;;;;;x
b_gancheokni;Gancheokni;Gancheokni;Gancheokni;;Gancheokni;;;;;;;;;x
b_gancheokni_adj;Gancheoknian;;gancheokner;;;;;;;;;;;x
b_gangdong;Gangdong;Gangdong;Gangdong;;Gangdong;;;;;;;;;x
b_gangdong_adj;Gangdongian;;gangdonger;;;;;;;;;;;x
b_ganghwanam;Ganghwanam;Ganghwanam;Ganghwanam;;Ganghwanam;;;;;;;;;x
b_ganghwanam_adj;Ganghwanamian;;ganghwanamer;;;;;;;;;;;x
b_ganghwaseo;Ganghwaseo;Ganghwaseo;Ganghwaseo;;Ganghwaseo;;;;;;;;;x
b_ganghwaseo_adj;Ganghwasian;;ganghwaser;;;;;;;;;;;x
b_gangneung;Gangneung;Gangneung;Gangneung;;Gangneung;;;;;;;;;x
b_gangneung_adj;Gangneungian;;gangneunger;;;;;;;;;;;x
b_gaya2;Gaya;Gaya;Gaya;;Gaya;;;;;;;;;x
b_gaya2_adj;Gayan;;gaer;;;;;;;;;;;x
b_geumcheon;Geumcheon;Geumcheon;Geumcheon;;Geumcheon;;;;;;;;;x
b_geumcheon_adj;Geumcheonian;;geumcheoner;;;;;;;;;;;x
b_geumgo;Geumgo;Geumgo;Geumgo;;Geumgo;;;;;;;;;x
b_geumgo_adj;Geumgian;;geumger;;;;;;;;;;;x
b_gochang;Gochang;Gochang;Gochang;;Gochang;;;;;;;;;x
b_gochang_adj;Gochangian;;gochanger;;;;;;;;;;;x
b_gohyeon;Gohyeon;Gohyeon;Gohyeon;;Gohyeon;;;;;;;;;x
b_gohyeon_adj;Gohyeonian;;gohyeoner;;;;;;;;;;;x
b_goryeong;Goryeong;Goryeong;Goryeong;;Goryeong;;;;;;;;;x
b_goryeong_adj;Goryeongian;;goryeonger;;;;;;;;;;;x
b_guleop;Guleop;Guleop;Guleop;;Guleop;;;;;;;;;x
b_guleop_adj;Guleopian;;guleoper;;;;;;;;;;;x
b_gungchon;Gungchon;Gungchon;Gungchon;;Gungchon;;;;;;;;;x
b_gungchon_adj;Gungchonian;;gungchoner;;;;;;;;;;;x
b_guyeong;Guyeong;Guyeong;Guyeong;;Guyeong;;;;;;;;;x
b_guyeong_adj;Guyeongian;;guyeonger;;;;;;;;;;;x
b_gwanak;Gwanak;Gwanak;Gwanak;;Gwanak;;;;;;;;;x
b_gwanak_adj;Gwanakian;;gwanaker;;;;;;;;;;;x
b_gwangmyeong;Gwangmyeong;Gwangmyeong;Gwangmyeong;;Gwangmyeong;;;;;;;;;x
b_gwangmyeong_adj;Gwangmyeongian;;gwangmyeonger;;;;;;;;;;;x
b_gwangseok;Gwangseok;Gwangseok;Gwangseok;;Gwangseok;;;;;;;;;x
b_gwangseok_adj;Gwangseokian;;gwangseoker;;;;;;;;;;;x
b_gwonseon;Gwonseon;Gwonseon;Gwonseon;;Gwonseon;;;;;;;;;x
b_gwonseon_adj;Gwonseonian;;gwonseoner;;;;;;;;;;;x
b_gyeongchung;Gyeongchung;Gyeongchung;Gyeongchung;;Gyeongchung;;;;;;;;;x
b_gyeongchung_adj;Gyeongchungian;;gyeongchunger;;;;;;;;;;;x
b_gyeongpo;Gyeongpo;Gyeongpo;Gyeongpo;;Gyeongpo;;;;;;;;;x
b_gyeongpo_adj;Gyeongpian;;gyeongper;;;;;;;;;;;x
b_gyumei;Gyumei;Gyumei;Gyumei;;Gyumei;;;;;;;;;x
b_gyumei_adj;Gyumian;;gyumer;;;;;;;;;;;x
b_habok;Habok;Habok;Habok;;Habok;;;;;;;;;x
b_habok_adj;Habokian;;haboker;;;;;;;;;;;x
b_haeannam;Haeannam;Haeannam;Haeannam;;Haeannam;;;;;;;;;x
b_haeannam_adj;Haeannamian;;haeannamer;;;;;;;;;;;x
b_haechang_dong;Haechang-dong;Haechang-dong;Haechang-dong;;Haechang-dong;;;;;;;;;x
b_haechang_dong_adj;Haechang-dongian;;haechang-donger;;;;;;;;;;;x
b_haeju;Haeju;Haeju;Haeju;;Haeju;;;;;;;;;x
b_haeju_adj;Haejian;;haejer;;;;;;;;;;;x
b_hagap;Hagap;Hagap;Hagap;;Hagap;;;;;;;;;x
b_hagap_adj;Hagapian;;hagaper;;;;;;;;;;;x
b_hahoe;Hahoe;Hahoe;Hahoe;;Hahoe;;;;;;;;;x
b_hahoe_adj;Hahoean;;haher;;;;;;;;;;;x
b_hajang;Hajang;Hajang;Hajang;;Hajang;;;;;;;;;x
b_hajang_adj;Hajangian;;hajanger;;;;;;;;;;;x
b_hamhung;Hamhung;Hamhung;Hamhung;;Hamhung;;;;;;;;;x
b_hamhung_adj;Hamhungian;;hamhunger;;;;;;;;;;;x
b_hamjiwon;Hamjiwon;Hamjiwon;Hamjiwon;;Hamjiwon;;;;;;;;;x
b_hamjiwon_adj;Hamjiwonian;;hamjiwoner;;;;;;;;;;;x
b_handeokbalsan;Handeokbalsan;Handeokbalsan;Handeokbalsan;;Handeokbalsan;;;;;;;;;x
b_handeokbalsan_adj;Handeokbalsanian;;handeokbalsaner;;;;;;;;;;;x
b_hanyopyong;Hanyopyong;Hanyopyong;Hanyopyong;;Hanyopyong;;;;;;;;;x
b_hanyopyong_adj;Hanyopyongian;;hanyopyonger;;;;;;;;;;;x
b_hapcheon;Hapcheon;Hapcheon;Hapcheon;;Hapcheon;;;;;;;;;x
b_hapcheon_adj;Hapcheonian;;hapcheoner;;;;;;;;;;;x
b_hasidong;Hasidong;Hasidong;Hasidong;;Hasidong;;;;;;;;;x
b_hasidong_adj;Hasidongian;;hasidonger;;;;;;;;;;;x
b_haso;Haso;Haso;Haso;;Haso;;;;;;;;;x
b_haso_adj;Hasian;;haser;;;;;;;;;;;x
b_hawondong;Hawondong;Hawondong;Hawondong;;Hawondong;;;;;;;;;x
b_hawondong_adj;Hawondongian;;hawondonger;;;;;;;;;;;x
b_hin_hoeup;Hin Hoeup;Hin Hoeup;Hin Hoeup;;Hin Hoeup;;;;;;;;;x
b_hin_hoeup_adj;Hin Hoeupian;;Hin Hoeuper;;;;;;;;;;;x
b_hin_tit;Hin Tit;Hin Tit;Hin Tit;;Hin Tit;;;;;;;;;x
b_hin_tit_adj;Hin Titian;;Hin Titer;;;;;;;;;;;x
b_hoegok;Hoegok;Hoegok;Hoegok;;Hoegok;;;;;;;;;x
b_hoegok_adj;Hoegokian;;hoegoker;;;;;;;;;;;x
b_hoejon;Hoejon;Hoejon;Hoejon;;Hoejon;;;;;;;;;x
b_hoejon_adj;Hoejonian;;hoejoner;;;;;;;;;;;x
b_hoeryong;Hoeryong;Hoeryong;Hoeryong;;Hoeryong;;;;;;;;;x
b_hoeryong_adj;Hoeryongian;;hoeryonger;;;;;;;;;;;x
b_hoesan;Hoesan;Hoesan;Hoesan;;Hoesan;;;;;;;;;x
b_hoesan_adj;Hoesanian;;hoesaner;;;;;;;;;;;x
b_honam;Honam;Honam;Honam;;Honam;;;;;;;;;x
b_honam_adj;Honamian;;honamer;;;;;;;;;;;x
b_honggye;Honggye;Honggye;Honggye;;Honggye;;;;;;;;;x
b_honggye_adj;Honggyean;;hongger;;;;;;;;;;;x
b_honglai;Honglai;Honglai;Honglai;;Honglai;;;;;;;;;x
b_honglai_adj;Honglian;;hongler;;;;;;;;;;;x
b_hongwon;Hongwon;Hongwon;Hongwon;;Hongwon;;;;;;;;;x
b_hongwon_adj;Hongwonian;;hongwoner;;;;;;;;;;;x
b_houay_dokmai;Houay Dokmai;Houay Dokmai;Houay Dokmai;;Houay Dokmai;;;;;;;;;x
b_houay_dokmai_adj;Houay Dokmian;;Houay Dokmer;;;;;;;;;;;x
b_houay_lod;Houay Lod;Houay Lod;Houay Lod;;Houay Lod;;;;;;;;;x
b_houay_lod_adj;Houay Lodian;;Houay Loder;;;;;;;;;;;x
b_houay_ped;Houay Ped;Houay Ped;Houay Ped;;Houay Ped;;;;;;;;;x
b_houay_ped_adj;Houay Pedian;;Houay Peder;;;;;;;;;;;x
b_huichon;Huichon;Huichon;Huichon;;Huichon;;;;;;;;;x
b_huichon_adj;Huichonian;;huichoner;;;;;;;;;;;x
b_huison;Huison;Huison;Huison;;Huison;;;;;;;;;x
b_huison_adj;Huisonian;;huisoner;;;;;;;;;;;x
b_hwaam;Hwaam;Hwaam;Hwaam;;Hwaam;;;;;;;;;x
b_hwaam_adj;Hwaamian;;hwaamer;;;;;;;;;;;x
b_hwachang;Hwachang;Hwachang;Hwachang;;Hwachang;;;;;;;;;x
b_hwachang_adj;Hwachangian;;hwachanger;;;;;;;;;;;x
b_hwacheon;Hwacheon;Hwacheon;Hwacheon;;Hwacheon;;;;;;;;;x
b_hwacheon_adj;Hwacheonian;;hwacheoner;;;;;;;;;;;x
b_hwajin;Hwajin;Hwajin;Hwajin;;Hwajin;;;;;;;;;x
b_hwajin_adj;Hwajinian;;hwajiner;;;;;;;;;;;x
b_hwangbo;Hwangbo;Hwangbo;Hwangbo;;Hwangbo;;;;;;;;;x
b_hwangbo_adj;Hwangbian;;hwangber;;;;;;;;;;;x
b_hwangdul;Hwangdul;Hwangdul;Hwangdul;;Hwangdul;;;;;;;;;x
b_hwangdul_adj;Hwangdulian;;hwangduler;;;;;;;;;;;x
b_hwasong;Hwasong;Hwasong;Hwasong;;Hwasong;;;;;;;;;x
b_hwasong_adj;Hwasongian;;hwasonger;;;;;;;;;;;x
b_hyangsan;Hyangsan;Hyangsan;Hyangsan;;Hyangsan;;;;;;;;;x
b_hyangsan_adj;Hyangsanian;;hyangsaner;;;;;;;;;;;x
b_hyangyak;Hyangyak;Hyangyak;Hyangyak;;Hyangyak;;;;;;;;;x
b_hyangyak_adj;Hyangyakian;;hyangyaker;;;;;;;;;;;x
b_hyeonam;Hyeonam;Hyeonam;Hyeonam;;Hyeonam;;;;;;;;;x
b_hyeonam_adj;Hyeonamian;;hyeonamer;;;;;;;;;;;x
b_hyohaeng;Hyohaeng;Hyohaeng;Hyohaeng;;Hyohaeng;;;;;;;;;x
b_hyohaeng_adj;Hyohaengian;;hyohaenger;;;;;;;;;;;x
b_hyonnae;Hyonnae;Hyonnae;Hyonnae;;Hyonnae;;;;;;;;;x
b_hyonnae_adj;Hyonnaean;;hyonner;;;;;;;;;;;x
b_icheon;Icheon;Icheon;Icheon;;Icheon;;;;;;;;;x
b_icheon_adj;Icheonian;;icheoner;;;;;;;;;;;x
b_igen;Igen;Igen;Igen;;Igen;;;;;;;;;x
b_igen_adj;Igenian;;igener;;;;;;;;;;;x
b_ilhori;Ilhori;Ilhori;Ilhori;;Ilhori;;;;;;;;;x
b_ilhori_adj;Ilhorian;;ilhorer;;;;;;;;;;;x
b_imgok;Imgok;Imgok;Imgok;;Imgok;;;;;;;;;x
b_imgok_adj;Imgokian;;imgoker;;;;;;;;;;;x
b_imhyeon;Imhyeon;Imhyeon;Imhyeon;;Imhyeon;;;;;;;;;x
b_imhyeon_adj;Imhyeonian;;imhyeoner;;;;;;;;;;;x
b_imyonsu;Imyonsu;Imyonsu;Imyonsu;;Imyonsu;;;;;;;;;x
b_imyonsu_adj;Imyonsian;;imyonser;;;;;;;;;;;x
b_jangan;Jangan;Jangan;Jangan;;Jangan;;;;;;;;;x
b_jangan_adj;Janganian;;janganer;;;;;;;;;;;x
b_jangcheon;Jangcheon;Jangcheon;Jangcheon;;Jangcheon;;;;;;;;;x
b_jangcheon_adj;Jangcheonian;;jangcheoner;;;;;;;;;;;x
b_jangcheon_2;Jangcheon;Jangcheon;Jangcheon;;Jangcheon;;;;;;;;;x
b_jangcheon_2_adj;Jangcheonian;;jangcheoner;;;;;;;;;;;x
b_jangsa;Jangsa;Jangsa;Jangsa;;Jangsa;;;;;;;;;x
b_jangsa_adj;Jangsan;;jangser;;;;;;;;;;;x
b_jara;Jara;Jara;Jara;;Jara;;;;;;;;;x
b_jara_adj;Jaran;;jarer;;;;;;;;;;;x
b_jeokjung;Jeokjung;Jeokjung;Jeokjung;;Jeokjung;;;;;;;;;x
b_jeokjung_adj;Jeokjungian;;jeokjunger;;;;;;;;;;;x
b_jeongcheon;Jeongcheon;Jeongcheon;Jeongcheon;;Jeongcheon;;;;;;;;;x
b_jeongcheon_adj;Jeongcheonian;;jeongcheoner;;;;;;;;;;;x
b_jeongcheon_2;Jeongcheon;Jeongcheon;Jeongcheon;;Jeongcheon;;;;;;;;;x
b_jeongcheon_2_adj;Jeongcheonian;;jeongcheoner;;;;;;;;;;;x
b_jeongmyeong;Jeongmyeong;Jeongmyeong;Jeongmyeong;;Jeongmyeong;;;;;;;;;x
b_jeongmyeong_adj;Jeongmyeongian;;jeongmyeonger;;;;;;;;;;;x
b_jeongnam;Jeongnam;Jeongnam;Jeongnam;;Jeongnam;;;;;;;;;x
b_jeongnam_adj;Jeongnamian;;jeongnamer;;;;;;;;;;;x
b_jiksan;Jiksan;Jiksan;Jiksan;;Jiksan;;;;;;;;;x
b_jiksan_adj;Jiksanian;;jiksaner;;;;;;;;;;;x
b_jin;Jin;Jin;Jin;;Jin;;;;;;;;;x
b_jin_adj;Jinian;;jiner;;;;;;;;;;;x
b_jincheon;Jincheon;Jincheon;Jincheon;;Jincheon;;;;;;;;;x
b_jincheon_adj;Jincheonian;;jincheoner;;;;;;;;;;;x
b_jindo;Jindo;Jindo;Jindo;;Jindo;;;;;;;;;x
b_jindo_adj;Jindian;;jinder;;;;;;;;;;;x
b_jinheung;Jinheung;Jinheung;Jinheung;;Jinheung;;;;;;;;;x
b_jinheung_adj;Jinheungian;;jinheunger;;;;;;;;;;;x
