#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
W_L_21000261;https://en.wikipedia.org/wiki/Elizabeth_II;;;;;;;;;;;;;
W_L_26662634;https://youtu.be/grd-K33tOSM;;;;;;;;;;;;;
W_L_26662635;https://youtu.be/1LsIQr_4iSY;;;;;;;;;;;;;
W_L_90095;https://en.wikipedia.org/wiki/Louis_the_Pious;;;;;;;;;;;;;
W_L_90104;https://en.wikipedia.org/wiki/Charles_the_Bald;;;;;;;;;;;;;
W_L_90123;https://en.wikipedia.org/wiki/Louis_the_Stammerer;;;;;;;;;;;;;
W_L_90154;https://en.wikipedia.org/wiki/Louis_III_of_France;;;;;;;;;;;;;
W_L_90155;https://en.wikipedia.org/wiki/Carloman_II;;;;;;;;;;;;;
W_L_90107;https://en.wikipedia.org/wiki/Louis_the_German;;;;;;;;;;;;;
W_L_90105;https://en.wikipedia.org/wiki/Charles_the_Fat;;;;;;;;;;;;;
W_L_6448;https://en.wikipedia.org/wiki/Odo_of_France;;;;;;;;;;;;;
W_L_90111;https://en.wikipedia.org/wiki/Charles_the_Simple;;;;;;;;;;;;;
W_L_6442;https://en.wikipedia.org/wiki/Robert_I_of_France;;;;;;;;;;;;;
W_L_7995;https://en.wikipedia.org/wiki/Rudolph_of_France;;;;;;;;;;;;;
W_L_90120;https://en.wikipedia.org/wiki/Louis_IV_of_France;;;;;;;;;;;;;
W_L_90125;https://en.wikipedia.org/wiki/Lothair_of_France;;;;;;;;;;;;;
W_L_90126;https://en.wikipedia.org/wiki/Louis_V_of_France;;;;;;;;;;;;;
W_L_6444;https://en.wikipedia.org/wiki/Hugh_the_Great;;;;;;;;;;;;;
W_L_200;https://en.wikipedia.org/wiki/Hugh_Capet;;;;;;;;;;;;;
W_L_206;https://en.wikipedia.org/wiki/Robert_II_of_France;;;;;;;;;;;;;
W_L_208;https://en.wikipedia.org/wiki/Henry_I_of_France;;;;;;;;;;;;;
W_L_214;https://en.wikipedia.org/wiki/Philip_I_of_France;;;;;;;;;;;;;
W_L_205502;https://en.wikipedia.org/wiki/Louis_VI_of_France;;;;;;;;;;;;;
W_L_205500;https://en.wikipedia.org/wiki/Louis_VII_of_France;;;;;;;;;;;;;
W_L_205506;https://en.wikipedia.org/wiki/Philip_II_of_France;;;;;;;;;;;;;
W_L_455402;https://en.wikipedia.org/wiki/Louis_VIII_of_France;;;;;;;;;;;;;
W_L_455404;https://en.wikipedia.org/wiki/Louis_IX_of_France;;;;;;;;;;;;;
W_L_455528;https://en.wikipedia.org/wiki/Philip_III_of_France;;;;;;;;;;;;;
W_L_455526;https://en.wikipedia.org/wiki/Philip_IV_of_France;;;;;;;;;;;;;
W_L_455836;https://en.wikipedia.org/wiki/Louis_X_of_France;;;;;;;;;;;;;
W_L_70137;https://en.wikipedia.org/wiki/John_I_of_France;;;;;;;;;;;;;
W_L_455509;https://en.wikipedia.org/wiki/Philip_V_of_France;;;;;;;;;;;;;
W_L_455414;https://en.wikipedia.org/wiki/Charles_IV_of_France;;;;;;;;;;;;;
W_L_455512;https://en.wikipedia.org/wiki/Charles,_Count_of_Valois;;;;;;;;;;;;;
W_L_455500;https://en.wikipedia.org/wiki/Philip_VI_of_France;;;;;;;;;;;;;
W_L_245500;https://en.wikipedia.org/wiki/John_II_of_France;;;;;;;;;;;;;
W_L_245501;https://en.wikipedia.org/wiki/Charles_V_of_France;;;;;;;;;;;;;
W_L_245502;https://en.wikipedia.org/wiki/Charles_VI_of_France;;;;;;;;;;;;;
W_L_245503;https://en.wikipedia.org/wiki/Charles_VII_of_France;;;;;;;;;;;;;
W_L_245504;https://en.wikipedia.org/wiki/Louis_XI;;;;;;;;;;;;;
W_L_245505;https://en.wikipedia.org/wiki/Charles_VIII_of_France;;;;;;;;;;;;;
W_L_245506;https://en.wikipedia.org/wiki/Louis_XII;;;;;;;;;;;;;
W_L_245507;https://en.wikipedia.org/wiki/Francis_I_of_France;;;;;;;;;;;;;
W_L_245508;https://en.wikipedia.org/wiki/Henry_II_of_France;;;;;;;;;;;;;
W_L_245509;https://en.wikipedia.org/wiki/Francis_II_of_France;;;;;;;;;;;;;
W_L_245510;https://en.wikipedia.org/wiki/Charles_IX_of_France;;;;;;;;;;;;;
W_L_245511;https://en.wikipedia.org/wiki/Henry_III_of_France;;;;;;;;;;;;;
W_L_245512;https://en.wikipedia.org/wiki/Henry_IV_of_France;;;;;;;;;;;;;
W_L_245513;https://en.wikipedia.org/wiki/Louis_XIII;;;;;;;;;;;;;
W_L_245514;https://en.wikipedia.org/wiki/Louis_XV;;;;;;;;;;;;;
W_L_245515;https://en.wikipedia.org/wiki/Louis_XVI;;;;;;;;;;;;;
W_L_245516;https://en.wikipedia.org/wiki/Louis_XVIII;;;;;;;;;;;;;
W_L_245517;https://en.wikipedia.org/wiki/Napoleon;;;;;;;;;;;;;
W_L_245518;https://en.wikipedia.org/wiki/Napoleon_II;;;;;;;;;;;;;
W_L_245519;https://en.wikipedia.org/wiki/Louis_XVIII;;;;;;;;;;;;;
W_L_245520;https://en.wikipedia.org/wiki/Charles_X;;;;;;;;;;;;;
W_L_245521;https://en.wikipedia.org/wiki/Louis_Antoine,_Duke_of_Angoul%C3%AAme;;;;;;;;;;;;;
W_L_245522;https://en.wikipedia.org/wiki/Charles_Ferdinand,_Duke_of_Berry;;;;;;;;;;;;;
W_L_245523;https://en.wikipedia.org/wiki/Henri,_Count_of_Chambord;;;;;;;;;;;;;
W_L_245524;https://en.wikipedia.org/wiki/Louis_Philippe_I;;;;;;;;;;;;;
W_L_245526;https://en.wikipedia.org/wiki/Carlo_Buonaparte;;;;;;;;;;;;;
W_L_245527;https://en.wikipedia.org/wiki/Louis_Bonaparte;;;;;;;;;;;;;
W_L_245525;https://en.wikipedia.org/wiki/Napoleon_III;;;;;;;;;;;;;
W_L_245528;https://en.wikipedia.org/wiki/Georges-Charles_de_Heeckeren_d%27Anth%C3%A8s;;;;;;;;;;;;;
W_L_245529;https://en.wikipedia.org/wiki/Maximilien_Robespierre;;;;;;;;;;;;;
W_L_245530;https://en.wikipedia.org/wiki/Jacques-Nicolas_Billaud-Varenne;;;;;;;;;;;;;
W_L_245531;;;;;;;;;;;;;;
W_L_245532;https://en.wikipedia.org/wiki/Paul_Barras;;;;;;;;;;;;;
W_L_245533;https://en.wikipedia.org/wiki/Louis_Philippe_I;;;;;;;;;;;;;
W_L_26673090;https://berserk.fandom.com/wiki/Griffith;;;;;;;;;;;;;
W_L_26673091;https://berserk.fandom.com/wiki/Guts;;;;;;;;;;;;;
W_L_26673092;https://berserk.fandom.com/wiki/Casca;;;;;;;;;;;;;
W_L_26673093;https://berserk.fandom.com/wiki/Judeau;;;;;;;;;;;;;
W_L_26673094;https://berserk.fandom.com/wiki/Pippin;;;;;;;;;;;;;
W_L_26673095;https://berserk.fandom.com/wiki/Corkus;;;;;;;;;;;;;
W_L_26673096;https://berserk.fandom.com/wiki/Rickert;;;;;;;;;;;;;
W_L_26673097;https://berserk.fandom.com/wiki/Gaston;;;;;;;;;;;;;
W_L_26663103;https://en.wikipedia.org/wiki/Bladud;;;;;;;;;;;;;
W_L_26660918;https://en.wikipedia.org/wiki/Igor_and_Grichka_Bogdanoff;;;;;;;;;;;;;
W_L_26660919;https://en.wikipedia.org/wiki/Igor_and_Grichka_Bogdanoff;;;;;;;;;;;;;
W_L_26666666;https://en.wikipedia.org/wiki/Josip_Broz_Tito;;;;;;;;;;;;;
W_L_27777776;https://en.wikipedia.org/wiki/Alexander_the_Great;;;;;;;;;;;;;
W_L_26662644;https://en.wikipedia.org/wiki/Constantine_XI_Palaiologos;;;;;;;;;;;;;
W_L_26662645;https://en.wikipedia.org/wiki/Ioannis_Kapodistrias;;;;;;;;;;;;;
W_L_26662646;https://en.wikipedia.org/wiki/Spyridon_Trikoupis;;;;;;;;;;;;;
W_L_26662647;https://en.wikipedia.org/wiki/Otto_of_Greece;;;;;;;;;;;;;
W_L_26662648;https://en.wikipedia.org/wiki/George_I_of_Greece;;;;;;;;;;;;;
W_L_26662649;https://en.wikipedia.org/wiki/Constantine_I_of_Greece;;;;;;;;;;;;;
W_L_26662650;https://en.wikipedia.org/wiki/Alexander_of_Greece;;;;;;;;;;;;;
W_L_26662651;https://en.wikipedia.org/wiki/George_II_of_Greece;;;;;;;;;;;;;
W_L_26662652;https://en.wikipedia.org/wiki/Paul_of_Greece;;;;;;;;;;;;;
W_L_26662653;https://en.wikipedia.org/wiki/Constantine_II_of_Greece;;;;;;;;;;;;;
W_L_26662654;https://en.wikipedia.org/wiki/Eleftherios_Venizelos;;;;;;;;;;;;;
W_L_26662655;https://en.wikipedia.org/wiki/Konstantinos_Karamanlis;;;;;;;;;;;;;
W_L_26662656;https://en.wikipedia.org/wiki/Andreas_Papandreou;;;;;;;;;;;;;
W_L_26662657;https://en.wikipedia.org/wiki/Konstantinos_Mitsotakis;;;;;;;;;;;;;
W_L_26664014;https://youtu.be/lz0rtHd1YPI;;;;;;;;;;;;;
W_L_26662640;https://youtu.be/qtbgXdSXTkc;;;;;;;;;;;;;
W_L_30000201;https://youtu.be/QGFEtaLlaF4;;;;;;;;;;;;;
W_L_30000035;https://en.wikipedia.org/wiki/Jamshid_bin_Abdullah_of_Zanzibar;;;;;;;;;;;;;
W_L_30000036;https://en.wikipedia.org/wiki/Abdullah_bin_Khalifa_of_Zanzibar;;;;;;;;;;;;;
W_L_26673000;https://en.wikipedia.org/wiki/Mahatma_Gandhi;;;;;;;;;;;;;
W_L_26672209;https://en.wikipedia.org/wiki/Shaktimaan;;;;;;;;;;;;;
W_L_37319998;https://en.wikipedia.org/wiki/Sunthorn_Phu;;;;;;;;;;;;;
W_L_37320027;https://en.wikipedia.org/wiki/Seub_Nakhasathien;;;;;;;;;;;;;
W_L_37320021;https://en.wikipedia.org/wiki/Yuzuki_Yukari;;;;;;;;;;;;;
W_L_37320030;https://en.wikipedia.org/wiki/House_of_Abhaiwongse;;;;;;;;;;;;;
W_L_37320031;https://www.youtube.com/watch?v=pFEoueOy1fU;;;;;;;;;;;;;
W_L_37320032;https://en.wikipedia.org/wiki/Buakaw_Banchamek;;;;;;;;;;;;;
W_L_37320037;https://en.wikipedia.org/wiki/Tham_Luang_cave_rescue#Death_of_rescue_diver;;;;;;;;;;;;;
W_L_37320041;https://en.wikipedia.org/wiki/Nakhon_Si_Thammarat_Kingdom#Ayutthaya_period;;;;;;;;;;;;;
W_L_37320045;https://en.wikipedia.org/wiki/Taksin;;;;;;;;;;;;;
W_L_3910086;https://youtu.be/rhfVXoEhd1c;;;;;;;;;;;;;
W_L_27760024;https://www.youtube.com/watch?v=0PKg7A8SwcA;;;;;;;;;;;;;


