#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC_WOL_55_AGE_YOUNG;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] in flagrante! For shame, [seduced.GetSubjectPronoun] could be [seducer.GetPossPronoun] [seduced.GetSonDaughter]! They didn't notice me, but I am still in shock!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation], [seduced.GetFirstName], en flagrant délit ! Avec une telle différence d'âge, ils devraient avoir honte ! Ils ne m'ont pas vu, mais je suis encore sous le choc !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] in flagranti erwischt! Dabei könnte [seduced.GetSubjectPronoun] doch [seducer.GetPossPronoun] [seduced.GetSonDaughter] sein! Sie bemerkten mich nicht und ich bin noch immer sehr geschockt.;;Justo el otro día -escondiéndome, como hago a menudo- pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] infraganti! ¡Qué vergüenza, [seduced.GetSubjectPronoun] podría ser [seducer.GetPossPronoun] [seduced.GetSonDaughter]!¡No me vieron, pero aún estoy impactado! ;;;;;;;;;x
EVTDESC_WOL_55_CR;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] in flagrante! I can't believe it... [seduced.GetEventTarget2Relation] and [seducer.GetEventTarget1Relation]! They did not notice me, but I am still in shock!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation], [seduced.GetFirstName], en flagrant délit ! Je ne peux pas y croire... [seduced.GetEventTarget2Relation] et [seducer.GetEventTarget1Relation] ! Ils ne m'ont pas vu, mais je suis encore sous le choc !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] in flagranti erwischt! Es ist kaum zu glauben: [seduced.GetEventTarget2Relation] und [seducer.GetEventTarget1Relation]! Sie bemerkten mich nicht und ich bin noch immer sehr geschockt.;;Justo el otro día -escondiéndome como suelo hacer- pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] infraganti! No me lo puedo creer... [seduced.GetEventTarget2Relation] y [seducer.GetEventTarget1Relation] ¡No me vieron, pero todavía estoy impactado! ;;;;;;;;;x
EVTDESC_WOL_55_F_HOMO;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] performing a very strange and intimate exercise... naked. They didn't notice me, but I am still in shock!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation], [seduced.GetFirstName], en flagrant délit, en plein milieu d'un exercice aussi étrange qu'intime... à même la peau. Ils ne m'ont pas vu, mais je suis encore sous le choc !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] bei einer seltsamen und intimen Übung gesehen! Dabei waren beide nackt. Sie bemerkten mich nicht und ich bin noch immer sehr geschockt.;;Justo el otro día -escondiéndome, como hago a menudo- pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] realizando un ejercicio íntimo y extraño... desnudos. ¡No me vieron, pero aún estoy impactado! ;;;;;;;;;x
EVTDESC_WOL_55_F_MARRIED;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] in flagrante! They didn't notice me, but I am still in shock! [seduced.GetSubjectPronounCap] is a married [seduced.GetManWoman], by [Root.Religion.GetRandomGodName]!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation], [seduced.GetFirstName], en flagrant délit ! Ils ne m'ont pas vu, mais je suis encore sous le choc ! C'est un[seduced.Get_E] [seduced.GetManWoman] marié[seduced.Get_E] !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] in flagranti erwischt! Sie bemerkten mich nicht und ich bin noch immer sehr geschockt. [seduced.GetSubjectPronounCap] ist [seduced.Geteineine] verheiratete[seduced.GetrMale] [seduced.GetManWoman], bei [Root.Religion.GetRandomGodName]!;;Justo el otro día -escondiéndome, como hago a menudo- pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] infraganti!¡No me vieron, pero aún estoy impactado! '[seduced.GetSubjectPronounCap] es [seduced.GetManWoman] casad[seduced.GetOA] con [Root.Religion.GetRandomGodName]! ;;;;;;;;;x
EVTDESC_WOL_55_FF_MARRIED;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] in flagrante! They didn't notice me, but I am still in shock! [seducer.GetSubjectPronounCap] is a married [seducer.GetManWoman], by [Root.Religion.GetRandomGodName]!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation] [seduced.GetFirstName] en flagrant délit ! Ils ne m'ont pas vu, mais je suis encore sous le choc ! C'est un[seducer.Get_E] [seducer.GetManWoman] marié[seducer.Get_E] !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] in flagranti erwischt! Sie bemerkten mich nicht und ich bin noch immer sehr geschockt. [seduced.GetSubjectPronounCap] ist [seducer.Geteineine] verheiratete[seducer.GetrMale] [seducer.GetManWoman], bei [Root.Religion.GetRandomGodName]!;;Justo el otro día -escondiéndome, como hago a menudo- pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] infraganti!¡No me vieron, pero aún estoy impactado! '[seduced.GetSubjectPronounCap] es [seduced.GetManWoman] casad[seduced.GetOA] con [Root.Religion.GetRandomGodName]! ;;;;;;;;;x
EVTDESC_WOL_55_M_HOMO;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] doing what man should not do to man! They didn't notice me, but I am still in shock!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation], [seduced.GetFirstName], en flagrant délit... deux hommes ne devraient jamais agir ainsi ! Ils ne m'ont pas vu, mais je suis encore sous le choc !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] in flagranti erwischt! So etwas können Männer doch nicht miteinander tun! Sie bemerkten mich nicht und ich bin noch immer sehr geschockt.;;Justo el otro día -escondiéndome como suelo hacer- ¡pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] hacer lo que un hombre no debería hacer con otro! ¡No me vieron, pero todavía estoy impactado! ;;;;;;;;;x
EVTDESC_WOL_55_PRIEST;Just the other day - skulking as I often do - I caught [seducer.GetTitledName] and my [seduced.GetRootRelation] [seduced.GetFirstName] in flagrante! A [seduced.GetManWoman] of God! They didn't notice me, but I am still in shock!;L'autre jour - alors que je rôdais comme je le fais souvent - j'ai surpris [seducer.Get_le_TitledName] et m[seduced.GetOnA] [seduced.GetRootRelation], [seduced.GetFirstName], en flagrant délit ! Un[seduced.Get_E] [seduced.GetManWoman] de Dieu ! Ils ne m'ont pas vu, mais je suis encore sous le choc !;Neulich habe ich beim Spionieren tatsächlich [seducer.GetTitledName] und meine[seduced.GetnMale] [seduced.GetRootRelation] [seduced.GetFirstName] in flagranti erwischt! Eine[seduced.GetnMale] [seduced.GetManWoman] Gottes! Sie bemerkten mich nicht und ich bin noch immer sehr geschockt.;;Justo el otro día -escondiéndome, como hago a menudo- pillé a [seducer.GetTitledName] y mi [seduced.GetRootRelation] [seduced.GetFirstName] infraganti! ¡Un[seduced.GetXA] [seduced.GetManWoman] de Dios!¡No me vieron, pero aún estoy impactado! ;;;;;;;;;x
EVTDESC_WOL_56;To [seducer.GetTitledFirstName]. I know what you're doing with my [GetFromVsFromFromRelation] [seduced.GetTitledFirstName], you [GetFromRootInsult]. However, I understand the flesh is weak and would be willing to keep quiet about this affair for a small... donation.\n\n[scandal_discoverer.GetBestName];À [seducer.GetTitledFirstName]. Je suis au courant de vos activités avec m[seduced.GetOnA] [GetFromVsFromFromRelation] [seduced.GetTitledFirstName], espèce de [GetFromRootInsultNounAdj]. Cependant, je comprends bien que la chair est faible, et je pourrais peut-être me taire sur cette affaire en échange d'une petite... somme.\n\n[scandal_discoverer.GetBestName];[seducer.GetTitledFirstName], ich weiß, was Ihr mit m[seduced.Geteinemeiner] [GetFromVsFromFromRelation] [seduced.GetTitledFirstName] treibt. Menschen wie Ihr sind mir ein Gräuel! Allerdings wäre ich zum Schweigen bereit, wenn ihr mir ein kleines... Geschenk machen würdet.\n\n[scandal_discoverer.GetBestName];;Para [seducer.GetTitledFirstName]. Sé lo que estás haciendo con mi [GetFromVsFromFromRelation] [seduced.GetTitledFirstName], so [GetFromRootInsult]. Sin embargo, entiendo que la carne es débil y estaría dispuesta a guardar silencio sobre este asunto a cambio de una pequeña donación.\n\n [scandal_discoverer.GetFirstName];;;;;;;;;x
EVTDESC_WOL_56_CR;To [seducer.GetTitledFirstName]. I know what you and your [GetFromFromRelation] are doing, you [GetFromRootInsult]. While you both sicken me, I am in dire need of funds and would be willing to forget in return for a small donation.\n\n[scandal_discoverer.GetBestName];À [seducer.GetTitledFirstName]. Je sais très bien ce que vous et ma [GetFromFromRelation] faites, espèce de [GetFromRootInsultNounAdj]. Bien que vous me répugniez, j'ai besoin d'argent, et je pourrais oublier tout ceci en échange d'une petite somme.\n\n[scandal_discoverer.GetBestName];[seducer.GetTitledFirstName], ich weiß, was Ihr mit [scandal_discoverer.Geteuremeurer] [GetFromFromRelation] treibt. Menschen wie Ihr sind mir ein Gräuel! Allerdings bin ich in Geldnöten und wäre gegen eine kleine Spende bereit, die Sache zu vergessen.\n\n[scandal_discoverer.GetBestName];;Para [seducer.GetTitledFirstName]. Sé lo que [GetFromFromRelation] y tú estáis haciendo, so [GetFromRootInsult]. Aunque me dais asco, estoy en una situación de extrema necesidad de fondos que me permitiría olvidar a cambio de una pequeña donación.\n\n [scandal_discoverer.GetBestName];;;;;;;;;x
EVTDESC_WOL_56_HOMO;To [Root.GetTitledFirstName]. I've seen what you and my [GetFromVsFromFromRelation] are doing to each other, you [GetFromRootInsult]. Abomination! Yet, I am a kind [scandal_discoverer.GetManWoman] and would be willing to forget in return for a small donation.\n\n[scandal_discoverer.GetBestName];À [Root.GetTitledFirstName]. J'ai eu le malheur d'assister aux activités auxquelles vous et m[seduced.GetOnA] [GetFromVsFromFromRelation] vous livrez, espèce de [GetFromRootInsultNounAdj]. Abomination ! Cependant, j'ai l'âme généreuse, et je pourrais oublier tout ceci en échange d'un petit don.\n\n[scandal_discoverer.GetBestName];[Root.GetTitledFirstName], ich habe gesehen, was Ihr und m[scandal_discoverer.Geteineine] [GetFromVsFromFromRelation] miteinander treibt. Menschen wie Ihr sind mir ein Gräuel! Abscheulich! Doch als [scandal_discoverer.GetManWoman] von großer Güte wäre ich gegen eine Spende bereit, die Sache zu vergessen.\n\n[scandal_discoverer.GetBestName];;Para [Root.GetTitledFirstName]. Sé lo que mi [GetFromVsFromFromRelation] y tú estáis haciendo. ¡[GetFromRootInsult]. ¡Abominación! Aún así, soy [scandal_discoverer.GetManWoman] amable y estoy dispuesto a olvidar a cambio de una pequeña donación.\n\n [scandal_discoverer.GetFirstName];;;;;;;;;x
EVTDESC_WOL_57;To the [GetFromRootInsult] [scandal_discoverer.GetFirstName]. Here, take my money. If you do not keep quiet, I will do things to you that you cannot even begin to imagine!\n\n[seducer.GetFirstName];À [scandal_discoverer.GetFirstName] [scandal_discoverer.GetLeLa] [GetFromRootInsultNounAdj],\nVoici, prenez mon argent. Si vous n'oubliez pas cette affaire, je vous ferai subir des choses que vous n'oseriez jamais imaginer !\n\n[seducer.GetFirstName];[scandal_discoverer.GetFirstName], Ihr bekommt mein Geld. Menschen wie Ihr sind mir ein Gräuel und ich werde mich furchtbar rächen, wenn Ihr nicht Stillschweigen bewahrt!\n\n[seducer.GetFirstName];;Para [GetFromRootInsult] [scandal_discoverer.GetFirstName]. Toma, ten mi dinero. ¡Si no te callas, te haré cosas que no puede ni empezar a maginar! \n\n [seducer.GetFirstName];;;;;;;;;x
EVTDESC_WOL_59;To the [GetFromRootInsult] [scandal_discoverer.GetFirstName]. Is this some kind of sick jest? [seduced.GetFirstName]'s virtue is immaculate! Do what you will, no one will believe your lies anyway.\n\n[seducer.GetFirstName];À [scandal_discoverer.GetFirstName] [scandal_discoverer.GetLeLa] [GetFromRootInsultNounAdj],\nSerait-ce une plaisanterie de mauvais goût ? La vertu de [seduced.GetFirstName] est impeccable ! Faites comme bon vous semble, personne ne croira à vos mensonges de toute façon.\n\n[seducer.GetFirstName];[scandal_discoverer.GetFirstName], soll das ein Witz sein? Ihr haben wirklich zu viel Phantasie! Die Tugend von [seduced.GetFirstName] ist unbefleckt! Tut, was Ihr wollt. Niemand wird Euch Glauben schenken.\n\n[seducer.GetFirstName];;[GetFromRootInsult] de [scandal_discoverer.GetFirstName]. ¿Esto es una especie de broma enfermiza? ¡La virtud de [seduced.GetFirstName] es inmaculada! Haz lo que quieras, de todas formas, nadie creerá tus mentiras.\n\n [seducer.GetFirstName];;;;;;;;;x
EVTDESC_WOL_60;[scandal_discoverer.GetBestName] has been telling everyone that [scandal_discoverer.GetSubjectPronoun] saw me and [seduced.GetFirstName] making love. The scandal is a fact.;[scandal_discoverer.Get_only_Le_Title][scandal_discoverer.GetBestName] prétend partout nous avoir vus, [seduced.GetFirstName] et moi-même, en pleins ébats. Le scandale est réel.;[scandal_discoverer.GetBestName] hat überall verkündet, dass [scandal_discoverer.GetSubjectPronoun] mich und [seduced.GetFirstName] beim Beischlaf gesehen hat. Der Skandal ist nicht mehr aufzuhalten.;;[scandal_discoverer.GetBestName] ha contado a todos que [scandal_discoverer.GetSubjectPronoun] me vio hacer el amor con [seduced.GetFirstName]. El escándalo es un hecho.;;;;;;;;;x
EVTDESC_WOL_61;[scandal_discoverer.GetBestName] has been telling everyone that [scandal_discoverer.GetSubjectPronoun] saw me and [seducer.GetFirstName] making love. The scandal is a fact.;[scandal_discoverer.Get_only_Le_Title][scandal_discoverer.GetBestName] prétend partout nous avoir vus, [seducer.GetFirstName] et moi-même, en pleins ébats. Le scandale est réel.;[scandal_discoverer.GetBestName] hat überall verkündet, dass [scandal_discoverer.GetSubjectPronoun] mich und [seducer.GetFirstName] beim Beischlaf gesehen hat. Der Skandal ist nicht mehr aufzuhalten.;;[scandal_discoverer.GetBestName] ha estado diciendo a todos que [scandal_discoverer.GetSubjectPronoun] me vio haciendo el amor con [seducer.GetFirstName]. El escándalo es un hecho.;;;;;;;;;x
EVTDESC_WOL_62;[scandal_discoverer.GetBestName] has exposed an affair between my [seducer.GetRootRelation] [seducer.GetFirstName] and [seduced.GetTitledName]!;[scandal_discoverer.Get_only_Le_Title][scandal_discoverer.GetBestName] a dénoncé une liaison entre m[seducer.GetOnA] [seducer.GetRootRelation] [seducer.GetFirstName] et [seduced.Get_le_TitledName] !;[scandal_discoverer.GetBestName] hat eine Affäre zwischen [seducer.GetFirstName] und [seduced.GetTitledName] aufgedeckt!;;[scandal_discoverer.GetBestName] ha expuesto un romance entre mi [seducer.GetRootRelation] [seducer.GetFirstName] y [seduced.GetTitledName]! ;;;;;;;;;x
EVTDESC_WOL_63;[scandal_discoverer.GetBestName] has exposed an affair between my [seduced.GetRootRelation] [seduced.GetFirstName] and [seducer.GetTitledName]!;[scandal_discoverer.Get_only_Le_Title][scandal_discoverer.GetBestName] a dénoncé une liaison entre m[seduced.GetOnA] [seduced.GetRootRelation] [seduced.GetFirstName] et [seducer.Get_le_TitledName] !;[scandal_discoverer.GetBestName] hat eine Affäre zwischen [seduced.GetRootRelation] [seduced.GetFirstName] und [seducer.GetTitledName] aufgedeckt!;;[scandal_discoverer.GetBestName] ha expuesto un romance entre mi [seduced.GetRootRelation] [seduced.GetFirstName] y [seducer.GetTitledName]! ;;;;;;;;;x
EVTDESC_WOL_81_F;It isn't easy bedding every man who catches my fancy. Jealous wives, watchful mothers, meddling courtiers, unwanted pregnancies - it takes skill to navigate such treacherous waters!;Ce n'est pas facile de coucher avec tous les hommes qui me plaisent. Ces femmes jalouses, ces mères trop vigilantes, ces courtisans indiscrets, et ces grossesses non désirées... il faut un certain talent pour naviguer dans ces eaux dangereuses !;Es ist gar nicht so leicht, jeden Mann, der mir gefällt, ins Bett zu bekommen! Eifersüchtige Ehefrauen, wachsame Mütter, Hofdiener und ungewollte Schwangerschaften... Es erfordert einiges an Können!;;No es fácil acostarse con cada hombre que me llama la atención. Esposas celosas, madres atentos, cortesanos entrometidos, embarazos no deseados ¡se precisa habilidad para navegar tales aguas traicioneras! ;;;;;;;;;x
EVTDESC_WOL_81_HOMO;In this benighted age, pursuing other [Root.GetMenWomen] is fraught with danger. Yet, the risk of scandal makes it all the more exciting. Besides, there's no risk of unwanted pregnancies!;En cette période sombre, la poursuite des époux et des épouses est remplie de dangers . Qu'à cela ne tienne, le risque du scandale rend l'affaire encore plus palpitante. De plus, il n'y a aucun risque de grossesse indésirable !;In diesem dunklen Zeitalter ist es gefährlich, anderen [Root.GetMenWomen] nachzustellen. Allerdings macht das die Sache noch interessanter! Außerdem besteht kein Risiko ungewollter Schwangerschaften!;;En esta edad ignorante, la persecución de otr[Root.GetOA]s [Root.GetMenWomen] está cargada de peligro. Pero el riesgo de escándalo lo hace aún más excitante. ¡Además, no hay peligro de embarazos no deseados!;;;;;;;;;x
EVTDESC_WOL_81_BI;It isnt easy in this benighted age for those lovers of true beauty such as myself who care little for the specific organs of our partners to pursue all those we grow interested in and yet so is the risk we must run!;;;;;;;;;x
EVTDESC_WOL_81_M;Chasing skirts can be a dangerous business. Jealous husbands, watchful parents, eavesdropping maids... little bastards. By [Root.Religion.GetRandomGodName], it's a wonder I'm still alive!;La course aux jupons peut parfois s'avérer très dangereuse. Les maris jaloux, les parents vigilants, les domestiques qui écoutent aux portes et les petits bâtards... nom de [Root.Religion.GetRandomGodName], c'est un miracle que je sois toujours en vie !;Das Leben als Schürzenjäger kann gefährlich sein. Eifersüchtige Ehemänner, wachsame Eltern, lauschende Mägde... und kleine Bastarde. Bei [Root.Religion.GetRandomGodName], es ist ein Wunder, dass ich noch am Leben bin!;;La persecución de faldas puede ser un negocio peligroso. Maridos celosos, padres vigilantes, criadas cotillas... pequeños bastardos. ¡Por [Root.Religion.GetRandomGodName], es un milagro que todavía siga vivo! ;;;;;;;;;x
EVTDESC_WOL_99;My confidence is a mountain, my charm irresistible, my exploits legendary. I am [Root.GetFirstName] - temptation incarnate.;Ma confiance est une véritable montagne, mon charme est irrésistible, et mes exploits sont légendaires. Je suis [Root.GetFirstName], la tentation incarnée.;Mein Selbstvertrauen ist unerschütterlich und mein Charme unwiderstehlich. Ich bin [Root.GetFirstName], die fleischgewordene Versuchung!;;Mi confianza es una montaña, mi encanto irresistible, mis hazañas legendarias. Soy [Root.GetFirstName], la tentación encarnada.;;;;;;;;;x
EVTDESC_WOL_100;I shall bring all my seduction skills to bear on [seduced.GetTitledFirstName] until I have [seduced.GetObjectPronoun] wrapped around my finger!;J'utiliserai tous mes talents de séduction pour conquérir le coeur [seduced.Get_du_TitledFirstName] !;Ich werde bei [seduced.GetTitledFirstName] sämtliche Künste der Verführung einsetzen, bis ich [seduced.GetObjectPronoun] um den Finger gewickelt habe!;;¡Usaré todas mis habilidades de seducción sobre [seduced.GetTitledFirstName] hasta que [seduced.GetObjectPronoun] estén en mis manos!;;;;;;;;;x
EVTDESC_WOL_101;I have set my sights on [seduced.GetTitledFirstName], but the age difference could cause a bit of a scandal if the court gossips take notice of my efforts...;J'ai des vues sur [seduced.Get_le_TitledFirstName], mais la différence d'âge pourrait provoquer un scandale si les membres de la cour venaient à le remarquer...;Ich habe ein Auge auf [seduced.GetTitledFirstName] geworfen, doch der Altersunterschied könnte zu einem Skandal führen, falls wir am Hof ins Gerede kommen.;;Me he fijado en [seduced.GetTitledFirstName], pero la diferencia de edad podría causar un pequeño escándalo si los chismosos del corte se fijan en mis esfuerzos...;;;;;;;;;x
EVTDESC_WOL_102;I have decided to seduce my own [seduced.GetRootRelation] [seduced.GetFirstName]. The sheer taboo of it is thrilling, but the scandal... by [Root.Religion.GetRandomGodName], the scandal would be epic.;J'ai décidé de séduire m[seduced.GetOnA] propre [seduced.GetRootRelation] [seduced.GetFirstName]. L'aspect tabou de cette aventure m'excite, mais le scandale... par [Root.Religion.GetRandomGodName], le scandale serait d'une ampleur colossale.;M[seduced.Geteineine] [seduced.GetRootRelation] [seduced.GetFirstName] wurde von mir verführt. Dass ich damit ein Tabu breche, macht die Sache noch interessanter. Bei [Root.Religion.GetRandomGodName], es würde ein gesellschaftliches Erdbeben auslösen, wenn dies bekannt würde.;;He decidido a seducir mi propi[seduced.GetOA] [seduced.GetRootRelation] [seduced.GetFirstName]. El mero tabú de esto es emocionante, pero el escándalo... Por [Root.Religion.GetRandomGodName], el escándalo sería épico.;;;;;;;;;x
EVTDESC_WOL_103;The idea of seducing [seduced.GetTitledFirstName] - a [seduced.GetManWoman] of the cloth - is so exciting! Yet, I am definitely risking a scandal here...;L'idée de séduire [seduced.Get_le_TitledFirstName], un membre de l'église, est si palpitante ! Cependant, je risquerais certainement un scandale...;Der Gedanke daran, [seduced.GetTitledFirstName] zu verführen, ist so erregend! [seduced.GetEinEine] [seduced.GetManWoman] des Ordens! Allerdings riskiere ich damit einen ziemlichen Skandal...;;La idea de seducir a [seduced.GetTitledFirstName] - un[seduced.GetXA] [seduced.GetManWoman] del clero- es tan emocionante! Sin embargo, desde luego aquí me arriesgo a un escándalo aquí...;;;;;;;;;x
EVTDESC_WOL_104;Society may take a dim view on my preferences, but at the risk of a scandal I am about to seduce [seduced.GetTitledFirstName].;La société prendra peut-être un avis obscur sur mes préférences, mais, au risque du scandale, je m'apprête à séduire [seduced.Get_le_TitledFirstName].;Die Gesellschaft mag mich verurteilen, aber ich scheue das Risiko eines Skandals nicht und werde [seduced.GetTitledFirstName] verführen.;;La sociedad puede tomar una mala opinión sobre mis preferencias, pero a riesgo de un escándalo, voy a seducir a [seduced.GetTitledFirstName];;;;;;;;;x
EVTDESC_WOL_111;The target of my seduction, [seduced.GetTitledFirstName], has tragically passed away!;L'objet de mes envies, [seduced.Get_le_TitledFirstName], est tragiquement décédé !;Das Ziel meiner Verführung, [seduced.GetTitledFirstName], ist tragischerweise verstorben!;;¡El objetivo de mi seducción, [seduced.GetTitledFirstName], ha fallecido trágicamente!;;;;;;;;;x
EVTDESC_WOL_112;My seduction of [seduced.GetTitledFirstName] has come to an unexpected end, as [seduced.GetSubjectPronoun] has ended up in prison!;Mon jeu de séduction envers [seduced.Get_le_TitledFirstName] a pris une tournure inattendue... derrière les barreaux.;Die Verführung von [seduced.GetTitledFirstName] hat ein überraschendes Ende gefunden, denn [seduced.GetSubjectPronoun] ist nun im Kerker gelandet!;;¡Mi seducción de [seduced.GetTitledFirstName] ha llegado a un final inesperado, ya que [seduced.GetSubjectPronoun] ha terminado en la cárcel!;;;;;;;;;x
EVTDESC_WOL_113;[seduced.GetTitledFirstName], the target of my amorous attentions, has tragically fallen comatose and is now entirely incapable of appreciating my efforts.;[seduced.Get_Le_TitledFirstName], l'objet de mes envies sensuelles, vient de tomber dans le coma et ne peut donc pas apprécier mes efforts.;[seduced.GetTitledFirstName], das Objekt meiner amourösen Bemühungen, ist bedauerlicherweise ins Koma gefallen und kann daher meine Anstrengungen nicht mehr würdigen.;;[seduced.GetTitledFirstName], el objetivo de mi atención amorosa, trágicamente ha caído en coma y ahora es totalmente incapaz de apreciar mi esfuerzos.;;;;;;;;;x
EVTDESC_WOL_114;[seduced.GetTitledFirstName], the target of my seduction, is now my [seduced.GetRootRelation], making further efforts rather pointless.;[seduced.Get_Le_TitledFirstName], que je cherche à séduire, est maintenant m[seduced.GetOnA] [seduced.GetRootRelation]. Tout effort supplémentaire est inutile.;[seduced.GetTitledFirstName], das Ziel meiner Verführung, ist nun mit mir verwandt und deshalb sind weitere Bemühungen unnötig.;;[seduced.GetTitledFirstName], el objetivo de mi seducción, ahora es mi [seduced.GetRootRelation], haciendo bastante inútiles esfuerzos posteriores.;;;;;;;;;x
EVTDESC_WOL_115;I am having an inordinately hard time pursuing my amorous interest in [seduced.GetTitledFirstNameNoRegnal]. When will I ever find the time to travel so far?;J'ai de grandes difficult? ?entretenir mon histoire d'amour avec [seduced.Get_only_le_Title][seduced.GetTitledFirstNameNoRegnal]. Trouverai-je un jour le temps de faire un si long voyage?;Es ist au?rgew?nlich schwierig, meinen Neigungen gegen?er [seduced.GetTitledFirstNameNoRegnal] nachzugehen. Wann werde ich wohl die Zeit finden, so weit zu reisen?;;Estoy teniendo excesivos problemas en mis intereses amorosos en [seduced.GetTitledFirstNameNoRegnal]. ?u?do encontrar?tiempo para viajar tan lejos?;;;;;;;;;x
EVTDESC_WOL_115_BUSY;My current occupation simply leaves me with no time to chase [seduced.GetTitledFirstNameNoRegnal] - or anyone else for that matter.;Mes t?hes actuelles ne me laissent aucun loisir de courtiser [seduced.Get_only_le_Title][seduced.GetTitledFirstNameNoRegnal]... Ni personne d'autre, d'ailleurs.;Meine momentanen Verpflichtungen verhindern derzeit, dass ich [seduced.GetTitledFirstNameNoRegnal] nachstelle, und das gilt genauso f? alle anderen.;;Mi ocupaci? actual sencillamente no me deja sin tiempo para perseguir a [seduced.GetTitledFirstNameNoRegnal] o cualquier otra cosa.;;;;;;;;;x
EVTDESC_WOL_115_UNAVAILABLE;The target of my amorous attentions, [seduced.GetTitledFirstNameNoRegnal], simply never seems to be around!;L'objet de mes ?ans amoureux, [seduced.Get_only_le_Title][seduced.GetTitledFirstNameNoRegnal], est introuvable?;Das Ziel meiner romantischen Pl?e, [seduced.GetTitledFirstNameNoRegnal], ist einfach nie in der N?e!;;?l objetivo de mis atenciones amorosas, [seduced.GetTitledFirstNameNoRegnal], simplemente parece que no est?al alcance!;;;;;;;;;x
EVTDESC_WOL_119;Apparently [seduced.GetBestName] has a reputation for not giving in to flirting. Any more time spent chasing [seduced.GetHerHim] is a waste.;[seduced.Get_only_Le_Title][seduced.GetBestName] a la réputation de ne pas se laisser séduire facilement. Ce badinage est une perte de temps.;Scheinbar hat [seduced.GetBestName] eine Reputation, nicht auf Flirtversuche einzugehen. Es ist verschwendete Zeit, [seduced.Getihmihr] nachzustellen.;;Por lo visto [seduced.GetBestName] tiene reputación de no ceder ante la coquetería. Perder más tiempo persiguiendo[seduced.GetHerHim] es un desperdicio.;;;;;;;;;x
EVTDESC_WOL_120;The response from [seduced.GetBestName] wasn't quite what I expected, apparently I am to 'stay away forever'.;La réponse [seduced.Get_only_du_Title][seduced.GetBestName] n'était pas celle que j'attendais. Apparemment, je dois « garder mes distances ».;Diese Antwort von [seduced.GetBestName] hatte ich nicht erwartet, wie es aussieht, soll ich mich fernhalten.;;La respuesta de [seduced.GetBestName] no era exactamente lo que esperaba, al parecer debo ' permanecer lejos para siempre '.;;;;;;;;;x
