PROV2859;Thai Binh;Thai Binh;Thai Binh;x
PROV2860;Ha Noi;Ha Noi;Ha Noi;x
PROV2861;Phu Tho;Phu Tho;Phu Tho;x
PROV2862;Yen Bai;Yen Bai;Yen Bai;x
PROV2863;Lao Cai;Lao Cai;Lao Cai;x
PROV2864;Lai Chau;Lai Chau;Lai Chau;x
PROV2865;Dien Bien;Dien Bien;Dien Bien;x
PROV2866;Hai Duong;Hai Duong;Hai Duong;x
PROV2867;Quang Ninh;Quang Ninh;Quang Ninh;x
PROV2868;Bac Giang;Bac Giang;Bac Giang;x
PROV2869;Thai Nguyen;Thai Nguyen;Thai Nguyen;x
PROV2870;Tuyen Quang;Tuyen Quang;Tuyen Quang;x
PROV2871;Bac Kam;Bac Kam;Bac Kam;x
PROV2872;Lang Son;Lang Son;Lang Son;x
PROV2873;Cao Bang;Cao Bang;Cao Bang;x
PROV2874;Ha Giang;Ha Giang;Ha Giang;x
PROV2875;Dao Tra Ban;Dao Tra Ban;Dao Tra Ban;x
PROV2876;Jindo;Jindo;Jindo;x
PROV2877;Sinan;Sinan;Sinan;x
PROV2878;Yeongam;Yeongam;Yeongam;x
PROV2879;Muan;Muan;Muan;x
PROV2880;Gochang;Gochang;Gochang;x
PROV2881;Suncheon;Suncheon;Suncheon;x
PROV2882;Namwon;Namwon;Namwon;x
PROV2883;Sancheong;Sancheong;Sancheong;x
PROV2884;Jinju;Jinju;Jinju;x
PROV2885;Goryeong;Goryeong;Goryeong;x
PROV2886;Ulsan;Ulsan;Ulsan;x
PROV2887;Pohang;Pohang;Pohang;x
PROV2888;Taegu;Taegu;Taegu;x
PROV2889;Sangju;Sangju;Sangju;x
PROV2890;Danyang;Danyang;Danyang;x
PROV2891;Uljin;Uljin;Uljin;x
PROV2892;Icheon;Icheon;Icheon;x
PROV2893;Cheongju;Cheongju;Cheongju;x
PROV2894;Jincheon;Jincheon;Jincheon;x
PROV2895;Seosan;Seosan;Seosan;x
PROV2896;Gangneung;Gangneung;Gangneung;x
PROV2897;Sokcho;Sokcho;Sokcho;x
PROV2898;Wonju;Wonju;Wonju;x
PROV2899;Chuncheon;Chuncheon;Chuncheon;x
PROV2900;Seoul;Seoul;Seoul;x
PROV2901;Suwon;Suwon;Suwon;x
PROV2902;Ongjin;Ongjin;Ongjin;x
PROV2903;Ganghwaseo;Ganghwaseo;Ganghwaseo;x
PROV2904;Kaesong;Kaesong;Kaesong;x
PROV2905;Haeju;Haeju;Haeju;x
PROV2906;Pyongsan;Pyongsan;Pyongsan;x
PROV2907;Pyonggang;Pyonggang;Pyonggang;x
PROV2908;Wonsan;Wonsan;Wonsan;x
PROV2909;Ongjin;Ongjin;Ongjin;x
PROV2910;Songhwa;Songhwa;Songhwa;x
PROV2911;Sariwon;Sariwon;Sariwon;x
PROV2912;Koksan;Koksan;Koksan;x
PROV2913;Kumya;Kumya;Kumya;x
PROV2914;Nampo;Nampo;Nampo;x
PROV2915;Pyongyang;Pyongyang;Pyongyang;x
PROV2916;Kangdong;Kangdong;Kangdong;x
PROV2917;Hamhung;Hamhung;Hamhung;x
PROV2918;Tokchon;Tokchon;Tokchon;x
PROV2919;Kaechon;Kaechon;Kaechon;x
PROV2920;Hongwon;Hongwon;Hongwon;x
PROV2921;Rangrim;Rangrim;Rangrim;x
PROV2922;Huichon;Huichon;Huichon;x
PROV2923;Sakchu;Sakchu;Sakchu;x
PROV2924;Cholsan;Cholsan;Cholsan;x
PROV2925;Wiwon;Wiwon;Wiwon;x
PROV2926;Chasong;Chasong;Chasong;x
PROV2927;Samjiyon;Samjiyon;Samjiyon;x
PROV2928;Kimchaek;Kimchaek;Kimchaek;x
PROV2929;Kilju;Kilju;Kilju;x
PROV2930;Musan;Musan;Musan;x
PROV2931;Chongjin;Chongjin;Chongjin;x
PROV2932;Hoeryong;Hoeryong;Hoeryong;x
PROV2933;Rason;Rason;Rason;x
PROV2934;Pakse;x
PROV2935;Attapu;Attapu;Attapu;x
PROV2936;Sekong;Sekong;Sekong;x
PROV2937;Salavan;Salavan;Salavan;x
PROV2938;Bang Nouan;Bang Nouan;Bang Nouan;x
PROV2939;Dong Phou Vieng;Dong Phou Vieng;Dong Phou Vieng;x
PROV2940;Mouang Champhon;Mouang Champhon;Mouang Champhon;x
PROV2941;Nam Theun;Nam Theun;Nam Theun;x
PROV2942;Savannakhet;Savannakhet;Savannakhet;x
PROV2943;Viengthong;Viengthong;Viengthong;x
PROV2944;Borikham;Borikham;Borikham;x
PROV2945;Xieng Khouang;Xieng Khouang;Xieng Khouang;x
PROV2946;Xaysomboun;Xaysomboun;Xaysomboun;x
PROV2947;Vang Vieng;Vang Vieng;Vang Vieng;x
PROV2948;Luang Prabang;Luang Prabang;Luang Prabang;x
PROV2949;Sainyaburi;Sainyaburi;Sainyaburi;x
PROV2950;Oudomxai;Oudomxai;Oudomxai;x
PROV2951;Louang Namtha;Louang Namtha;Louang Namtha;x
PROV2952;Muang Sing;Muang Sing;Muang Sing;x
PROV2953;Nam Bak;Nam Bak;Nam Bak;x
PROV2954;Phongsali;Phongsali;Phongsali;x
PROV2955;Souanteng;Souanteng;Souanteng;x
PROV2956;Gunsan;Gunsan;Gunsan;x
PROV2957;Ban Houaylin;Ban Houaylin;Ban Houaylin;x
PROV2958;Phonsavan;Phonsavan;Phonsavan;x
PROV2959;Houayxay;Houayxay;Houayxay;x
PROV2960;Muang Ngeun;Muang Ngeun;Muang Ngeun;x
PROV2961;Khasan;Khasan;Khasan;x
PROV2962;Andreyevka;Andreyevka;Andreyevka;x
PROV2963;Ussuriysk;Ussuriysk;Ussuriysk;x
PROV2964;Kiparisovo;Kiparisovo;Kiparisovo;x
PROV2965;Kamen-Rybolov;Kamen-Rybolov;Kamen-Rybolov;x
PROV2966;Barabash-Levada;Barabash-Levada;Barabash-Levada;x
PROV2967;Novokachalinsk;Novokachalinsk;Novokachalinsk;x
PROV2968;Vladivostok;Vladivostok;Vladivostok;x
PROV2969;Turiy Rog;Turiy Rog;Turiy Rog;x
PROV2970;Chkalovskoe;Chkalovskoe;Chkalovskoe;x
PROV2971;Nakhodka;Nakhodka;Nakhodka;x
PROV2972;Preobrazheniye;Preobrazheniye;Preobrazheniye;x
PROV2973;Yablonovka;Yablonovka;Yablonovka;x
PROV2974;Lesozavodsk;Lesozavodsk;Lesozavodsk;x
PROV2975;Bogolyubovka;Bogolyubovka;Bogolyubovka;x
PROV2976;Dalnerechensk;Dalnerechensk;Dalnerechensk;x
PROV2977;Rudnaya Pristan;Rudnaya Pristan;Rudnaya Pristan;x
PROV2978;Amgu;Amgu;Amgu;x
PROV2979;Vostok;Vostok;Vostok;x
PROV2980;Bikin;Bikin;Bikin;x
PROV2981;Svetlaya;Svetlaya;Svetlaya;x
PROV2982;Lermontovskoye;Lermontovskoye;Lermontovskoye;x
PROV2983;Agzu;Agzu;Agzu;x
PROV2984;Vyazemsky;Vyazemsky;Vyazemsky;x
PROV2985;Sovetskaya Gavan;Sovetskaya Gavan;Sovetskaya Gavan;x
PROV2986;Troitskoye;Troitskoye;Troitskoye;x
PROV2987;Khabarovsk;Khabarovsk;Khabarovsk;x
PROV2988;Litovko;Litovko;Litovko;x
PROV2989;Pobeda;Pobeda;Pobeda;x
PROV2990;Birobidzhan;Birobidzhan;Birobidzhan;x
PROV2991;Bashmak;Bashmak;Bashmak;x
PROV2992;Tyrma;Tyrma;Tyrma;x
PROV2993;Novopokrovka;Novopokrovka;Novopokrovka;x
PROV2994;Talakan;Talakan;Talakan;x
PROV2995;Blagoveshchensk;Blagoveshchensk;Blagoveshchensk;x
PROV2996;Moklakan;Moklakan;Moklakan;x
PROV2997;Yerofey Pavlovich;Yerofey Pavlovich;Yerofey Pavlovich;x
PROV2998;Gazimursky Zavod;Gazimursky Zavod;Gazimursky Zavod;x
PROV2999;Nerchinsky Zavod;Nerchinsky Zavod;Nerchinsky Zavod;x
PROV3000;Nerchinsk;Nerchinsk;Nerchinsk;x
PROV3001;Balei;Balei;Balei;x
PROV3002;Krasnokamensk;Krasnokamensk;Krasnokamensk;x
PROV3003;Karymskoe;Karymskoe;Karymskoe;x
PROV3004;Nizhniy Tsasuchey;Nizhniy Tsasuchey;Nizhniy Tsasuchey;x
PROV3005;Aksha;Aksha;Aksha;x
PROV3006;Kyra;Kyra;Kyra;x
PROV3007;Deshulan;Deshulan;Deshulan;x
PROV3008;Semiozerye;Semiozerye;Semiozerye;x
PROV3009;Anagustay;Anagustay;Anagustay;x
PROV3010;Polkanovo;Polkanovo;Polkanovo;x
PROV3011;Petropavlovka;Petropavlovka;Petropavlovka;x
PROV3012;Mukhorshibir;Mukhorshibir;Mukhorshibir;x
PROV3013;Zhargalanta;Zhargalanta;Zhargalanta;x
PROV3014;Khorinsk;Khorinsk;Khorinsk;x
PROV3015;Kika;Kika;Kika;x
PROV3016;Argada;Argada;Argada;x
PROV3017;Kurort Baunt;Kurort Baunt;Kurort Baunt;x
PROV3018;Novy Uoyan;Novy Uoyan;Novy Uoyan;x
PROV3019;Arshan;Arshan;Arshan;x
PROV3020;Kemoua;Kemoua;Kemoua;x
PROV3021;Zavodskoy;Zavodskoy;Zavodskoy;x
PROV3022;Nikolayevka;Nikolayevka;Nikolayevka;x
PROV3023;Tuguegarao;Tuguegarao;Tuguegarao;x
PROV3024;Aparri;Aparri;Aparri;x
PROV3025;Laoag;Laoag;Laoag;x
PROV3026;Dilasag;Dilasag;Dilasag;x
PROV3027;Santiago;Santiago;Santiago;x
PROV3028;San Fernando;San Fernando;San Fernando;x
PROV3029;Burdeos;Burdeos;Burdeos;x
PROV3030;Nueva Ecija;Nueva Ecija;Nueva Ecija;x
PROV3031;Pangasinan;Pangasinan;Pangasinan;x
PROV3032;Manila;Manila;Manila;x
PROV3033;Olongapo;Olongapo;Olongapo;x
PROV3034;Catanauan;Catanauan;Catanauan;x
PROV3035;Marinduque;Marinduque;Marinduque;x
PROV3036;Batangas;Batangas;Batangas;x
PROV3037;Daet;Daet;Daet;x
PROV3038;Paranas;Paranas;Paranas;x
PROV3039;Catanduanes;Catanduanes;Catanduanes;x
PROV3040;Sorsogon;Sorsogon;Sorsogon;x
PROV3041;Legazpi;Legazpi;Legazpi;x
PROV3042;Masbate;Masbate;Masbate;x
PROV3043;Looc;Looc;Looc;x
PROV3044;Roxas;Roxas;Roxas;x
PROV3045;Victoria;Victoria;Victoria;x
PROV3046;Paluan;Paluan;Paluan;x
PROV3047;Estancia;Estancia;Estancia;x
PROV3048;Kalibo;Kalibo;Kalibo;x
PROV3049;Iloilo;Iloilo;Iloilo;x
PROV3050;San Jose;San Jose;San Jose;x
PROV3051;Coron;Coron;Coron;x
PROV3052;El Nido;El Nido;El Nido;x
PROV3053;San Vicente;San Vicente;San Vicente;x
PROV3054;Puerto Princesa;Puerto Princesa;Puerto Princesa;x
PROV3055;Narra;Narra;Narra;x
PROV3056;Bataraza;Bataraza;Bataraza;x
PROV3057;Balabac;Balabac;Balabac;x
PROV3058;Mapun;Mapun;Mapun;x
PROV3059;Bayanjargalan;Bayanjargalan;Bayanjargalan;x
PROV3060;Yeruu;Yeruu;Yeruu;x
PROV3061;Gurvansaikhan;Gurvansaikhan;Gurvansaikhan;x
PROV3062;Bayankhutag;Bayankhutag;Bayankhutag;x
PROV3063;Sainshand;Sainshand;Sainshand;x
PROV3064;Dalanzadgad;Dalanzadgad;Dalanzadgad;x
PROV3065;Hohhot;Hohhot;Hohhot;x
PROV3066;Chinggis;Chinggis;Chinggis;x
PROV3067;Tamusubulage Sumu;Tamusubulage Sumu;Tamusubulage Sumu;x
PROV3068;Jinchang;Jinchang;Jinchang;x
PROV3069;Bayannur;Bayannur;Bayannur;x
PROV3070;Badaixiang;Badaixiang;Badaixiang;x
PROV3071;Ulanqab;Ulanqab;Ulanqab;x
PROV3072;Sanggendalaizhen;Sanggendalaizhen;Sanggendalaizhen;x
PROV3073;Xilingol;Xilingol;Xilingol;x
PROV3074;Gaorihanzhen;Gaorihanzhen;Gaorihanzhen;x
PROV3075;Hailitucun;Hailitucun;Hailitucun;x
PROV3076;Erdenetsagaan;Erdenetsagaan;Erdenetsagaan;x
PROV3077;Choibalsan;Choibalsan;Choibalsan;x
PROV3078;Xin Barag Youqi;Xin Barag Youqi;Xin Barag Youqi;x
PROV3079;Nurenhua;Nurenhua;Nurenhua;x
PROV3080;Xiaochengzi;Xiaochengzi;Xiaochengzi;x
PROV3081;Chifeng;Chifeng;Chifeng;x
PROV3082;Aohan;Aohan;Aohan;x
PROV3083;Baijiazhangzicun;Baijiazhangzicun;Baijiazhangzicun;x
PROV3084;Huludao;Huludao;Huludao;x
PROV3085;Chaoyang;Chaoyang;Chaoyang;x
PROV3086;Xijiecun;Xijiecun;Xijiecun;x
PROV3087;Gujiazi;Gujiazi;Gujiazi;x
PROV3088;Xiaojiacun;Xiaojiacun;Xiaojiacun;x
PROV3089;Caozhuangzhen;Caozhuangzhen;Caozhuangzhen;x
PROV3090;Zhangwu;Zhangwu;Zhangwu;x
PROV3091;Tongliao;Tongliao;Tongliao;x
PROV3092;Xingfutun;Xingfutun;Xingfutun;x
PROV3093;Wuchagouzhen;Wuchagouzhen;Wuchagouzhen;x
PROV3094;Chen Barag Qi;Chen Barag Qi;Chen Barag Qi;x
PROV3095;Dalian;Dalian;Dalian;x
PROV3096;Xinnongcun;Xinnongcun;Xinnongcun;x
PROV3097;Jiangjiatun;Jiangjiatun;Jiangjiatun;x
PROV3098;Shimiaozizhen;Shimiaozizhen;Shimiaozizhen;x
PROV3099;Yingkou;Yingkou;Yingkou;x
PROV3100;Ganwangzhen;Ganwangzhen;Ganwangzhen;x
PROV3101;Dabaoxiang;Dabaoxiang;Dabaoxiang;x
PROV3102;Benxi Manchu;Benxi Manchu;Benxi Manchu;x
PROV3103;Fushun;Fushun;Fushun;x
PROV3104;Shenyang;Shenyang;Shenyang;x
PROV3105;Huanren;Huanren;Huanren;x
PROV3106;Gongzhutunzhen;Gongzhutunzhen;Gongzhutunzhen;x
PROV3107;Kaiyuan;Kaiyuan;Kaiyuan;x
PROV3108;Chengdongcun;Chengdongcun;Chengdongcun;x
PROV3109;Tonghua;Tonghua;Tonghua;x
PROV3110;Qianshuangjingzhen;Qianshuangjingzhen;Qianshuangjingzhen;x
PROV3111;Gongzhuling;Gongzhuling;Gongzhuling;x
PROV3112;Yitong;Yitong;Yitong;x
PROV3113;Baishan;Baishan;Baishan;x
PROV3114;Changbai;Changbai;Changbai;x
PROV3115;Fusong;Fusong;Fusong;x
PROV3116;Hebeicun;Hebeicun;Hebeicun;x
PROV3117;Liaoyuan;Liaoyuan;Liaoyuan;x
PROV3118;Siping;Siping;Siping;x
PROV3119;Majiatun;Majiatun;Majiatun;x
PROV3120;Badaohezizhen;Badaohezizhen;Badaohezizhen;x
PROV3121;Changchun;Changchun;Changchun;x
PROV3122;Yanbian;Yanbian;Yanbian;x
PROV3123;Hunchun;Hunchun;Hunchun;x
PROV3124;Chunhuazhen;Chunhuazhen;Chunhuazhen;x
PROV3125;Qianjin;Qianjin;Qianjin;x
PROV3126;Mahexiang;Mahexiang;Mahexiang;x
PROV3127;Qiaotouzhen;Qiaotouzhen;Qiaotouzhen;x
PROV3128;Xixiaotun;Xixiaotun;Xixiaotun;x
PROV3129;Xinghuacun;Xinghuacun;Xinghuacun;x
PROV3130;Shuangcheng;Shuangcheng;Shuangcheng;x
PROV3131;Liaoyuanxiang;Liaoyuanxiang;Liaoyuanxiang;x
PROV3132;Qiqihar;Qiqihar;Qiqihar;x
PROV3133;Sanlidicun;Sanlidicun;Sanlidicun;x
PROV3134;Changqingcun;Changqingcun;Changqingcun;x
PROV3135;Yongchangcun;Yongchangcun;Yongchangcun;x
PROV3136;Changhetun;Changhetun;Changhetun;x
PROV3137;Harbin;Harbin;Harbin;x
PROV3138;Daqing;Daqing;Daqing;x
PROV3139;Suihua;Suihua;Suihua;x
PROV3140;Tonghe;Tonghe;Tonghe;x
PROV3141;Dongfanghongcun;Dongfanghongcun;Dongfanghongcun;x
PROV3142;Liangzhongchangcun;Liangzhongchangcun;Liangzhongchangcun;x
PROV3143;Raohe;Raohe;Raohe;x
PROV3144;Xikazitun;Xikazitun;Xikazitun;x
PROV3145;Anlecun;Anlecun;Anlecun;x
PROV3146;Baoqing;Baoqing;Baoqing;x
PROV3147;Erlongshanzhen;Erlongshanzhen;Erlongshanzhen;x
PROV3148;Shuangyashan;Shuangyashan;Shuangyashan;x
PROV3149;Guoyuan;Guoyuan;Guoyuan;x
PROV3150;Chaoyang Yizu;Chaoyang Yizu;Chaoyang Yizu;x
PROV3151;Jianshecun;Jianshecun;Jianshecun;x
PROV3152;Hegang;Hegang;Hegang;x
PROV3153;Jidong;Jidong;Jidong;x
PROV3154;Xingnongzhen;Xingnongzhen;Xingnongzhen;x
PROV3155;Mufan;Mufan;Mufan;x
PROV3156;Wuyiling;Wuyiling;Wuyiling;x
PROV3157;Yongsheng;Yongsheng;Yongsheng;x
PROV3158;Lilintun;Lilintun;Lilintun;x
PROV3159;Baiyunxiang;Baiyunxiang;Baiyunxiang;x
PROV3160;Beijiangxiang;Beijiangxiang;Beijiangxiang;x
PROV3161;Hexi;Hexi;Hexi;x
PROV3162;Ershilituncun;Ershilituncun;Ershilituncun;x
PROV3163;Deliqierxiang;Deliqierxiang;Deliqierxiang;x
PROV3164;Xiaodongtun;Xiaodongtun;Xiaodongtun;x
PROV3165;Hongxing;Hongxing;Hongxing;x
PROV3166;Manguizhen;Manguizhen;Manguizhen;x
PROV3167;Mohe;Mohe;Mohe;x
PROV3168;Qiqian;Qiqian;Qiqian;x
PROV3169;Enhexiang;Enhexiang;Enhexiang;x
PROV3170;Ergun;Ergun;Ergun;x
PROV3171;Genhe;Genhe;Genhe;x
PROV3172;Famingcun;Famingcun;Famingcun;x
PROV3173;Xuwen;Xuwen;Xuwen;x
PROV3174;Zhanjiang;Zhanjiang;Zhanjiang;x
PROV3175;Maoming;Maoming;Maoming;x
PROV3176;Youhang;Youhang;Youhang;x
PROV3177;Luoding;Luoding;Luoding;x
PROV3178;Yangjiang;Yangjiang;Yangjiang;x
PROV3179;Hailing;Hailing;Hailing;x
PROV3180;Enping;Enping;Enping;x
PROV3181;Zhuhai;Zhuhai;Zhuhai;x
PROV3182;Xinxing;Xinxing;Xinxing;x
PROV3183;Yunan;Yunan;Yunan;x
PROV3184;Taipingzhen;Taipingzhen;Taipingzhen;x
PROV3185;Zhaoping;Zhaoping;Zhaoping;x
PROV3186;Guangzhou;Guangzhou;Guangzhou;x
PROV3187;Dongguan;Dongguan;Dongguan;x
PROV3188;Hetaizhen;Hetaizhen;Hetaizhen;x
PROV3189;Hezhou;Hezhou;Hezhou;x
PROV3190;Huaiji;Huaiji;Huaiji;x
PROV3191;Zhongshan;Zhongshan;Zhongshan;x
PROV3192;Hedong;Hedong;Hedong;x
PROV3193;Youzhaxia;Youzhaxia;Youzhaxia;x
PROV3194;Qingyuan;Qingyuan;Qingyuan;x
PROV3195;Shenzhen;Shenzhen;Shenzhen;x
PROV3196;Macao;Macao;Macao;x
PROV3197;Hengqinzhen;x
PROV3198;Tung Chung;Tung Chung;Tung Chung;x
PROV3199;Hong Kong;Hong Kong;Hong Kong;x
PROV3200;Tianxin;Tianxin;Tianxin;x
PROV3201;Tieyongzhen;Tieyongzhen;Tieyongzhen;x
PROV3202;Shanwei;Shanwei;Shanwei;x
PROV3203;Zijin;Zijin;Zijin;x
PROV3204;Heyuan;Heyuan;Heyuan;x
PROV3205;Beihai;Beihai;Beihai;x
PROV3206;Qinzhou;Qinzhou;Qinzhou;x
PROV3207;Guigang;Guigang;Guigang;x
PROV3208;Tongyou Mugen;Tongyou Mugen;Tongyou Mugen;x
PROV3209;Laibin;Laibin;Laibin;x
PROV3210;Nanning;Nanning;Nanning;x
PROV3211;Xingcheng;Xingcheng;Xingcheng;x
PROV3212;Baise;Baise;Baise;x
PROV3213;Tiandeng;Tiandeng;Tiandeng;x
PROV3214;Naqinxiang;Naqinxiang;Naqinxiang;x
PROV3215;Fangchenggang;Fangchenggang;Fangchenggang;x
PROV3216;Ningming;Ningming;Ningming;x
PROV3217;Guokao;Guokao;Guokao;x
PROV3218;Napo;Napo;Napo;x
PROV3219;Pingba;Pingba;Pingba;x
PROV3220;Polie;Polie;Polie;x
PROV3221;Lalai;Lalai;Lalai;x
PROV3222;Xiapo;Xiapo;Xiapo;x
PROV3223;Antaixiang;Antaixiang;Antaixiang;x
PROV3224;Jinjixiang;Jinjixiang;Jinjixiang;x
PROV3225;Fushizhen;Fushizhen;Fushizhen;x
PROV3226;Yangshuo;Yangshuo;Yangshuo;x
PROV3227;Guilin;Guilin;Guilin;x
PROV3228;Quanzhou;Quanzhou;Quanzhou;x
PROV3229;Xilingcun;Xilingcun;Xilingcun;x
PROV3230;Zoumaxiang;Zoumaxiang;Zoumaxiang;x
PROV3231;Hezhou;Hezhou;Hezhou;x
PROV3232;Shangba;Shangba;Shangba;x
PROV3233;Laoyanpeng;Laoyanpeng;Laoyanpeng;x
PROV3234;Baduxiang;Baduxiang;Baduxiang;x
PROV3235;Zubiexiang;Zubiexiang;Zubiexiang;x
PROV3236;Longlin;Longlin;Longlin;x
PROV3237;Funing;Funing;Funing;x
PROV3238;Nafu;Nafu;Nafu;x
PROV3239;Wenshan;Wenshan;Wenshan;x
PROV3240;Honghe;Honghe;Honghe;x
PROV3241;Gaoliangxiang;Gaoliangxiang;Gaoliangxiang;x
PROV3242;Kunming;Kunming;Kunming;x
PROV3243;Shiqiao;Shiqiao;Shiqiao;x
PROV3244;Qimabaxiang;Qimabaxiang;Qimabaxiang;x
PROV3245;Shuangbai;Shuangbai;Shuangbai;x
PROV3246;Ximeng;Ximeng;Ximeng;x
PROV3247;Xishuangbanna;Xishuangbanna;Xishuangbanna;x
PROV3248;Shuangjiang;Shuangjiang;Shuangjiang;x
PROV3249;Menglian;Menglian;Menglian;x
PROV3250;Zuosuocun;Zuosuocun;Zuosuocun;x
PROV3251;Baoshan;Baoshan;Baoshan;x
PROV3252;Nanjian;Nanjian;Nanjian;x
PROV3253;Shalexiang;Shalexiang;Shalexiang;x
PROV3254;Binchuan;Binchuan;Binchuan;x
PROV3255;Shenglicun;Shenglicun;Shenglicun;x
PROV3256;Lijiang;Lijiang;Lijiang;x
PROV3257;Lanping;Lanping;Lanping;x
PROV3258;Gongshan;Gongshan;Gongshan;x
PROV3259;Diqing;Diqing;Diqing;x
PROV3260;Xundian;Xundian;Xundian;x
PROV3261;Zhaotong;Zhaotong;Zhaotong;x
PROV3262;Qujing;Qujing;Qujing;x
PROV3263;Qianxinan;Qianxinan;Qianxinan;x
PROV3264;Ceheng;Ceheng;Ceheng;x
PROV3265;Anshun;Anshun;Anshun;x
PROV3266;Qiboxiang;Qiboxiang;Qiboxiang;x
PROV3267;Huishui;Huishui;Huishui;x
PROV3268;Weining;Weining;Weining;x
PROV3269;Bijie;Bijie;Bijie;x
PROV3270;Guiyang;Guiyang;Guiyang;x
PROV3271;Longli;Longli;Longli;x
PROV3272;Qiannan;Qiannan;Qiannan;x
PROV3273;Dushan;Dushan;Dushan;x
PROV3274;Rongjiang;Rongjiang;Rongjiang;x
PROV3275;Fulu Dongzhai;Fulu Dongzhai;Fulu Dongzhai;x
PROV3276;Jinping;Jinping;Jinping;x
PROV3277;Maoliping;Maoliping;Maoliping;x
PROV3278;Guiding;Guiding;Guiding;x
PROV3279;Zunyi;Zunyi;Zunyi;x
PROV3280;Xishui;Xishui;Xishui;x
PROV3281;Suiyang;Suiyang;Suiyang;x
PROV3282;Fenggang;Fenggang;Fenggang;x
PROV3283;Zhenyuan;Zhenyuan;Zhenyuan;x
PROV3284;Cengong;Cengong;Cengong;x
PROV3285;Tongren;Tongren;Tongren;x
PROV3286;Dejiang;Dejiang;Dejiang;x
PROV3287;Heyunzhen;Heyunzhen;Heyunzhen;x
PROV3288;Zhoujia Wanzi;Zhoujia Wanzi;Zhoujia Wanzi;x
PROV3289;Sanya;Sanya;Sanya;x
PROV3290;Changgongcun;Changgongcun;Changgongcun;x
PROV3291;Lingshui Li;Lingshui Li;Lingshui Li;x
PROV3292;Shuangxi;Shuangxi;Shuangxi;x
PROV3293;Xinmin;Xinmin;Xinmin;x
PROV3294;Wenchang;Wenchang;Wenchang;x
PROV3295;Haikou;Haikou;Haikou;x
PROV3296;Lingao;Lingao;Lingao;x
PROV3297;Ningyuan;Ningyuan;Ningyuan;x
PROV3298;Chenzhou;Chenzhou;Chenzhou;x
PROV3299;Yongzhou;Yongzhou;Yongzhou;x
PROV3300;Hengyang;Hengyang;Hengyang;x
PROV3301;You;You;You;x
PROV3302;Shuangfeng;Shuangfeng;Shuangfeng;x
PROV3303;Shaoyang;Shaoyang;Shaoyang;x
PROV3304;Simenqianzhen;Simenqianzhen;Simenqianzhen;x
PROV3305;Anhua;Anhua;Anhua;x
PROV3306;Changsha;Changsha;Changsha;x
PROV3307;Yueyang;Yueyang;Yueyang;x
PROV3308;Changde;Changde;Changde;x
PROV3309;Shimen;Shimen;Shimen;x
PROV3310;Wentangwan;Wentangwan;Wentangwan;x
PROV3311;Zhangjiajie;Zhangjiajie;Zhangjiajie;x
PROV3312;Guzhang;Guzhang;Guzhang;x
PROV3313;Litouju;Litouju;Litouju;x
PROV3314;Xinhuang Dong;Xinhuang Dong;Xinhuang Dong;x
PROV3315;Huitong;Huitong;Huitong;x
PROV3316;Tongdao Dong;Tongdao Dong;Tongdao Dong;x
PROV3317;Suichuan;Suichuan;Suichuan;x
PROV3318;Ganzhou;Ganzhou;Ganzhou;x
PROV3319;Longnan;Longnan;Longnan;x
PROV3320;Xunwu;Xunwu;Xunwu;x
PROV3321;Chengjiangzhen;Chengjiangzhen;Chengjiangzhen;x
PROV3322;Dawuli;Dawuli;Dawuli;x
PROV3323;Shicheng;Shicheng;Shicheng;x
PROV3324;Guangchang;Guangchang;Guangchang;x
PROV3325;Jian;Jian;Jian;x
PROV3326;Yichun;Yichun;Yichun;x
PROV3327;Zhangshu;Zhangshu;Zhangshu;x
PROV3328;Fuzhou;Fuzhou;Fuzhou;x
PROV3329;Yifeng;Yifeng;Yifeng;x
PROV3330;Xiushui;Xiushui;Xiushui;x
PROV3331;Wuning;Wuning;Wuning;x
PROV3332;Nanchang;Nanchang;Nanchang;x
PROV3333;Gongqingcheng;Gongqingcheng;Gongqingcheng;x
PROV3334;Hukou;Hukou;Hukou;x
PROV3335;Jingdezhen;Jingdezhen;Jingdezhen;x
PROV3336;Maoxicun;Maoxicun;Maoxicun;x
PROV3337;Wuyuan;Wuyuan;Wuyuan;x
PROV3338;Shangrao;Shangrao;Shangrao;x
PROV3339;Shanghang;Shanghang;Shanghang;x
PROV3340;Wuping;Wuping;Wuping;x
PROV3341;Dongshan;Dongshan;Dongshan;x
PROV3342;Yongding;Yongding;Yongding;x
PROV3343;Xiamen;Xiamen;Xiamen;x
PROV3344;Neixi;Neixi;Neixi;x
PROV3345;Longyan;Longyan;Longyan;x
PROV3346;Qingliu;Qingliu;Qingliu;x
PROV3347;Quanzhou;Quanzhou;Quanzhou;x
PROV3348;Dehua;Dehua;Dehua;x
PROV3349;Sanming;Sanming;Sanming;x
PROV3350;Jianning;Jianning;Jianning;x
PROV3351;Taining;Taining;Taining;x
PROV3352;Nanping;Nanping;Nanping;x
PROV3353;Baizhongzhen;Baizhongzhen;Baizhongzhen;x
PROV3354;Xianyou;Xianyou;Xianyou;x
PROV3355;Putian;Putian;Putian;x
PROV3356;Pingtan;Pingtan;Pingtan;x
PROV3357;Yongtai;Yongtai;Yongtai;x
PROV3358;Feijiping;Feijiping;Feijiping;x
PROV3359;Wuyishan;Wuyishan;Wuyishan;x
