religion_openly_americanist_or_reformed_trigger;Publicly follows the §Y[americanist_reformed.GetName]§! religion;Suit publiquement la religion §Y[americanist_reformed.GetName]§!;Befolgt ?ffentlich die §Y[americanist_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[americanist_reformed.GetName]§!.;;;;;;;;;x
religion_openly_starist_pagan_or_reformed_trigger;Publicly follows the §Y[starist_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[starist_pagan_reformed.GetName]§!;Befolgt ?ffentlich die §Y[starist_pagan_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[starist_pagan_reformed.GetName]§!.;;;;;;;;;x
religion_openly_lakefolk_pagan_or_reformed_trigger;Publicly follows the §Y[lakefolk_pagan_reformed.GetName]§! religion;Suit publiquement la religion §Y[lakefolk_pagan_reformed.GetName]§!;Befolgt ?ffentlich die §Y[lakefolk_pagan_reformed.GetName]e§! Religion;;Sigue p?blicamente el credo §Y[lakefolk_pagan_reformed.GetName]§!.;;;;;;;;;x
religion_feature_novelist;Children of L'Auteur;;;;;;;;;x
religion_feature_novelist_desc;As the people of the Great Book, we have always been a people of memory. We should venerate the memory of our holy ancestors, so that the patriarchs and Kings of old will be remembered forever, and our wise men will devote their lives to this recording!;;;;;;;;;x
religion_feature_folklorist;Far-Travelled Witchers;;;;;;;;;x
religion_feature_folklorist_desc;Our shamans and wise men have always sought wisdom and power wherever they may be found . They should be allowed to venture throughout the world to study its religious traditions, while others study in seclusion for hidden knowledge.;;;;;;;;;x
religion_feature_maunaxite;Wisdom of the Shiva;;;;;;;;;x
religion_feature_maunaxite_desc;Lord Shiva teaches us of the evils that occur when one group oppresses another. Guided by his wisdom, we will ensure that our societies remain just, and so earn his favor.;;;;;;;;;x
religion_feature_folklorist_2;There Was Always a Rus;;;;;;;;;x
religion_feature_folklorist_2_desc;Common legends tell us about our ancestry, the might of old Russia and her champions, such as Count Suvorov, Prince Nevsky or Vysotsky, the wise Bard. But there are different kind of legends. They tell us stories much older then the Event, older even then the Motherland herself. These are the stories of our great ancestors, who descended from the stars and had built the God-Like empire of Daaria in the far north, and it is said that for them one year equated to merely one day. Their descendants unified Asia under the thumb of Asgard, or Arkaim, the throne of Gardaria and created Tartary, empire of Tripillians. We, their descendants, have survived the Night of Svarog, and therefore must reclaim our ancestral right to Asia and unify it under the rule of the Rus!;;;;;;;;;x
religion_feature_nousthreskeia;Teachings of Chelovecheskiye Dukhi;;;;;;;;;x
religion_feature_nousthreskeia_desc;Only fools cling to a single truth when they could discover many. We must ensure that our realms are stable and prosperous, so that as many ideas as possible may flourish - after all, who can tell which one of them will know how to restore humanity.;;;;;;;;;x
religion_feature_inuit_pagan;Men of the Far North;;;;;;;;;x
religion_feature_inuit_pagan_desc;We sail to hunt, to trade, to protect ourselves and our people. And as we do so, we learn more of the world we inhabit and the spirits we share it with. We believe such knowledge is what will truly ensure the survival of our people.;;;;;;;;;x
religion_feature_sarna;The Great Groves;;;;;;;;;x
religion_feature_sarna_desc;Our people have worshipped the spirits residing in the groves for centuries and through their will shall be invigorated to protect their homes, our homes for centuries to come.;;;;;;;;;x
religion_feature_starist;Beholders of the Auroras;;;;;;;;;x
religion_feature_starist_desc;Our faith in the sky and the stars requires constant observation of its powerful messages. For such reason, we dedicate ourselves to it in private, and from it discern the destiny of all men;;;;;;;;;x
religion_feature_lakefolk_pagan;Children of the four winds;;;;;;;;;x
religion_feature_lakefolk_pagan_desc;The stars are clear in their celestial message: the great thunderbirds call for all of their followers to take their rightful place in this new yet old world, a new age begins for the lakemen!;;;;;;;;;x
religion_feature_kaharingan;Tree of Life;;;;;;;;;x
religion_feature_kaharingan_desc;Our dutiful scholars have discussed and studied the various religions surrounding us. They have concluded which doctrines should be adopted, and it is up to us if we are to make our religion adopt these policies.;;;;;;;;;x
religion_feature_bungan;Flowery Crown;;;;;;;;;x
religion_feature_bungan_desc;Our shamans have seen a man dress in white, with light behind him. He speaks of things that our shamans consider divine. After the vision of this man in white, our shamans have concluded that this man is an incarnation of our Flower Goddess, and this revelation has sparked a militaristic cause in our people to conquer and convert our neighbors.;;;;;;;;;x
religion_feature_satsana_phi;Blood Pillars;;;;;;;;;x
religion_feature_satsana_phi_desc;Our gods demand blood! This path of war our gods have put on us will surely give us problems in the disposal of sacrifices. Thus, we have decided to bury these dead into our pillars, to hide the effects of our haemophilia.;;;;;;;;;x
religion_feature_thuyhoa;On the Shoulders of Giants;;;;;;;;;x
religion_feature_thuyhoa_desc;As our shamans study and meditate, they say they have achieved inner peace and enlightenment. This supposed reaching of enlightenment has similitarities with the gurus of Buddhism and Hinduism, and it is up to us if we want to adopt the idea of our religion being as enlightened as them.;;;;;;;;;x
#####;;;;;;;;;;;;;;;;;;;
eastern_feudal;Eastern Bureaucratic;;;;;;;;;x
eastern_feudal_DESC;This style of Feudalism is practiced by cultures from East Asia and unlike its western counterpart puts more focus on to harmony with their vassals and as such relies much more heavily on laws.;;;;;;;;;x
launch_invasion_of_america;Launch invasion of America;;;;;;;;;x
launch_invasion_of_america_desc;Long ago, we ruled the distant land of America, but it has been lost since time out of mind, even before the Event. What glory and prestige it would bring to me if I could do what so many generations of Britons could not!;;;;;;;;;x
occultist_opinion;Occultist Opinion;;;;;;;;;x
occultist_reformed_opinion;Reformed Occultist Opinion;;;;;;;;;x
crimson_library_books;Crimson Library Books;;;;;;;;;x
crimson_library_books_desc;These books were taken from a legendary library from across the ocean. Rumour has it that ten men died in the raid on the cursed building, and these were all that could be salvaged.;;;;;;;;;x
scholar_opinion;Scholar Opinion;;;;;;;;;x
architect_opinion;Architect Opinion;;;;;;;;;x
impaler_opinion;Impaler Opinion;;;;;;;;;x
mahonic_crown;Mahonic Crown;;;;;;;;;x
mahonic_crown_desc;This crown is said to have belonged to a great Emperor of the Occultists of New England, a man worshipped by them as equal to the Gods.;;;;;;;;;x
elder_sign;Elder Sign;;;;;;;;;x
elder_sign_desc;The Yankee shaman who this was taken from claimed that it was a powerful ward against evil. Perhaps, but then it didn't save him now, did it?;;;;;;;;;x
lincolns_head;Lincoln's Head;;;;;;;;;x
lincolns_head_desc;This severed head once belonged to a great marble idol of the antediluvian New World, Lincoln. Famed for his heroism and unflinching commitment to justice, the severing of his statue's head is said to bring a great misfortune to anybody who would commit such an act.;;;;;;;;;x
dollar;Strange Green Rectangle;;;;;;;;;x
dollar_desc;Adorned with a mysterious image of a nobleman with glazing white hair, this rectangular piece of paper is apparently a small icon made to revere those who settled in the New World first.;;;;;;;;;x
capitol_hill_stone;Capitol Hill Stone;;;;;;;;;x
capitol_hill_stone_desc;This stone is taken from the Capitol Temple, an ancient landmark located in the Eastern lands of America. When the Redcoats sacked Washington, they destroyed the ancient temple, but the very stone and rubble of the building became an archeological site for the British to excavate what was left of this once great and majestic building.;;;;;;;;;;;;;;;;;;
the_constitution;We The People;;;;;;;;;x
the_constitution_desc;Deep within the vaults of the Capitol Temple, the Redcoats found this document, guarded by a hundred crazed fanatics, each of whom fought to the death rather than surrender. It seems to be the original copy of the Americanists' holy text, and they will do almost anything to get their hands on it.;;;;;;;;;x
great_snake_skeleton;Bust of The Great Thunderbird;;;;;;;;;x
great_snake_skeleton_desc;This bust, made from the metal brought by the ancient in the antediluvian times, is believed by the Upperlanders to possess the ability of giving knowledge and vitality to the owner. Among them, only a true believer would reach enlightenment and see the world from The Great Thunderbird's perspective.;;;;;;;;;x
appalachian_drugs;Mystical Herbs;;;;;;;;;x
appalachian_drugs_desc;This satchel is filled with a loose assortment of herbs and spices considered sacred by many Appalachians. Consuming them sometimes leads to great revelations, sometimes to a slight buzzing in the skull, and sometimes nothing at all.;;;;;;;;;x
flaming_sword;Flaming Sword;;;;;;;;;x
flaming_sword_desc;Through some unknown means, this blade is permanently aflame, even when kept underwater. It is difficult to wield, but in skilled hands (and with the proper protection), it is a formidable weapon, encouraging allies while demoralising enemies.;;;;;;;;;x
ivanhoe;Ivanhoe;;;;;;;;;x
ivanhoe_desc;This novel describes life in antediluvian England and Scotland, and is filled with heroism and romance. Among the Southrons, it is revered, second in status and number of copies only to the Bible.;;;;;;;;;x
dixie_crown;Dixie Crown;;;;;;;;;x
dixie_crown_desc;This great bejewelled crown is the symbol of authority of the Holy Columbian Confederacy. It took the Redcoats much spilled blood indeed to acquire this.;;;;;;;;;x
batenburger_doctrine;Doctrines of the Sword;;;;;;;;;x
batenburger_doctrine_desc;This book, written in shaky handwriting by a scribe in Hudsonia, describes the often-unclear and sometimes-contradictory doctrines and tenets of the Batenburger religion.;;;;;;;;;x
sword_of_batenburg;Blade of Batenburg;;;;;;;;;x
sword_of_batenburg_desc;This blade is claimed to be the very sword of the founder of the Batenburger faith, who was slain in the antediluvian period by the enemies of God. In the hands of the faithful, it never misses its mark.;;;;;;;;;x
crown_jewels;Crown Jewels;;;;;;;;;x
crown_jewels_desc;This gorgeous crown is all that remains of the Crown Jewels of antediluvian England. Taken overseas to Canada at some point in the distant past, it has finally been returned to the Old World.;;;;;;;;;x
canterbury_staff;Staff of the Archbishop;;;;;;;;;x
canterbury_staff_desc;This staff is the traditional ceremonial tool of the Archbishop of Canterbury, leader of the Anglican faith. It is said to come down from the antediluvian world.;;;;;;;;;x
ursuline_armor;Ursuline Crusader Armor;;;;;;;;;x
ursuline_armor_desc;In keeping with the Ursulines' strange beliefs about women and fighting, they create suits of Crusader armor for women also. This could only be worn by a woman, or a very short man.;;;;;;;;;x
blood_of_st_ursula;Blood of St. Ursula;;;;;;;;;x
blood_of_st_ursula_desc;This reliquary contains a few drops of blood, believed to be from St.Ursula herself. On the anniversary of her martyrdom, the blood within shines with a brilliant light.;;;;;;;;;x
sword_of_stalingrad;Sword of Stalingrad;;;;;;;;;x
sword_of_stalingrad_desc;This longsword is claimed to be the very blade that Lord Stalin himself used to defend the Russian people from the dreaded forces of West, Fascism and Uncle Sam.;;;;;;;;;x
chariot_small_linebreaker_lada;Two-Horse Linebreaker Chariot;;;;;;;;;x
chariot_small_linebreaker_lada_desc;This compact chariot of steel is designed to smash and trample over the enemy's frontline. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_small_linebreaker_vauxhall;Two-Horse Linebreaker Chariot;;;;;;;;;x
chariot_small_linebreaker_vauxhall_desc;This compact chariot of steel is designed to smash and trample over the enemy's frontline. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_small_linebreaker_mercedes;Two-Horse Linebreaker Chariot;;;;;;;;;x
chariot_small_linebreaker_mercedes_desc;This compact chariot of steel is designed to smash and trample over the enemy's frontline. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_medium_linebreaker_lada;Four-Horse Linebreaker Chariot;;;;;;;;;x
chariot_medium_linebreaker_lada_desc;This large chariot of steel is designed to crash straight through the enemy's frontline. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_medium_linebreaker_vauxhall;Four-Horse Linebreaker Chariot;;;;;;;;;x
chariot_medium_linebreaker_vauxhall_desc;This large chariot of steel is designed to crash straight through the enemy's frontline. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_medium_linebreaker_mercedes;Four-Horse Linebreaker Chariot;;;;;;;;;x
chariot_medium_linebreaker_mercedes_desc;This large chariot of steel is designed to crash straight through the enemy's frontline. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_big_linebreaker_lada;Six-Horse Linebreaker Chariot;;;;;;;;;x
chariot_big_linebreaker_lada_desc;This colossal chariot of steel is designed to smash and destroy the enemy's frontline. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_big_linebreaker_vauxhall;Six-Horse Linebreaker Chariot;;;;;;;;;x
chariot_big_linebreaker_vauxhall_desc;This colossal chariot of steel is designed to smash and destroy the enemy's frontline. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_big_linebreaker_mercedes;Six-Horse Linebreaker Chariot;;;;;;;;;x
chariot_big_linebreaker_mercedes_desc;This colossal chariot of steel is designed to smash and destroy the enemy's frontline. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_small_dais_lada;Two-Horse Dais Chariot;;;;;;;;;x
chariot_small_dais_lada_desc;This compact chariot of steel has an elevated but armored platform, allowing its rider to inspire and order his troops without exposing himself to undue danger. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_small_dais_vauxhall;Two-Horse Dais Chariot;;;;;;;;;x
chariot_small_dais_vauxhall_desc;This compact chariot of steel has an elevated but armored platform, allowing its rider to inspire and order his troops without exposing himself to undue danger. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_small_dais_mercedes;Two-Horse Dais Chariot;;;;;;;;;x
chariot_small_dais_mercedes_desc;This compact chariot of steel has an elevated but armored platform, allowing its rider to inspire and order his troops without exposing himself to undue danger. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_medium_dais_lada;Four-Horse Dais Chariot;;;;;;;;;x
chariot_medium_dais_lada_desc;This large chariot of steel is raised up to allow the rider to stand out easily from his army. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_medium_dais_vauxhall;Four-Horse Dais Chariot;;;;;;;;;x
chariot_medium_dais_vauxhall_desc;This large chariot of steel is raised up to allow the rider to stand out easily from his army. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_medium_dais_mercedes;Four-Horse Dais Chariot;;;;;;;;;x
chariot_medium_dais_mercedes_desc;This large chariot of steel is raised up to allow the rider to stand out easily from his army. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_large_dais_lada;Six-Horse Dais Chariot;;;;;;;;;x
chariot_large_dais_lada_desc;This massive, ornate chariot of steel allows the rider to tower above his army, shouting orders from on high. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_large_dais_vauxhall;Six-Horse Dais Chariot;;;;;;;;;x
chariot_large_dais_vauxhall_desc;This massive, ornate chariot of steel allows the rider to tower above his army, shouting orders from on high. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_large_dais_mercedes;Six-Horse Dais Chariot;;;;;;;;;x
chariot_large_dais_mercedes_desc;This massive, ornate chariot of steel allows the rider to tower above his army, shouting orders from on high. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_small_charger_lada;Two-Horse Charger Chariot;;;;;;;;;x
chariot_small_charger_lada_desc;This compact chariot of steel has been specially built for speed using the lightest metals known to the Ironists. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_small_charger_vauxhall;Two-Horse Charger Chariot;;;;;;;;;x
chariot_small_charger_vauxhall_desc;This compact chariot of steel has been specially built for speed using the lightest metals known to the Ironists. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_small_charger_mercedes;Two-Horse Charger Chariot;;;;;;;;;x
chariot_small_charger_mercedes_desc;This compact chariot of steel has been specially built for speed using the lightest metals known to the Ironists. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_medium_charger_lada;Four-Horse Charger Chariot;;;;;;;;;x
chariot_medium_charger_lada_desc;This large chariot of steel has been built of light metal, allowing it surprising speed and turning power. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_medium_charger_vauxhall;Four-Horse Charger Chariot;;;;;;;;;x
chariot_medium_charger_vauxhall_desc;This large chariot of steel has been built of light metal, allowing it surprising speed and turning power. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_medium_charger_mercedes;Four-Horse Charger Chariot;;;;;;;;;x
chariot_medium_charger_mercedes_desc;This large chariot of steel has been built of light metal, allowing it surprising speed and turning power. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_large_charger_lada;Six-Horse Charger Chariot;;;;;;;;;x
chariot_large_charger_lada_desc;This huge chariot of steel is deceptively light, allowing it to ride like the wind and strike like a thunderbolt. It is decorated with the symbol of the Silver Ship, legendary vessel of the ancient Russians.;;;;;;;;;x
chariot_large_charger_vauxhall;Six-Horse Charger Chariot;;;;;;;;;x
chariot_large_charger_vauxhall_desc;This huge chariot of steel is deceptively light, allowing it to ride like the wind and strike like a thunderbolt. It is decorated with the symbol of the Martial Griffon, a symbol of courage and valor.;;;;;;;;;x
chariot_large_charger_mercedes;Six-Horse Charger Chariot;;;;;;;;;x
chariot_large_charger_mercedes_desc;This huge chariot of steel is deceptively light, allowing it to ride like the wind and strike like a thunderbolt. It is decorated with the symbol of the Three-Pointed Star, a sure sign of masterful craftsmanship.;;;;;;;;;x
chariot_ferrari;The Black Stallion;;;;;;;;;x
chariot_ferrari_desc;This ancient chariot is painted black and decorated with masterfully crafted golden embossings, depicting warriors of the past and their chariots. It is capable of smashing straight through enemy frontlines, while being capable of extreme speed and turning power. It's mere presence inspires the nearby troops and strikes fear into the hearts of the enemies.;;;;;;;;;x
chariot_tachanka;The Black Stallion;;;;;;;;;x
chariot_tachanka_desc;This ancient chariot is extremely massive, requiring many horses and two warriors to man. It's most distinct feature however is not the imposing profile or four wheels, but the firearm mounted on it's front, allowing the driver to rain bullets upon the ranks of his enemies... and even if he runs out, it's mere sight is enough of an imposing presence to falter the morale of enemies.;;;;;;;;;x
world_europe_france;France;;;;;;;;;x
world_europe_aquitaine;Aquitaine;;;;;;;;;x
tibeto_burman_opinion;Tibeto-Burman Opinion;;;;;;;;;x
ring_of_elves;Ring of the Elves;;;;;;;;;x
ring_of_elves_desc;This strange ring is said by Novelists to be a mystical artifact that was once held by an ancient elven king. They are not the only ones to believe in its strange and seemingly magical abilities, as it is said to have the power to deflect all objects that would mean its wielder harm, and that it glows with a low yellow light. Its powers are said to only activate for a person of a certain mental acuity. Abrahamics believe it to be a remnant from the Garden of Eden and that God created it to protect Adam and Eve from all possible harm.;;;;;;;;;x
ca_flaktower;Concrete Fortress;;;;;;;;;x
ca_flaktower_desc;This strange tower has sat in the region for time immemorial. It is made of a strange substance that renders it indestructible to modern technology and seems to have been built as a defensive structure in the antediluvian era. It is unclear to modern chroniclers what the war was that would have required such a structure.;;;;;;;;;x
tp_andorra_relicuary;Andorran Antediluvian Reliquary;;;;;;;;;x
tp_andorra_relicuary_desc;Here the ancient King-Bishops of Andorra hoarded many antediluvian artifacts, both of a religious and secular nature. The monks regularly brought antediluvian artifacts from the reliquary for study and attempts at reproduction. These monks hold the title of Replicantii and only they, the King-Bishop and the Pope may handle the artifacts.;;;;;;;;;x
laureate_blood;This option is available because the blood of a legendary §YLaureate§! flows through your veins;;;;;;;;;x
WIN_SULTAN_TITLE;Sultan;;;;;;;;;x
WIN_SULTANA_FEMALE;Sultana;;;;;;;;;x
WIN_SULTAN_foa;My Sultan;;;;;;;;;x
WIN_SULTANATE_prefix;Sultanate of;;;;;;;;;x
SULTAN;Sultan;;;;;;;;;x
SULTANA;Sultana;;;;;;;;;x
SULTAN_FOA;My Sultan;;;;;;;;;x

GREAT_SULTAN;Great Sultan;;;;;;;;;x
GREAT_SULTANA;Great Sultana;;;;;;;;;x
GREAT_SULTAN_FOA;My Great Sultan;;;;;;;;;x

MUGHAL_RULER;Shahanshah;;;;;;;;;x
MUGHAL_RULER_FEMALE;Shahbanu;;;;;;;;;x

d_warriors_al_atrash;Warriors of Al-Atrash;;;;;;;;;x
d_warriors_al_atrash_adj;Atrashi;;;;;;;;;x
;;;;;;;;;;;;;;;;;;;
PROPHET;Prophet;;;;;;;;;;;;;x
PROPHET_FOA;Enlightened One;;;;;;;;;;;;;x
oligarchic_republic;Oligarchic Republic;;;;;;;;;;;;;x
oligarchic_republic_desc;Under this system of government, a small group of the republic's citizens elect their leader from amongst themselves, with the leader ruling until their death. This system differs from the feudal system since it is not inherently hereditary. However, it often can become such due to corruption. It differs from a Merchant Republic since its main focus is not trade, however, it can partake in it..;;;;;;;;;;;;;x
muwa_christian;School of the Diligent;;;;;;;;;;;;;x
muwa_christian_desc;The School of the Diligent is a religious-philosophical branch of the Muwahidunna faith, focusing on hard work and the glorification of God through charity and almsgiving to one's neighbour. It focuses on the building up of God's people through love, and is most popular among Christians and those of a Christian heritage.;;;;;;;;;;;;;x
muwa_sunni;School of the Saber;;;;;;;;;;;;;x
muwa_sunni_desc;The School of the Saber is a religious-philosophical branch of the Muwahidunna faith, focusing on the use of force in service to God against idolaters and unbelievers of all stripes. This school traditionally draws inspiration and followers from Sunni Islam, and was the one followed by Isma'il himself.;;;;;;;;;;;;;x
muwa_shiite;School of Resistance;;;;;;;;;;;;;x
muwa_shiite_desc;The School of Resistance is a religious-philosophical branch of the Muhawidunna faith, focusing on resistance against evil, both internally (through asceticism) and externally (through defensive warfare). This school traditionally draws support from Shia Islam.;;;;;;;;;;;;;x
muwa_kneeler;School of Kneelers;;;;;;;;;;;;;x
muwa_kneeler_desc;The School of the Kneelers is a religious-philosophical branch of the Muwahidunna faith, focusing on submission to God almost to the exclusion of all else. They read Scripture, pray twelve times a day, and tend to form monastic communities for mutual spiritual betterment. This School is the only one with roughly equal popularity among Christians, Jews, and Muslims.;;;;;;;;;;;;;x
muwa1Desc;The Muwahidunna faith allows its adherents a wide (though not infinitely wide) berth in terms of religious belief and praxis. Thus, several schools have grown up, focusing around different aspects of traditional piety. You have chosen to associate yourself with a particular school, but which one?;;;;;;;;;;;;;x
EVTOPTA_muwa1;The Diligent Ones' good works appeal to me;;;;;;;;;;;;;x
EVTOPTB_muwa1;The Way of the Saber will slay my enemies;;;;;;;;;;;;;x
EVTOPTC_muwa1;The Way of Resistance will defend me from the unbelievers;;;;;;;;;;;;;x
EVTOPTD_muwa1;I wish to see other Paths;;;;;;;;;;;;;x
EVTOPTA_muwa2;The piety of the Kneelers impress me;;;;;;;;;;;;;x
EVTOPTB_mura2;I wish to see other Paths;;;;;;;;;;;;;x
choose_muwa_school;Choose a School of Thought;;;;;;;;;;;;;x
choose_muwa_school_desc;The Muwahidunna faith has many strains of thought. I should associate myself with one of them.;;;;;;;;;;;;;x
muwahidunna_opinion;[muwahidunna.GetName] Opinion;;;;;;;;;;;;;x
muwahidunna_FEATURES;§Y*§! Adherents can associate with one of several schools, granting different bonuses;;;;;;;;;;;;;x
restore_macedonian_empire_TT;Restore the Empire of Anaxorgos;;;;;;;;;;;;;x
restore_macedonian_empire;Restore Makedon;;;;;;;;;;;;;x
restore_macedonian_empire_desc;Once, Alexander conquered a great empire, bringing the Hellenic faith from Macedonia to Bactria. As a follower of the Hellenic faith, you can attempt to restore this mighty Empire for the glory of Alexander Anaxorgos.;;;;;;;;;;;;;x
crown_transnistria;The Pearl crown of Transnistria;;;;;;;;;;;;;x
crown_transnistria_desc;This crown is part of the traditional regal attire of Transnistrian emperors. It is rumoured to be so ancient to have been worn by the legendary kings of Moldovia in the antediluvian age.;;;;;;;;;;;;;x
crown_britannia;The Queen's Crown;;;;;;;;;;;;;x
crown_britannia_desc;This crown has been for centuries at the heart of British politics, both for its religious significance, having been granted to the Lord protector by the Queen herself and for it's status as a symbol of one's dominion over the British Isles.;;;;;;;;;;;;;x
crown_siam;The Golden Umbrella Crown of Siam;;;;;;;;;;;;;x
crown_siam_desc;This crown has for centuries been worn by the ruler of Siam, with it's nine-layered diadem representing the nine region which Tai people and their subjects inhibited.;;;;;;;;;;;;;x
#Ucranean;;;;;;;;;;;;;;;;;;;
EVTDESCMPU.1;The people of our nation no longer speak the language of their slavic ancestors, nor do they communicate through the language of their [This.Culture.GetName] overlords, instead they have merged the two languages. We know them to be the "Ucranean".;;;;;;;;;;;;;x
EVTOPTAMPU.1;These peasants are civilizing?;;;;;;;;;;;;;x
EVTDESCMPU.11;It seems that where once our two peoples were at odds, the Ukrainian subjects have merged their language and customs with their [This.Culture.GetName] overlords'. I have even caught myself speaking this new tongue. Perhaps the peasantry are finally civilizing;;;;;;;;;;;;;x
EVTOPTAMPU.11;It seems we are all civilizing;;;;;;;;;;;;;x
EVTOPTBMPU.11;We are similar, but not the same;;;;;;;;;;;;;x
EVTDESCMPU.111;Recently I've found myself thinking in a language that is not my own, but of a culture of conquerors and peasantry, Ucranean. Perhaps converting to this hybrid culture will improve my social standing within our nation.;;;;;;;;;;;;;x
EVTOPTAMPU.111;Indeed times are changing, and I must follow;;;;;;;;;;;;;x
convert_to_adessite;Convert to Ucranean;;;;;;;;;;;;;x
convert_to_adessite_desc;We will convert ourselves and our court to adopt this new hybrid culture, Ucranean.;;;;;;;;;;;;;x
#Low Bhutanese;;;;;;;;;;;;;;;;;;;
EVTDESCMPU.2;The people of our nation no longer speak the language of their Indian ancestors, nor do they communicate through the language of their [This.Culture.GetName] overlords, instead they have merged the two languages. We know them to be the "Low Dzongkha".;;;;;;;;;;;;;x
EVTOPTAMPU.2;These peasants are civilizing?;;;;;;;;;;;;;x
EVTDESCMPU.21;It seems that where once our two peoples were at odds, the Indian subjects have merged their language and customs with their [This.Culture.GetName] overlords'. I have even caught myself speaking this new tongue. Perhaps the peasantry are finally civilizing;;;;;;;;;;;;;x
EVTOPTAMPU.21;It seems we are all civilizing;;;;;;;;;;;;;x
EVTOPTBMPU.21;We are similar, but not the same;;;;;;;;;;;;;x
EVTDESCMPU.211;Recently I've found myself thinking in a language that is not my own, but of a culture of conquerors and peasantry, Low Dzongkha. Perhaps converting to this hybrid culture will improve my social standing within our nation.;;;;;;;;;;;;;x
EVTOPTAMPU.211;Indeed times are changing, and I must follow;;;;;;;;;;;;;x
convert_to_low_bhutanese;Convert to Low Dzongkha;;;;;;;;;;;;;x
convert_to_low_bhutanese_desc;We will convert ourselves and our court to adopt this new hybrid culture, Low Dzongkha.;;;;;;;;;;;;;x
#Lietuvininkai;;;;;;;;;;;;;;;;;;;
EVTDESCMPU.3;The people of our nation no longer speak the language of their Baltic ancestors, nor do they communicate through the language of their [This.Culture.GetName] overlords, instead they have merged the two languages. We know them to be the "Lietuvininkai".;;;;;;;;;;;;;x
EVTOPTAMPU.3;These peasants are civilizing?;;;;;;;;;;;;;x
EVTDESCMPU.31;It seems that where once our two peoples were at odds, the Baltic subjects have merged their language and customs with their [This.Culture.GetName] overlords'. I have even caught myself speaking this new tongue. Perhaps the peasantry are finally civilizing;;;;;;;;;;;;;x
EVTOPTAMPU.31;It seems we are all civilizing;;;;;;;;;;;;;x
EVTOPTBMPU.31;We are similar, but not the same;;;;;;;;;;;;;x
EVTDESCMPU.311;Recently I've found myself thinking in a language that is not my own, but of a culture of conquerors and peasantry, Lietuvininkai. Perhaps converting to this hybrid culture will improve my social standing within our nation.;;;;;;;;;;;;;x
EVTOPTAMPU.311;Indeed times are changing, and I must follow;;;;;;;;;;;;;x
convert_to_lietuvininkai;Convert to Lietuvininkai;;;;;;;;;;;;;x
convert_to_lietuvininkai_desc;We will convert ourselves and our court to adopt this new hybrid culture, Lietuvininkai.;;;;;;;;;;;;;x
#Schleswigvolk;;;;;;;;;;;;;;;;;;;
EVTDESCMPU.4;The people of our nation no longer speak the language of their Nordic ancestors, nor do they communicate through the language of their [This.Culture.GetName] overlords, instead they have merged the two languages. We know them to be the "Schleswigvolk".;;;;;;;;;;;;;x
EVTOPTAMPU.4;These peasants are civilizing?;;;;;;;;;;;;;x
