lotr_return_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book details the final days of the Third Era, following the battles Aragorn Napoleon and his companions fought against the forces of Mordor, the prisony on Elba of the one true king, his meeting with the Fox of the Child of the Stars, and his return to power, as well as the last leg of Tintin's journey to throw the One Ring in the fires of Mount Vesuvius.;;;;;;;;;;;;;x
hobbit_ruined;The Hobbit;;;;;;;;;;;;;x
hobbit_ruined_desc;This ancient text survived, ruined but still partially readable, the test of time. After the Event, the Novelist faith aknowledged the journey of the Dwarves and the lone Hobbit as a turning point for the past history of the world.;;;;;;;;;;;;;x
hobbit_novelist;The Hobbit;;;;;;;;;;;;;x
hobbit_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book tells the adventure of Hobbit Bilbo and the company of the Dwarves led by Thorin Écu-de-chêne to Denmark, in pursuit of their ancient home stolen by the dragon Fafnir. On the way, the Hobbit happens to find the One Ring in the hands of Sméagol.;;;;;;;;;;;;;x
silmarillion_ruined;The Silmarillion;;;;;;;;;;;;;x
silmarillion_ruined_desc;This ancient text survived, ruined but still partially readable, the test of time. After the Event, the Novelist faith integrated what was left of it in their faith, making it a key component of their faith.;;;;;;;;;;;;;x
silmarillion_novelist;The Silmarillion;;;;;;;;;;;;;x
silmarillion_novelist_desc;Restoring an ancient text, the Novelist have pieced back together part of the Novel's plot. The book tells the tale of the writing of the world from Eru l'Auteur and the Valar, the betrayel of some of them, Sauron and the White Witch chief of all, the fight of the betrayers with Arslan and the loyal Valar, and many more ancient legends of the time.;;;;;;;;;;;;;x
lion_witch_wardrobe;The Lion, the Witch and the Wardrobe;;;;;;;;;;;;;x
lion_witch_wardrobe_desc;This ancient text tells an adventure of the Novelist heroes known as Pevensies siblings in the land of Narnia, known to many as Ireland. Here they help the Novelist god Arslan fight the White Witch. Novelist scholars debate if the events of this book take place before or after the events of the Main Plot of the Novel.;;;;;;;;;;;;;x
prince_caspian;Prince Caspian;;;;;;;;;;;;;x
prince_caspian_desc;The tale of a warrior named Caspian that, with the help of the Pevensie brothers, conquers the throne of Narnia. Novelist scholars claim the Prince might be a far lost descendant of the Caspian of the First Age, son of Lancelot and grandson of Charlemagne.;;;;;;;;;;;;;x
dawn_treader;The Voyage of the Dawn Treader;;;;;;;;;;;;;x
dawn_treader_desc;In this book King Caspian, as well as some of the Pevensies, travel to find mysterious islands in the name of Narnia aboard the ship Dawn Treader. The Novelists identify some of the islands to be the same as the ones mentioned in Gulliver's Travel or Sindbad the Mariner's journeys.;;;;;;;;;;;;;x
silver_chair;The Silver Chair;;;;;;;;;;;;;x
silver_chair_desc;In this book Edmund, cousin of the Pevensie siblings, along with his squire Jill Pole, travels to Narnia to help find King Caspian's son and his encounter with the treacherous White Witch.;;;;;;;;;;;;;x
horse_and_boy;The Horse and His Boy;;;;;;;;;;;;;x
horse_and_boy_desc;A book telling of the escape of a Narnian boy named Shasta and his talking horse from the rulers of Calormen, that the Novelists identify as Britain. In his return to Ireland, Shasta is aided by Aravis, descendant of the great hero Aramis, as well as her talking horse.;;;;;;;;;;;;;x
magician_nephew;The Magician's Nephew;;;;;;;;;;;;;x
magician_nephew_desc;A book detailing the birth of Narnia at the hands of Arslan and the arrival of the White Witch. Christians believe the book is an allegory to explain their Genesis to children, but Novelists claim the book is an actual retelling of the events of the creation of Ireland.;;;;;;;;;;;;;x
last_battle;The Last Battle;;;;;;;;;;;;;x
last_battle_desc;This book tells the tale of the final days of Narnia. While Christians scholars believe it to be a retelling for children of the Apocalypse, Novelists scholars debate whether it's a prophecy of the end of the world or a retelling of the days of the Event.;;;;;;;;;;;;;x
hunchback_notredame;Notre-Dame de Paris (The Hunchback of Notre-Dame);;;;;;;;;;;;;x
hunchback_notredame_desc;The remaining fragments of this book, carefully pieced back together by Novelist scholars, detail the story of Quasimodo, the Hunchback bell-ringer of Notre-Dame, his love for the gipsy woman Esmeralda, and his saving of Gandalf from the hands of Bishop Frollo. Novelist scholars still hunt for integral copies that might better explain the history and ultimate fate of Esmeralda.;;;;;;;;;;;;;x
three_musketeers;Les Trois Mousquetaires (The Three Musketeers);;;;;;;;;;;;;x
three_musketeers_desc;This story set during the First Age, before the fall of the Southern Continent, tells the tale of the Three Musketeers of his majesty Charlemagne and their friendship with a young warrior, the Valar D'Artagnan in disguise. Together, the four live many adventures until ultimately D'Artagnan leaves, not before gifting to a young Roland the sword Durlindana, a copy of his own Durendal.;;;;;;;;;;;;;x
les_miserables;Les Misérables;;;;;;;;;;;;;x
les_miserables_desc;A story that details the past of the Maiar Valjean and Javert. This story of redemption, hardships and faith is beloved by all Novelists, and the Jacobinist believe it emphasizes the glory of the Revolution and therefore of Madame Guillotine.;;;;;;;;;;;;;x
le_petite_prince;Le Petite Prince (The Little Prince);;;;;;;;;;;;;x
le_petite_prince_desc;The story of a meeting during the Fourth Age between a man that drives a machine called 'avion' and the Child of the Stars, a Valar disguised as a young kid. The story ends with the Valar's return to the stars. The book is most beloved among the Librarians.;;;;;;;;;;;;;x
20000_leagues;20.000 Lieues sous les Mers (20.000 Leagues under the Seas);;;;;;;;;;;;;x
20000_leagues_desc;A tale about the Valar Nemo, is magical vessel Nautilus and his meeting with many men of all kinds, who he introduces to the wonders and dangers of the deep sea. The riches and beauty described in it make it a particularly beloved book among city dwellers.;;;;;;;;;;;;;x
dracula_stoker;Dracula;;;;;;;;;;;;;x
dracula_stoker_desc;The history of the battle against a descendant of the evil Maiar Dracula by the british hero Jonathan Harker and dutch Hero Abraham van Helsing. The tale ends with the noble sacrifice of Quincey Morris and the death of Dracula. It's considered unholy by the French, although many other cultures love it.;;;;;;;;;;;;;x
frankenstein_prometheus;Frankenstein; or, the modern Prometheus;;;;;;;;;;;;;x
frankenstein_prometheus_desc;The tale of the Monster of Frankenstein, a horrible creation that acts horrible vengeance upon his equally terrible creator, a servant of Sauron, as retold by the creator himself. The story is considered a cautionary tale by the Novelists, who consider reading it for pleasure a grave insult to the Valar themselves.;;;;;;;;;;;;;x
phantom_of_opera;Le Fantôme de l'Opéra (The Phantom of the Opera);;;;;;;;;;;;;x
phantom_of_opera_desc;The history of the assassin known as the Phantom of the Opera. This tale is a forbidden text among the Novelists, who consider the Phantom the killer of the courageous Prince Caspian. However, many French rulers have read it and appreciated it in secret, and Novelist assassins often wear a mask fashioned like the one in the book to celebrate the Phantom.;;;;;;;;;;;;;x
rime_of_ancient_mariner;The Rime of the Ancient Mariner;;;;;;;;;;;;;x
rime_of_ancient_mariner_desc;A tale of a sailor and his terrifying adventure in the southern seas. The tale is a cautionary tale for all seafarers, and many Pirates believe that not showing respect to the creatures of the sea will incur the punishment of the ghost ship of Night-Mare Life-in-Death. As such, Albatross are considered holy birds among the pirates, and slaying one a bad omen.;;;;;;;;;;;;;x
don_quijote;Don Quijote de la Mancha;;;;;;;;;;;;;x
don_quijote_desc;The adventure of the hidalgo Don Quijote, who travels the land fighting against imagined threats with his companion and squire Sancho Panza on the back of his horse Rocinante. Don Quijote's amusing lunacy makes the story very entertaining. The Novelists, however, claim Don Quijote was actually seeing visions of the past, and so remember him as a tragic hero.;;;;;;;;;;;;;x
jekyll_and_hyde;Doctor Jekyll and Mister Hyde;;;;;;;;;;;;;x
jekyll_and_hyde_desc;The horrifying story of Doctor Jekyll and his transformation in the cruel Mister Hyde. The tale is well known among the British, even the peasantry, but the full book is still a rare finding that many British ruler would keep in high regard. The Novelists believe it to be a true story, and some of their more mystically inclined members have been known to search for the elixir created by Doctor Jekyll.;;;;;;;;;;;;;x
the_metamorphosis;Die Verwandlung (The Metamorphosis);;;;;;;;;;;;;x
the_metamorphosis_desc;The terrifying tale of the transformation of merchant Gregor Samsa into a monstrous bug and the breaking of his relation with his family is considered one of the scariest events of the old world among the Novelists, who fear the idea of waking one day as one such creature. It is said many of them have grown more considerate to others after reading this book.;;;;;;;;;;;;;x
