artillery_book_fragment;Piece of an Ancient Ballistic Manual;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artillery_book_fragment_desc;This is a small scrap of an ancient manual describing how to make siege engines and explosives.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artillery_book;On The Arte and Skill of Bomb-Making;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
artiller_book;This ancient manual explains in great detail how to create powerful bombs and siege engines. Unfortunately, much of its advice is difficult to understand, but at least some of it can be made use of.;;;;;;;;;x,,,,,,,,,,,,,,,,,
tesla_coil_piece;Fragment of a Tesla Coil;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tesla_coil_piece_desc;This is a piece of a strange ancient machine whose purpose is unknowable.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tesla_coil;Tesla Coil;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
tesla_coil_desc;This is an ancient machine capable of harnessing the power of lightning.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
###NOBELIAN EVENTS###,,,,,,,,,,,,,,,,,,,
nobelian1Desc;The secrets of the ancients are many and deep. Plumbing their mystic depths is very difficult even for the most dedicated scholar. Yet, if I ever wish to be counted among the Laureates, I must delve nonetheless.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian1;I will search for a mentor to help me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian1;I will do it myself!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian1;My mentor will aid me on the difficult path.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian2Desc;You have discovered a mystical scholar belonging to the Order of the Golden Coin, who would be of use to you in your studies. However, the Order is reluctant to let them go, for their loss would be a significant blow to the community.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian2;I'll pay his weight in gold!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian2;I'm sure I can persuade them to part;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian2;How can the Order refuse one of such august blood as I?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian2;On second thought, this isn't worth THAT much to me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian3Desc;My men have returned with a skilled scholar and mystic. They've agreed to serve me," but only on the condition that I "promise to give them whatever they desire"," without exception" at an unspecified future date.;;;;;;;;;x",,,,,,,,,,,,,,,,,
EVTOPTA_nobelian3;What's the worst that could happen?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian3;Are you insane?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian4Desc;My search party has returned with a skilled scholar-mystic. However, the price they are asking is?rather extreme. They seem to demand a piece of my own flesh to serve me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian4;If this is the price of immortal wisdom...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian4;Get away from me and my family. In fact, exile this freak!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian5Desc;I will delve into the mysteries of the [Root.GetReligion] religion, and bring wisdom back from the Old World to the benighted modern man. As I enter the sacred sauna, the attendants prepare the special herbs, as I prepare to divine the Will of Nobel.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian5;A Master like me can be assured of success.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian5;My learning gives me confidence, but success is never certain.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPC_nobelian5;Here goes nothing.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian6Desc;Success! Inspiration strikes you, as ideas flow into your mind from beyond. Hopefully you can remember more than a few fragments of this afterwards.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian6;Praise Nobel!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian7Desc;As the sacred steam fills your lungs, your head swims with otherworldly visions. But these do not reveal useful secrets, but horrifying and unsettling images. You scream, clutching at the sides of the door, trying to escape. Perhaps you will learn something from this, but even if you do, it will be a high price to pay for knowledge.;;;;;;;;;x,,,,,,,,,,,,,
EVTOPTA_nobelian7;Help Me!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian8Desc;As you prepare to enter the sacred sauna, your Mentor stops you. They've heard of several rare ingredients that can enhance the sacred steam such that it is far more likely to yield success, but it will cost money to find and gather these ingredients. They strongly advocate spending the time and money, however, claiming that your time will be spent much more fruitfully if you do.;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_nobelian8;Purchase them, then;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian8;You are just trying to get more money for yourself! How about you do the job I pay you for?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian9Desc;The European continent was once the land of Nobel, a land where men listened to his word and were enlightened by it. You have decided that you should go on a pilgrimage to the ancient sites of Europe, hoping there to uncover some fragment of Ancient knowledge, thought lost to time. But where shall you travel? Each region may yield different fruit.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian9;Scandinavia is the home of Nobel - let us search it.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian9;Venerable Britain, whose ships sailed every sea.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian9;The West of Europe, land of Franks and Germans.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian9;See more options;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian10Desc;The European continent was once the land of Nobel, a land where men listened to his word and were enlightened by it. You have decided that you should go on a pilgrimage to the ancient sites of Europe, hoping there to uncover some fragment of Ancient knowledge, thought lost to time. But where shall you travel? Each region may yield different fruit.;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian10;Eastern Europe, fierce and free.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian10;The South of Europe, beautiful but troubled.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian10;Go back to first list;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian10;Call off the whole adventure, I've changed my mind.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian11Desc;You have arrived safely and without event. As your small team of retainers and laborers disembarks from the ship, you gaze into the horizon, wondering what wonders await you.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian11;Forwards!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian13Desc;As you disembark from your ship, you notice a group of colorfully-robed officials coming by to accost you. Behind them stands a line of soldiers. It seems that the local lord of this place has demanded that you pay him tribute for the right of passing through his domain.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian13;Pay up - arguing isn't worth the trouble;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian13;Abandon the expedition and turn back home;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian13;Negotiate a smaller bribe;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian13;Sneak past the guards and officials.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian14Desc;Disaster! A group of local bandits has surrounded your party and are demanding your money! The group looks ragged and poorly-trained, but it is doubtful that a force as small as yours can resist them.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPA_nobelian14;Fight them off - they will scatter before a determined charge!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian14;Take my gold, but spare my life!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian14;Run away!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobellian14;Oh, you think you're scary? I'll show YOU scary!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian15Desc;Disaster! While inspecting the remains of an Old World building, your investigation team accidentally caused part of it to collapse! It will not be long before your entire team is buried under rubble!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPA_nobelian15;Run away!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian15;Some quick thinking will save the day;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian15;Go in there yourself and make sure everyone gets out safely!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian17Desc;While travelling through this foreign country, you have made contact with the many Nobelian minorities and communities throughtout it. Last night, while staying at a small village, you met a promising youth possessed of many skills and a desire to see the world. He is now asking you to take him with you on your expedition, and after that, back to your court.;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA_nobelian17;Of course!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian17;Another mouth to feed? I'd rather not bother.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian18Desc;You set out to write down your Mystical Experiences and lay them forth in an orderly manner. While they may be gratifying to you personally, if they remain only within your own head, they are unlikely to help anyone else.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian18;Now my memory is preserved in ink and paper.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian18;Write an advanced Esoteric Treatise;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian18;Create a powerful Totem;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTD_nobelian18;Write a speculative Treatise.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian19Desc;You have begun the process of trying to reconstruct old texts and pieces of texts into readable and relevant works.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian19;Create a Blue Print;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPB_nobelian19;Create a Partial Manuscript;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian19;Try to recreate a Legendary Work;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian20Desc;Success! After countless dark hours spent considering, meditating upon, and recombining pieces of manuscript, you have finally resurrected an Ancient book! Your name will be remembered forever as someone who brought great wisdom back to the world!;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian20;At last!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian21Desc;You have begun the painstaking process of experimenting with Old World recipes, hoping against hope that you might be able to rediscover their secrets.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian21;Create a legendary chemical;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian21;Create legendary literature;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian21;On second thoughts, this is too hard for me.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTTITLENOBEL22;Cold Fire;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian22Desc;The mist before your eyes clears, as the mystical trance you were in dissipates. You gaze upon your work and, for the first time, truly realise what it is you have wrought. This is the formula for Peddler's Fire - the very weapon of the Merchant of Death! History would surely damn you forever if you were to re-introduce the world to this long-forgotten horror. And yet§You worked so hard on this... Surely all of this work cannot have been for naught?;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian22;I?I must destroy this!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_nobelian22;I..I cannot! My name will be known, even if it is cursed!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTC_nobelian22;Hahahahah! Glorious!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTTITLENOBEL23;The Miracle of Medicine;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian23Desc;With a sudden flash, the burst of inspiration you were writing under disappears, and you pause to examine your work. Your heart nearly leaps into your mouth. You have rediscovered the secret to an Ancient medicine! Your name will live forever!;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian23;At last!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTTITLENOBEL24;Wondrous Revelations;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian24Desc;You enter into a mystic trance, and Nobel himself appears to you in a dream. He speaks to you of ancient wonders, explaining completely a topic of art and science by which men may be edified and uplifted. He bids you swiftly to wake and inscribe it down, before your memory fades. You are jarred awake and sit bolt upright, practically jumping out of bed. Motes of the dream escape from your memory practically every second, but you immediately write down as much of what you were told as you can remember. When it is done, you have before you the text of a great revelation - a piece, however incomplete, of the great truths known by Nobel.;;;;;;;;;x,,,,,,,,,,,
EVTOPTA_nobelian24;Glorious!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian25Desc;The teaset you have assembled is dainty and beautiful. Tea is fairly hard to come by nowadays, but regardless of whether or not you ever use it, this item will surely make you the envy of many.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian25;Charming;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian26Desc;With great care and precision, you piece together the pieces of the arcane mechanism. Small sparks of electricity leap from its coils, tingling and exciting you.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian26;Electrifying!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian27Desc;Your captor has decided to expose you to the judgment of the Tesla Coil. Pray that it spares you.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian27;Oh no...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian28Desc;Your prisoner has been killed by the Tesla Coil!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian28;I see.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian29Desc;The Tesla Coil has wounded your prisoner, but not killed them.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian.29;They have been judged worthy to live.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian30Desc;Your prisoner has escaped the judgment of the Tesla Coil!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian30;They have been judged worthy to live.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian31Desc;Your prisoner has, against all odds, not only escaped the judgment of the Tesla Coil, but has in fact been blessed by it!;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_nobelian31;What?!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian32Desc;By combining many different fragments and analysing many different documents, you have managed to recreate a famous Beer recipe from the Old World.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian32;Cheers!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian33Desc;Through piecing together its fragmentary pieces, you have managed to reconstitute an ancient text regarding the art of siege warfare. Though much of it is impossible to interpret, it will still be of great use to you.;;;;;;;;;x,,,,,,,,,,,,,,,,,
EVTOPTA_nobelian33;Kaboom!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_merge_insights;Contemplate Esoteric Knowledge;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_merge_insights_desc;Contemplate the knowledge you have gained, and perhaps gain new ones.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian_repair_stuff;Repair Machinery;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_repair_stuff_desc;Try to restore broken machinery to a functional state - or at least to doing something.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_merge_manuscript_fragments;Synthesise Lore Fragments;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_merge_manuscript_fragments_desc;Recombine pieces of old lore into new knowledge - or better, old knowledge.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian_create_teaset;Assemble a Tea-Set;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_teaset_desc;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_tesla_coil;Repair a Tesla Coil;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_tesla_coil_desc;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_beer_recipe;Recreate Beer Recipe;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_beer_recipe_desc;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_artillery_book;Recreate Book on Artillery History;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_create_artillery_book_desc;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_legendary_discovery;Make a Legendary Discovery;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_legendary_discovery_desc;For generations, the Nobelians have dreamt of rediscovering the secrets of the Ancient World. While it has been hundreds of years since the last true Laureate, perhaps it is possible to do it after all...;;;;;;;;;x,,,,,,,,,,,,,,,,,
nobelian_search_the_continent;Search the Continent;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_search_the_continent_desc;I should go on a great journey to the continent, hoping to find something of value.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
nobelian_dive_occult;Dive Into Mystery;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
nobelian_dive_occult_desc;The Nobelian faith has many great secrets, many of which are concealed from the public eye. I should dive more deeply into these Mysteries, hoping to discover something enlightening.;;;;;;;;;x,,,,,,,,,,,,,,,,,
##Jojo Events,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO1;The Phantom of Blood;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO1;You are Jonathan Joestar, only son of the noble George. When you were very young, a commoner saved your father's life, and in gratitude your father raised that man's son as his own. This was your adoptive brother, Dio Brando. Yet Dio did not show gratitude to his benefactor, but instead plotted to torment you and usurp your own life, even trying to poison your father and blame you for the crime! You recently discovered his duplicity and, with the aid of your new friend Robert Speedwagon, confronted him. He managed to escape, despite having been shot seemingly-fatally by crossbow bolts. Now, he has taken control of the small castle known as Knight's Lot, and is plotting some new nefarious scheme. You must stop Dio before he ruins any more lives!;;;;;;;;;x,,,,,,,,
EVTOPTA_jojo.1;I'll make you cry like a baby, Dio!;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO2;The End;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO2;After storming Dio's castle, you find your wicked half-brother gloating there," mocking you. "You're too late"," Jojo!" he says. "I've already thrown away my humanity! Now I will live forever!" Unfazed", you draw your sword and swing mightily, cleaving a deep blow through his head! You've won! But then, to your shock," Dio begins to laugh. "Didn't I already tell you that I am no longer human?" To your amazement", he begins to push the two halves of his severed head back together, and they begin to heal! He grabs hold of you, and you begin to feel your strength draining out of you! Thinking quickly, you push forward, towards the edge of the high castle parapet that you are dueling on. Before he realises what is happening, you both tumble off, into the night. With your free hand, you grab onto a protruding tree branch, arresting your fall. Dio, his grip loosened by shock, plummets past you, screaming curses of eternal vengenace.;;;;;;;;;x 
EVTOPTA_jojo.2;Goodbye, Dio;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTDESCJOJO3;Jonathan has defeated you. Sunken deep into the ocean, you barely manage to survive by locking yourself inside a coffin. You will have to remain here, drifting at the mercy of the waves, until someone happens upon your sunken tomb. Until then, all you can do is wait, and brood.;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTA_jojo.3;One day I will extinguish the Joestar bloodline.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO4;A Joyful Victory;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO4;Victory! With your triumph over your wicked half-brother Dio, you have avenged the death of your father and the Joestar family name. At last, you may have some peace and quiet, as is your reward. But what could Dio have meant when he said he was no longer human? Could he truly be still alive?;;;;;;;;;x,,,,,,,,,,,,,,,,
EVTOPTA_jojo.4;If he ever returns, the Joestars will be ready.;;;;;;;;;x,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO5;Stardust Crusaders;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO5;At last, the time has come. An African fisherman has fished up your floating coffin, and opened it. After swiftly killing him and his companions, you stretch out your body, stiff beyond measure after a century of confinement. Throughout the years, one thought alone has kept you sane - revenge on the Joestar bloodline.;;;;;;;;;x,,,,,,,,,,,,,,
EVTOPTAJOJO5;Do you believe in Gravity?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO6;The Memory of Your Bloodline;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO6;Out of nowhere, you feel a sudden chill, as if your whole body were suddenly blasted by a harsh winter wind. You ask the members of your family, and they also report that the same thing happened to them at the same time. Nobody else in your court was affected, only your family members. What could this ominous feeling mean?;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.6;This dread runs in my very veins...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO9;Assassin Attack!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO9;It has been several months now since you felt that strange chill in your blood, and you had forgotten all about it. One day, while getting dressed, you notice one of the servants enter the room. You asked them to help you, but to your surprise, they drew a weapon on you! "Hail, Lord DIO! I do this for you!";;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.9;Fight back!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_jojo.9;Trick them!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO10;The End;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO10;You struggle valiantly, but the assassin gets the better of you. As you feel the blade sink into your chest, you wonder why all of this had to happen...;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.10;No...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO11;Reprieve;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO11;After a desperate struggle, you manage to throw off your attacker. Your guards arrive at last, and quickly dispose of the assassin.;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.11;Thank goodness;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO12;Call To Adventure;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO12;The assassin's body has been disposed of, and normalcy is finally starting to return to the household. After several hours, a servant arrives, bearing an important message. He introduces you to a strange man that you don't recognise. \n "You don't know me, but I know you" he says. "Your ancestor, Jonathan Joestar, killed Dio Brando. But DIO was no longer mortal, he was something...different. After a hundred years, he has returned, and now his fanatical followers seek to exterminate you and everyone else who carries the Joestar blood. I can take you to DIO. This will never end until he is dead, but I will understand if you don't want to take the risk.";;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.12;I will finish Jonathan's work!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTOPTB_jojo.12;This is too dangerous. Let someone else do it!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO13;An Adventure Most Menacing;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO13;After a harrowing journey, you finally arrive at DIO's mansion in uptown Cairo. The place is filled with a dreadful, terrifying aura, and every step through it is filled with peril. At last, however, you find yourself at the base of a grand golden staircase. At the top, a huge, muscular figure looms in the shadows. \n "Oh, you're approaching me?" he says. You swallow your fear and respond. "I can't kill you without getting closer." He laughs. \n "Oho! Then come as close as you like!";;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.13;This is your end, DIO!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO14;In DIO's World;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO14;DIO's movements are incredibly quick, he seems to appear and disappear with blinding speed. You only have a moment to attack!;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.14;One chance is all I need!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO15;End of the World;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO15;In a split second, you see DIO leave a weak point open! You swing with all your might, and your blade strikes true! It bites deep into DIO's leg, causing him to stumble. "I-Impossible!" he cries. "I AM DIO!" You heave mightily, cleaving his entire leg in twain, before pulling your sword back and cutting his head clean off. With his leg crippled, he is unable to block. Strange black fluid pours out of his body, as the ageless DIO finally crumbles. You have finished Jonathan's work, and saved your entire bloodline.;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.15;At last, it's over;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTNAMEJOJO16;Useless, Useless, Useless;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
EVTDESCJOJO16;You try to swing, but before you can so much as blink, DIO vanishes from your sight. He reappears behind you, and strikes you so hard that you are impaled through the chest by his arm. "Disappointing. I had hoped the Joestar bloodline would prove more of a challenge." Things go black as you collapse to the floor...;;;;;;;;;x,,,,,,,,,,,,,,,
EVTOPTA_jojo.16;No...DIO..!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
world_europe_west_low_countries;Low Countries;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
DEATH_EXECUTION_SHOCKING;was cursed by thunder on the order of $KILLER$;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
DEATH_EXECUTION_SHOCKING_NO_KILLER;was cursed by thunder;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
khalsa_baptism;Khalsa;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
khalsa_baptism_desc;This character has taken the sacred baptism of the Khalsa, also called the sword-baptism. This marks them out as a deeply committed Sikh, and brings much respect, but they must avoid gluttony, drunkenness, and lust if they are to maintain the standards expected of them.;;;;;;;;;x,,,,,,,,,,,,,,
get_khalsa_baptism;Organise Amrit Sanchar;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
get_khalsa_baptism_desc;I feel a strong devotion to the Sikh faith! I should undergo the rite of Amrit Sanchar, marking me out as a Khalsa, or devout Sikh.;;;;;;;;;x,,,,,,,,,,,,,,,,,
d_khalsa_army;Khalsa Army;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
d_khalsa_army_adj;Khalsan;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
panjabi_opinion;Panjabi Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
sikh_opinion;Sikh Opinion;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
sikh_empire_founded;Rise of the Sikh Empire;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
e_sikh_empire;Sikh Empire;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
e_sikh_empire_adj;Sikh;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
form_sikh_empire;Form the Sikh Empire;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
form_sikh_empire_desc;Ages ago, before the Event, all Sikhs lived united under one great empire. If a Sikh ruler were to conquer enough of the holy sites of the Sikh faith, they would be able to re-create this great state, and become a shining beacon of hope for all Sikhs throughout the world.;;;;;;;;;x,,,,,,,,,,,,,,,
