secret_religious_society_anglican_desc_REAL;Native to antediluvian England, the anglican Church has long since been practically extinct in its homeland. It regards itself as a 'via media' or middle way between Protestantism and Catholicism. Its religious head is the king of England. Though barely extant in the British Isles it is not impossible for it to return to its former glory.;;;;;;;;;;;;;x

secret_religious_society_REAL_high_church;Episcopal Community;;;;;;;;;;;;;x
secret_religious_society_high_church_desc_REAL;Native to antediluvian England, the Episcopal Church has long since been practically extinct in its homeland. It regards itself as a 'via media' or middle way between Protestantism and Catholicism. Though no longer extant in the British Isles, it survived in Canada and parts of Africa, with local bishops presiding over congregations and powerful local rulers being proclaimed King of England for patronising the Church.;;;;;;;;;;;;;x

secret_religious_society_REAL_sedevacantist;The True Catholics;;;;;;;;;;;;;x
secret_religious_society_sedevacantist_desc_REAL;The Sedevacantists of America reject the authority of the Latin Patriarch of Washington as the spiritual leader of American Catholicism and seek to find the true Papacy in the Old World. Rejected by the American government, they are now scattered but still hold strong in their quest to find the true Pope in Rome.;;;;;;;;;;;;;x

secret_religious_society_REAL_evangelical;The Evangelical Alliance;;;;;;;;;;;;;x
secret_religious_society_evangelical_desc_REAL;Though having roots in the Old World, the Evangelical faith is now mostly an American faith. Derived from antediluvian Protestantism, it believes in the doctrine of salvation by grace alone and focuses on the centrality of the conversion experience to Christian life (traditionally known as 'being born again'). In its long isolation in America due to persecution by the American government, they have become more decentralized and more self-dependent.;;;;;;;;;;;;;x

secret_religious_society_REAL_batenburger;The Sword-Minded;;;;;;;;;;;;;x
secret_religious_society_batenburger_desc_REAL;Though they claim to be Christians, the Batenburgers possess beliefs that mark them as being well outside the traditional Christian mainstream, believing in their unrestricted right to not only take violent vengeance upon unbelievers, but also to plunder and pillage them by force. Their highly combative nature makes them adept at war, but earns them the ire of their neighbours.;;;;;;;;;;;;;x

secret_religious_society_REAL_catholic;The Society of Jesus;;;;;;;;;;;;;x
secret_religious_society_catholic_desc_REAL;Ever since the Event, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;;;;;;;;;;;;;x

secret_religious_society_REAL_orthodox;The Old Christians;;;;;;;;;;;;;x
secret_religious_society_orthodox_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;;;;;;;;;;;;;x

secret_religious_society_REAL_marblist;Ave Constantine;;;;;;;;;;;;;x
secret_religious_society_marblist_desc_REAL;Following the Marblist faith and considered heretics by the Ecumenical Patriarchs. The Marblists believe in the return of Emperor Constantine to lead the true Christian faithful to greatness in a new Empire.;;;;;;;;;;;;;x

secret_religious_society_REAL_fraticelli;The Fraticelli Faithful;;;;;;;;;;;;;x
secret_religious_society_fraticelli_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;;;;;;;;;;;;;x

secret_religious_society_REAL_hussite;The Hus' Believers;;;;;;;;;;;;;x
secret_religious_society_hussite_desc_REAL;Those that follow the faith founded by the legendary Jan Hus before the Event are rare apparently. However, that is because it is here they meet, organizing underground groups that one day will bring the Hussite faith to light in triumph.;;;;;;;;;;;;;x

secret_religious_society_REAL_nousthreskeia;Peers of Mirrazum;;;;;;;;;;;;;x
secret_religious_society_nousthreskeia_desc_REAL;Considering themselves the most "matured" among humanity, the Peers of Mirrazum seek to spread the faith of Mirrazumdrost, hoping to help humanity mature collectively to reach the mental and collective advancement of the pre-Event era.;;;;;;;;;;;;;x

secret_religious_society_REAL_nousthreskeia_reformed;Peers of Mirrazum;;;;;;;;;;;;;x
secret_religious_society_nousthreskeia_reformed_desc_REAL;Considering themselves the most "matured" among humanity, the Peers of Mirrazum seek to spread the faith of Mirrazumdrost, hoping to help humanity mature collectively to reach the mental and collective advancement of the pre-Event era.;;;;;;;;;;;;;x

secret_religious_society_REAL_thelemic_reformed;Her Majesty's Most Faithful;;;;;;;;;;;;;x
secret_religious_society_thelemic_reformed_desc_REAL;Followers of the Queen and Thelemic thought, Thelema faithful have long been considered as hedonists and degenerates by the Christian churches, but their loyalty to her majesty the Queen is stronger than any condemnation they may face, and work tirelessly to keep their ways alive.;;;;;;;;;;;;;x

secret_religious_society_REAL_thelemic;The Free-Willed;;;;;;;;;;;;;x
secret_religious_society_thelemic_desc_REAL;Followers of the old Thelemic ways, before the institution of the Council of Wisdom and the High Sorcerer, they are viewed as traitors by the mainstream Thelemics but their faith in the true will of the Queen will prevail.;;;;;;;;;;;;;x

secret_religious_society_REAL_summer_queen;People of Avalon;;;;;;;;;;;;;x
secret_religious_society_summer_queen_desc_REAL;Followers the Summer Queen sect of Thelema, they believe in the Queen as the ruler of Summer while her consort the Knight as the King of Winter. They believe that they are blessed by the King of Winter who will guard them from harm with his sword Excalibur.;;;;;;;;;;;;;x

secret_religious_society_REAL_orange_king;The Ultraunionists;;;;;;;;;;;;;x
secret_religious_society_orange_king_desc_REAL;Followers of the Thelemic Lodge of the Orange King, they follow the consort of the Queen, Hadit. They also pledge absolute loyalty to the Queen and Britannia with unmatched zeal. Naturally, they seek to spread the glory of the Queen wherever they go.;;;;;;;;;;;;;x


#########















secret_religious_society_REAL_bon;The Bön Faithful;Fidèles bön;der Bön-Gläubige;;los fieles del Bön;;;;;;;;;x
secret_religious_society_REAL_bon_reformed;The Bön Faithful;Fidèles bön;der Bön-Gläubige;;los fieles del Bön;;;;;;;;;x
secret_religious_society_REAL_khurmazta;The Khurmazta Faithful;Fidèles khurmazta;der Khurmazta Faithful-Gläubige;;los fieles del Khurmazta;;;;;;;;;x
secret_religious_society_REAL_norse_pagan_reformed;The Oathkeepers;Gardiens du Serment;Schwurhalter;;los guardajuramentos;;;;;;;;;x
secret_religious_society_REAL_slavic_pagan_reformed;Perun's True;Vérité de Péroun;Peruns Wahrhaftige;;los fieles de Perún;;;;;;;;;x
secret_religious_society_REAL_tengri_pagan_reformed;The Riders of the Blue Sky;Chevaucheurs du Ciel bleu;Reiter des blauen Himmels;;los jinetes del cielo azul;;;;;;;;;x
secret_religious_society_REAL_west_african_pagan_reformed;The Spirit Keepers;Gardiens des Esprits;Hüter der Geister;;los custodios de los espíritus;;;;;;;;;x
secret_religious_society_REAL_zun_pagan_reformed;Zun's Living Fire;Feu Vivant de Zun;Lebendes Feuer von Zun;;el fuego viviente de Zun;;;;;;;;;x
secret_religious_society_REAL_catholic;The Society of Jesus;Société de Jésus;Anhänger von Jesus;;la sociedad de Jesús;;;;;;;;;x
secret_religious_society_REAL_orthodox;The Old Christians;Anciens Chrétiens;Alte Christen;;los antiguos cristianos;;;;;;;;;x
secret_religious_society_REAL_hindu;Sanatana Dharma;Sanatana Dharma;Sanatana-Dharma;;sanatana darma;;;;;;;;;x
secret_religious_society_REAL_cathar;The Good Christians;Bons Chrétiens;die guten Christen;;los Buenos hombres;;;;;;;;;x
secret_religious_society_REAL_fraticelli;The Fraticelli Faithful;Fidèles fraticelles;die Fratizellen;;los fieles fraticelli;;;;;;;;;x
secret_religious_society_REAL_lollard;The Lollard Faithful;Fidèles lollards;die Lollarden;;los fieles lolardos;;;;;;;;;x
secret_religious_society_REAL_waldensian;The Waldesian Faithful;Fidèles vaudois;die Waldenser;;los fieles waldesianos;;;;;;;;;x
secret_religious_society_REAL_bogomilist;The Bogomilist Faithful;Fidèles bogomiles;die Bogomilen;;el fiel bogomilo;;;;;;;;;x
secret_religious_society_REAL_monothelite;The Monothelite Faithful;Fidèles monothélites;die Anhänger des Monotheletismus;;los fieles monotelitas;;;;;;;;;x
secret_religious_society_REAL_iconoclast;The Breakers of Icons;Briseurs d'icônes;die Ikonenzerstörer;;los rompedores de imágenes;;;;;;;;;x
secret_religious_society_REAL_paulician;The Paulician Faithful;Fidèles pauliciens;die Paulikianer;;los fieles paulicianos;;;;;;;;;x
secret_religious_society_REAL_miaphysite;The Miaphysite Faithful;Fidèles miaphysites;die Miaphysiten;;los fieles miafisitas;;;;;;;;;x
secret_religious_society_REAL_monophysite;The Monophysite Faithful;Fidèles monophysites;die Monophysiten;;los fieles monofisitas;;;;;;;;;x
secret_religious_society_REAL_nestorian;The Nestorian Faithful;Fidèles nestoriens;die Nestorianer;;los fieles nestorianos;;;;;;;;;x
secret_religious_society_REAL_messalian;The Messalian Faithful;Fidèles messaliens;die Messalianer;;los fieles mesalianos;;;;;;;;;x
secret_religious_society_REAL_zikri;The Zikri Faithful;Fidèles zikris;die Zikris;;los fieles zikris;;;;;;;;;x
secret_religious_society_REAL_yazidi;The Children of Angels;Enfants des Anges;die Kinder von Engeln;;los hijos de los ángeles;;;;;;;;;x
secret_religious_society_REAL_hurufi;The Hurufi Faithful;Fidèles hurufites;die Hurufi;;los fieles hurufíes;;;;;;;;;x
secret_religious_society_REAL_kharijite;The Exchangers;Échangeurs;die Tauscher;;«los que se salen»;;;;;;;;;x
secret_religious_society_REAL_samaritan;The Children of Israel;Enfants d'Israël;die Kinder Israels;;los hijos de Israel;;;;;;;;;x
secret_religious_society_REAL_karaite;The Readers;Lecteurs;die Leser;;los lectores;;;;;;;;;x
secret_religious_society_REAL_mazdaki;The Mazdaki Faithful;Fidèles mazdakites;die Mazdakiten;;los fieles mazdekitas;;;;;;;;;x
secret_religious_society_REAL_manichean;The Manichean Faithful;Fidèles manichéens;die Manichäisten;;los fieles maniqueos;;;;;;;;;x
secret_religious_society_REAL_norse_pagan;The Oathkeepers of Old;Gardiens de l'Ancien Serment;die Schwurhalter von einst;;los antiguos guardajuramentos;;;;;;;;;x
secret_religious_society_REAL_slavic_pagan;The Warriors of Perun;Guerriers de Péroun;die Krieger von Perun;;los guerreros de Perún;;;;;;;;;x
secret_religious_society_REAL_tengri_pagan;The Arrows of Tengri;Flèches de Tengri;die Pfeile von Tengri;;las flechas de Tengri;;;;;;;;;x
secret_religious_society_REAL_aztec;The Hidden Flame;Flamme cachée;die verborgene Flamme;;la Llama Oculta;;;;;;;;;x
secret_religious_society_REAL_aztec_reformed;The Children of the Sun;Enfants du Soleil;die Kinder der Sonne;;los hijos del Sol;;;;;;;;;x
secret_religious_society_REAL_west_african_pagan;The Spirit Warriors;Esprits Guerriers;die Geistkrieger;;los guerreros espirituales;;;;;;;;;x
secret_religious_society_REAL_zun_pagan;The Flames of Zun;Flammes de Zun;die Flammen von Zun;;las llamas de Zun;;;;;;;;;x

secret_religious_society_bon_reformed_desc_REAL;Followers of the Bön religion worship many gods and spirits. Adherents seek Great Perfection through the Dzogchen, which is one of the Nine Vehicles (or paths) of the Bön faith. In secret, the Bön Faithful continue to sacrifice animals made of barley flour to appease the higher powers.;Les adeptes de la religion bön adorent de nombreux dieux et esprits. Ils recherchent la Grande Perfection à travers le Dzogchen, qui est l'un des neuf véhicules (ou chemins) de la foi bön. En secret, les böns continuent à sacrifier des animaux faits de farine d'orge pour apaiser les puissances supérieures.;Anhänger der Bön-Religion beten viele Götter und Geister an. Sie streben Vollkommenheit durch die Befolgung des Dzogchen an, einem der neun Fahrzeuge (oder Wege) des Bön-Glaubens. Im Geheimen opfern die Bön-Gläubigen weiterhin Tiere, die aus Gerstenmehl gemacht wurden, um die höheren Mächte zu beruhigen.;;Los seguidores de la religión bön adoran muchos dioses y espíritus. Sus adeptos buscan la Gran perfección mediante el dzogchen, uno de los Nueve vehículos (o caminos) de la fe bön. En secreto, los fieles del bön siguen sacrificando animales hechos de harina de cebada para apaciguar a los grandes poderes.;;;;;;;;;x
secret_religious_society_khurmazta_desc_REAL;The Khurmazta believe that there are two original principles of the universe - the good Light and the evil Darkness. By a cosmic accident, the two has been mixed, and everything is tainted but God. Mankind's purpose is to spread the wisdom of their benevolent God and releasing their own inner Light through good conduct and kind actions.;Les mazdakites croient qu'il y a deux principes à l'origine de l'univers - la bonne Lumière et les Ténèbres maléfiques. Par un accident cosmique, les deux ont été mélangés, et tout est entaché sauf Dieu. Le but de l'humanité est de répandre la sagesse de leur Dieu bienveillant et de libérer leur propre Lumière intérieure par les bonnes actions.;Die Manichäisten glauben, dass es zwei ursprüngliche Grundprinzipien des Universums gibt: das gute Licht und die böse Finsternis. Durch einen kosmischen Unfall wurden diese beiden Prinzipien vermischt und ist alles außer Gott befleckt. Der Zweck der Menschheit besteht darin, die Weisheit ihres wohlwollenden Gottes zu verbreiten und durch einen guten Lebenswandel und gute Taten ihr eigenes inneres Licht freizusetzen.;;Los maniqueos creen que hay dos principios originales en el universo, uno benigno (la Luz) y otro maligno (la Oscuridad). Un accidente cósmico provocó que se mezclasen, volviéndolo todo impuro, salvo a Dios. El objetivo de la humanidad es dar a conocer la sabiduría de su benévolo Dios y liberar su propia Luz interior mediante la buena conducta y la bondad.;;;;;;;;;x
secret_religious_society_taoist_desc_REAL;Followers of Taoism revere Tao, the underlying natural order of the Universe – the active expression of Tao for an individual is Te, the inner virtue. Adherents seek to strengthen their Te and prepare for the day they no longer need to stay hidden.;Les taoïstes vénèrent Tao, l'ordre naturel sous-jacent de l'Univers - l'expression active de Tao pour un individu est Te, la vertu intérieure. Les adeptes cherchent à renforcer leur Te et à se préparer au jour où ils n'auront plus besoin de rester cachés.;Anhänger des Taoismus verehren Tao, die zugrundeliegende natürliche Ordnung des Universums. Der aktive Ausdruck des Tao für ein Individuum ist das Te, die innere Tugend. Die Anhänger versuchen ihr Te zu stärken und sich auf den Tag vorzubereiten, an dem sie nicht mehr verborgen bleiben müssen.;;Los seguidores del taoísmo veneran el Teo, el orden subyacente natural del universo. La expresión activa del Tao en un individuo es el Te, la virtud interior. Sus adeptos buscan reforzar su Te y prepararse para el día en que no deban ocultarse.;;;;;;;;;x
secret_religious_society_zoroastrian_desc_REAL;Believing themselves to be the protectors of understanding and knowledge in a world under the spell of Ahriman's ignorance, Zoroastrians organizing in secret spread the truth and light of Ahura Mazda's wisdom. Charged by their prophet with protecting the water, earth, fire and air, they enlighten others about the struggle between destructive chaos and the good of creation. Even when forced into secrecy there is yet hope, for Zoroaster told of the inevitability of Ahura Mazda's victory.;Pensant être les protecteurs de la compréhension et du savoir dans un monde sous le charme de l'ignorance d'Ahriman, les zoroastriens répandent la sagesse d'Ahura Mazda. Chargés par leur prophète de protéger l'eau, la terre, le feu et l'air, ils cherchent à éclairer les autres sur la lutte entre le chaos destructeur et le bon de la création. Même lorsqu'ils sont forcés de pratiquer leur culte en secret, il y a toujours de l'espoir, car Zoroastre a annoncé l'inéluctabilité de la victoire d'Ahura Mazda.;Die Zoroastrier, die sich als Beschützer des Wissens in einer Welt betrachten, die unter dem Bann des Unwissens von Ahriman steht, organisieren sich im Geheimen und verbreiten die Wahrheit und das Licht der Weisheit von Ahura Mazda. Von ihrem Propheten beauftragt, Wasser, Erde, Feuer und Luft zu schützen, versuchen sie verzweifelt, anderen den Kampf zwischen dem zerstörerischen Chaos und dem guten Wesen der Schöpfung begreiflich zu machen. Obwohl sie gezwungen sind, ihre Religion heimlich auszuüben, gibt es immer Hoffnung, da Zarathustra von der Unvermeidbarkeit des Sieges von Ahura Mazda erzählt hat.;;Los zoroastrianos se consideran los protectores del entendimiento y el conocimiento en un mundo que se encuentra bajo el hechizo de la ignorancia de Arimán. Su organización es secreta, y difunden la verdad y la luz de la sabiduría de Ahura Mazda. Su profeta les encomienda la protección del agua, la tierra, el fuego y el aire, y buscan desesperadamente hacer que otros entiendan la lucha entre el caos destructivo y la generosidad de la creación. Aunque se ven obligados a practicar en secreto, siempre hay esperanza, pues Zoroastro les ha hablado de la inevitable victoria de Ahura Mazda.;;;;;;;;;x
secret_religious_society_norse_pagan_reformed_desc_REAL;Knowing of the inevitable coming of Ragnarok, as foretold in their saga scriptures, Norse believers will work even in secret to prepare the world for the snowy hell of the Fimbulvetr and the great battles of all-consuming fire it presages. Practicing their secret rituals in the name of the Allfather, they will accept any kind of warrior who can stand with them in the struggle against the chaos and desolation that other faiths seem intent on bringing upon the world.;Connaissant la venue inévitable de Ragnarok, telle que prédite dans les Sagas, les croyants scandinaves travailleront même dans le secret pour préparer le monde à l'enfer neigeux de la Fimbulvetr et les grandes batailles du feu dévorant qu'il annonce. En pratiquant leurs rituels secrets au nom du Père de tout, ils accepteront tout type de guerrier qui peut se tenir avec eux dans la lutte contre le chaos et la désolation que les autres croyances semblent vouloir apporter au monde.;Die Anhänger der nordgermanischen Religion, die vom Kommen von Ragnarök wissen, das in ihren Schriften und Sagas vorhergesagt wird, sind sogar im Geheimen tätig, um die Welt auf die verschneite Hölle des Fimbulwinters und die großen Schlachten des alles verzehrenden Feuers der Prophezeiungen vorzubereiten. Sie praktizieren ihre geheimen Rituale im Namen des Allvaters und akzeptieren jeden Krieger, der ihnen im Kampf gegen das Chaos und die Verwüstung, mit denen offenbar die Anhänger anderer Religionen die Welt überziehen wollen, beistehen kann.;;Conocedores de la inevitable llegada de Ragnarok, anunciada en la saga de sus escrituras, los creyentes nórdicos trabajarán incluso en secreto para preparar el mundo para el infierno nevado de Fimbulvetr y para las grandes batallas que presagia, de un fuego que lo consumirá todo. Practican rituales secretos en nombre del Padre de Todos, y aceptarán a cualquier guerrero, del tipo que sea, que pueda resistir junto a ellos en la lucha contra el caos y la desolación que otras fes parecen querer traer al mundo.;;;;;;;;;x
secret_religious_society_slavic_pagan_reformed_desc_REAL;Their identities marked by hidden axe amulets illustrating their devotion to Perun, underground Slavic curates pray in wild storms, their voices consumed by the thunder. In time they know that those who hunt them will be as powerless against the coming of Perun as the oak is against the lightning.;Leur identité affirmée par une amulette cachée en forme de hache illustrant leur dévotion pour Péroun, les prêtres slaves prient secrètement lors de violentes tempêtes, la voix couverte par le tonnerre. Avec le temps, ils savent que ceux qui les chassent seront aussi impuissants face à la venue de Péroun que le chêne l'est face à la foudre.;Slawische Kuraten des Untergrunds, die an verborgenen Axt-Amuletten zu erkennen sind, beten in starken Stürmen, in denen ihre Stimmen vom Donner verschlungen werden. Sie wissen, dass eine Zeit kommen wird, in der diejenigen, die Jagd auf sie machen, gegen das Kommen von Perun so hilflos sein werden wie die Eiche gegen den Blitz.;;Los vicarios eslavos clandestinos llevan su identidad marcada por amuletos de hacha ocultos que ilustran su devoción por Perún. Rezan en las virulentas tormentas, cuando el trueno consume sus voces. Al final, saben que aquellos que les dan caza quedarán tan impotentes ante la llegada de Perún como un roble ante un rayo.;;;;;;;;;x
secret_religious_society_tengri_pagan_reformed_desc_REAL;No matter how far you travel, and no matter what unbelievers say, you are always under the Heavenly Father, and standing upon the Earth Mother. This is how the followers of Tengri can be so certain in their faith that they follow it even in the face of persecution. All they have to do to prove their faith is to lift their eyes towards Tengri of the Blue Sky above, feel the protection nature provides, and let their Wind Horses ride in prayer to a better place.;Peu importe la distance à laquelle vous voyagez, et peu importe ce que les incrédules disent, vous êtes toujours en dessous du Père céleste, et au-dessus de la Terre Mère. C'est ainsi que les adeptes de Tengri peuvent être si assurés dans leur foi, au point de la suivre même lorsqu'ils sont persécutés. Tout ce qu'ils ont à faire pour prouver leur foi est de lever les yeux vers Tengri du ciel bleu, sentir la protection que la nature leur fournit, et laisser leurs Chevaux du Vent les conduire, par la prière, vers un monde meilleur.;Ganz gleich, wie weit sie reisen und was die Ungläubigen sagen, sind sie immer unter dem Himmelsvater und stehen auf der Mutter Erde. Daher können die Anhänger von Tengri so stark von ihrem Glauben überzeugt sein, dass sie selbst angesichts einer Verfolgung an ihm festhalten. Um ihren Glauben zu beweisen, brauchen sie lediglich den Blick auf Tengri, den blauen Himmel, zu richten, den Schutz zu spüren, den die Natur bietet, und ihre Windpferde im Gebet an einen besseren Ort reiten zu lassen.;;No importa cuán lejos hayas viajado, ni lo que digan los paganos: siempre estarás bajo el Padre Celestial y sobre la Madre Tierra. Así es cómo los seguidores de Tengri están tan seguros sobre la fe que siguen, aun cuando son perseguidos. Todo lo que deben hacer para demostrar su fe es alzar la vista hacia Tengri, allá en el cielo azul, sentir la protección que les brinda la naturaleza y dejar que sus caballos del viento cabalguen en sus oraciones por un lugar mejor.;;;;;;;;;x
secret_religious_society_finnish_pagan_reformed_desc_REAL;Even under the rule of another religion, the Suomenusko faith lives strong in some people. Communing with nature, they find their gods in the quiet places of the world. Among the trees, the brooks and the light of the moon, where they worship their divine kings in secret. But silence does not last forever, and it will soon be shattered by the storming in of Ukko on his chariot of thunder, his bolts of lightning striking the faithless to ash.;Même sous le règne d'une autre religion, la foi suomenusko est très ancrée en certaines personnes. Communiant avec la nature, ils trouvent leurs dieux dans les lieux tranquilles du monde. Parmi les arbres, les ruisseaux et la lumière de la lune, où ils adorent leurs rois divins en secret. Mais le silence ne dure pas éternellement, et il sera bientôt brisé par l'assaut d'Ukko sur son char de tonnerre, sa foudre réduisant les infidèles en cendres.;Selbst unter der Vorherrschaft einer anderen Religion ist der Suomenusko-Glaube in manchen Leuten auch weiterhin sehr stark verwurzelt. In der Zwiesprache mit der Natur finden sie ihre Götter an den stillen Orten der Welt, unter Bäumen, an Bächen und im Licht des Mondes, wo sie ihre göttlichen Könige heimlich anbeten können. Doch die Stille währt nicht ewig und wird bald durch das Heranstürmen von Ukko auf seinem Streitwagen des Donners und seine Blitze zerschlagen, die alle Ungläubigen zu Asche verbrennen.;;Incluso bajo el mandato de otra religión, la fe suomenusca vive con fuerza en el interior de algunos. Comulgan con la naturaleza y encuentran a sus dioses en los sitios en calma del mundo. Entre los árboles, en los arroyos y a la luz de la luna, donde adoran a sus reyes divinos a escondidas. Pero el silencio no es sempiterno y pronto quedará roto por la irrupción de Ukko, quien, montado sobre su carro de trueno, reducirá a cenizas a los infieles con sus rayos.;;;;;;;;;x
secret_religious_society_west_african_pagan_reformed_desc_REAL;As preachers proselytize, there are those who play their part, but in secret turn to the forces around them. No other gods have shown them the small miracles of the world, or the sheer divinity of life and existence. They tell each other stories of how faith does not reside in some otherworldly realm, but in the trees around them, the rocks by their feet, and the waters they drink of.;Lorsque les prédicateurs font du prosélytisme, certains jouent leur rôle, mais en secret se tournent vers les forces autour d'eux. Aucun autre dieu ne leur a montré les petits miracles du monde, ni la pure divinité de la vie. Ils disent que la foi ne réside pas dans un royaume surnaturel, mais dans les arbres autour d'eux, les pierres sous leurs pieds, et l'eau qu'ils boivent.;Wenn Priester Andersgläubige bekehren, halten sich einige an die ihnen zugedachte Rolle, wenden sich jedoch heimlich den Kräften zu, die sie umgeben. Keine anderen Götter haben ihnen die kleinen Wunder der Welt oder die reine Göttlichkeit des Lebens und des Daseins gezeigt. Sie erzählen einander Geschichten darüber, dass der Glaube nicht in irgendeinem jenseitigen Reich ruht, sondern in den Bäumen um sie herum, den Steinen zu ihren Füßen und den Gewässern, aus denen sie trinken.;;Mientras los predicadores hacen proselitismo, hay quienes juegan su papel pero, en secreto, se encomiendan a las fuerzas que los rodean. Los otros dioses no les han mostrado los pequeños milagros del mundo, ni la divinidad pura de la vida y la existencia. Se cuentan historias entre ellos, sobre cómo la fe no reside en un reino sobrenatural, sino en los árboles que se alzan a su alrededor, en las rocas que pisan y en las aguas que beben.;;;;;;;;;x
secret_religious_society_zun_pagan_reformed_desc_REAL;The secret followers of Zun have little need for foreign faiths. The answer to every theological challenge and every moment of doubt is right in the sky above them, every day, without fail. It is what brings life and hope, deserving of every prostration. Just as Zun never fails to bring warmth to the earth and drive the night away, his followers will rise on the other side of their own long night.;Les fidèles secrets de Zun ont peu besoin de croyances étrangères. La réponse à chaque défi théologique et chaque moment de doute est juste dans le ciel au-dessus d'eux, chaque jour, sans faute. C'est ce qui apporte la vie et l'espoir, méritant de toute prostration. Tout comme Zun ne manque jamais d'apporter la chaleur à la terre et de chasser la nuit, ses fidèles se lèveront après leur longue nuit.;Die heimlichen Anhänger von Zun haben nur wenig Bedarf an fremden Religionen. Die Antwort auf jede theologische Herausforderung und jeden Augenblick des Zweifels steht jeden Tag und ohne jemals auszubleiben am Himmel über ihren Köpfen selbst geschrieben. Das ist es, was Leben und Hoffnung bringt und wofür sich jede Niederwerfung lohnt. Genau so, wie Zun immer wieder aufs Neue der Erde Wärme bringt und die Nacht vertreibt, erheben sich auch seine Anhänger auf der anderen Seite ihrer eigenen langen Nacht wieder.;;Los seguidores secretos de Zun no necesitan ninguna otra fe. La respuesta a toda cuestión teológica y a todo momento de duda se encuentra justo en el cielo que los cubre, cada día, sin falta. Es lo que les otorga la vida y la esperanza, merecedor de la postración de todos. Al igual que Zun nunca falla a la hora de repartir calor y ahuyentar la oscuridad, sus seguidores se alzarán al otro lado de su propia larga noche.;;;;;;;;;x
secret_religious_society_catholic_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;Dès leurs humbles origines, les chrétiens ont refusé d'abandonner leur foi face à la persécution. Ainsi, une riche tradition de martyrs et de paroisses secrètes peut donner de l'espoir à des groupes de croyants, même dans les périodes les plus difficiles, peu importe la religion qu'ils sont obligés de professer publiquement. Entre eux, ils peuvent professer leur vraie foi en Dieu, et leur Dieu est amour.;Seit ihren bescheidenen Anfängen haben sich Christen durch ihre beharrliche Weigerung hervorgetan, angesichts der Verfolgung von ihrem Glauben abzulassen. Daher kann eine lange Tradition von Märtyrern und Untergrundgemeinden Gruppen von Gläubigen selbst in den finstersten Zeiten Hoffnung geben, ganz gleich, was sie durch Zwang nach außen hin bekennen müssen. Untereinander können sie ihren wahren Glauben an Gott bekennen, und ihr Gott heißt Liebe.;;Desde sus humildes orígenes, los cristianos se han caracterizado por su negativa a abandonar su fe ante la opresión. Tanto es así, que una nutrida tradición de mártires y parroquias clandestinas consigue dar esperanza a grupos de creyentes incluso en los tiempos más oscuros, sin importar qué otra fe les obligan a profesar en público. Entre ellos pueden mostrar su verdadera fe en Dios, y su Dios es amor.;;;;;;;;;x
secret_religious_society_orthodox_desc_REAL;Seeing themselves as walking in the footsteps of the Apostles who first built the Church in the name of Christ, there are Christians who will not give up their faith, even when circumstance has forced them to renounce their words. They continue the good work, building their faith and their church, knowing in their hearts that they are doing God's will.;Pensant suivre les pas des apôtres qui ont construit l'Église au nom du Christ, certains chrétiens ne renoncent pas à leur foi, même quand les circonstances les forcent à ne pas l'exprimer publiquement. Ils poursuivent cette oeuvre, renforçant leur foi et leur Église, sachant au fond d'eux qu'ils exaucent la volonté de Dieu.;Sie sehen sich selbst als Nachfolger der Apostel, die zu Beginn im Namen von Jesus Christus die Kirche aufgebaut haben, und wenden sich auch dann nicht von ihrem Glauben ab, wenn sie durch äußere Umstände dazu gezwungen werden, ihre Lehren zu verleugnen. Sie setzen ihr gutes Werk und den Aufbau ihres Glaubens und ihrer Kirche fort, da sie in ihren Herzen wissen, dass sie den Willen von Gott ausführen.;;Hay cristianos que se ven a sí mismos siguiendo los pasos de los apóstoles que fundaron la Iglesia en nombre de Cristo, y que no renunciarán a su fe, aun cuando las circunstancias los han forzado a callar sus plegarias. Continúan con su buena labor, construyendo su fe y su iglesia, sabiendo en lo hondo de su alma que están siguiendo la voluntad de Dios.;;;;;;;;;x


